VFB_ID	external_ID	cell_types
VFB_00104rrc	45899	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rrb	27633	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rt3	36924	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rrq	34571	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rrp	41183	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rt2	50501	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rro	31826	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rt1	42295	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rrn	33071	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rt0	33134	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rrm	30749	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rrl	30254	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rrk	32010	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rrj	27082	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rry	36261	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rrx	32113	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rrw	61270	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rt9	27766	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rrv	49846	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rt8	52841	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rru	31957	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rt7	53476	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rrt	35032	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rt6	32007	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rrs	35660	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rt5	41701	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rt4	33088	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rrr	41895	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rsb	34069	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rsa	37579	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rrz	43482	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rsj	43961	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rsi	47833	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rsh	32997	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rsg	31529	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rsf	38472	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rsd	31748	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rsc	28081	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rsr	42244	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104ru4	57242	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104ru3	57280	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rsq	29203	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rsp	36767	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104ru2	35600	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rso	52188	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104ru1	41442	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rsn	37861	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104ru0	40173	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rsm	48430	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rsl	40210	['Y neuron Y3', 'adult cholinergic neuron']
VFB_jrcvbiwk	manc:26884442892	['adult sensory neuron']
VFB_00104rsk	34327	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rsz	38932	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rsy	63145	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rsx	41589	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rsw	40386	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104ru9	38892	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rsv	48005	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104ru8	36969	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104ru7	39314	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rsu	33280	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104ru6	42814	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rst	36913	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rss	29377	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104ru5	59474	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rtc	32048	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rtb	31154	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rta	31071	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rpg	29400	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rpf	30410	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rpe	44833	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rpd	542160	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rpc	59608	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rpb	53589	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rpa	46477	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rpo	42673	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rr1	41981	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rpn	45277	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rr0	27974	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rpm	38901	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rpl	32619	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rpk	41521	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rpj	28433	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rpi	35350	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rph	42857	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rr9	45331	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rpw	40866	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rpv	34196	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rr8	27679	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rpu	33076	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rr7	35483	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rr6	45129	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rpt	37203	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rr5	29766	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rps	40594	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rr4	31087	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rpr	32009	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rr3	36336	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rpq	35449	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rr2	30387	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rpp	54473	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rpz	43618	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rpy	30598	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rpx	540444	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rqh	39331	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rqg	47938	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rqf	40035	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rqe	42044	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rqd	32200	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rqc	29642	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rqb	33623	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rqa	66965	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rqp	38111	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rs2	31986	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rs1	39530	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rqo	32216	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rqn	38370	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rs0	41906	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rqm	44984	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rql	32524	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rqk	32803	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rqj	44074	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rqi	36182	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rqx	30988	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rqw	40100	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rs9	36367	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rqv	36703	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rs8	34390	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rqu	46459	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rs7	33817	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rs6	40244	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rqt	39507	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rqs	34692	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rs5	40878	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rqr	30765	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rs4	38026	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rqq	29680	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rra	51197	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rqz	49200	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rqy	38344	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rne	37211	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rnd	45550	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rnc	63461	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rnb	69334	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rna	70687	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rnm	54081	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rnl	46239	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rnk	69216	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rnj	48449	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rni	63859	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rnh	67236	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rng	67890	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rnf	67204	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rnu	63183	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rp7	62104	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rnt	56091	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rp6	48015	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rns	42846	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rp5	75885	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rp4	56383	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rnr	48054	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rp3	47420	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rnq	88965	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rnp	52249	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rp2	63558	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rno	69574	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rp1	57674	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rnn	42708	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rp0	49271	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rnz	54050	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rny	69453	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rnx	68233	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rnw	69448	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rp9	83017	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rp8	57143	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rnv	69844	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rof	66071	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104roe	63014	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rod	58160	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104roc	54071	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rob	72722	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104roa	51002	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104ron	70393	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rq0	29267	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rom	62406	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rol	49985	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rok	70732	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104roj	50668	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104roi	51954	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104roh	65060	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rog	70381	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rq8	49737	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rov	51325	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rou	50381	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rq7	41834	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rot	63040	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rq6	29835	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104ros	53890	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rq5	34656	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104ror	66057	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rq4	38924	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104roq	49712	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rq3	40899	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rop	64019	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rq2	37101	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104roo	55688	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rq1	34754	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104roz	61515	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104roy	65150	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rox	78888	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104row	71726	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rq9	43165	['Y neuron Y3', 'adult cholinergic neuron']
VFB_00104rlc	63732	['Y neuron Y1']
VFB_00104rlb	48479	['Y neuron Y1']
VFB_00104rla	47265	['Y neuron Y1']
VFB_00104rlk	45383	['Y neuron Y1']
VFB_00104rlj	30399	['Y neuron Y1']
VFB_00104rli	61417	['Y neuron Y1']
VFB_00104rlh	49531	['Y neuron Y1']
VFB_00104rlg	29894	['Y neuron Y1']
VFB_00104rlf	59540	['Y neuron Y1']
VFB_00104rle	50613	['Y neuron Y1']
VFB_00104rld	33460	['Y neuron Y1']
VFB_00104rls	35089	['Y neuron Y1']
VFB_00104rn5	62896	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rlr	52200	['Y neuron Y1']
VFB_00104rn4	48590	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rlq	40724	['Y neuron Y1']
VFB_00104rn3	51824	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rlp	26009	['Y neuron Y1']
VFB_00104rn2	94843	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rlo	27928	['Y neuron Y1']
VFB_00104rn1	67217	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rln	48992	['Y neuron Y1']
VFB_00104rn0	62044	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rlm	38713	['Y neuron Y1']
VFB_00104rll	30849	['Y neuron Y1']
VFB_00104rlz	43788	['Y neuron Y1']
VFB_00104rly	45364	['Y neuron Y1']
VFB_00104rlx	40898	['Y neuron Y1']
VFB_00104rlw	43563	['Y neuron Y1']
VFB_00104rn9	52451	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rlv	67130	['Y neuron Y1']
VFB_00104rn8	44060	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rlu	41162	['Y neuron Y1']
VFB_00104rn7	65666	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rlt	44623	['Y neuron Y1']
VFB_00104rn6	62335	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rmd	58154	['Y neuron Y1']
VFB_00104rmc	43356	['Y neuron Y1']
VFB_00104rmb	52919	['Y neuron Y1']
VFB_00104rma	53949	['Y neuron Y1']
VFB_00104rml	69263	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rmk	68353	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rmj	42817	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rmi	59205	['Y neuron Y1']
VFB_00104rmh	39836	['Y neuron Y1']
VFB_00104rmg	36271	['Y neuron Y1']
VFB_00104rmf	56928	['Y neuron Y1']
VFB_00104rme	41826	['Y neuron Y1']
VFB_00104rmt	61571	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104ro6	52866	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rms	65575	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104ro5	45538	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rmr	76055	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104ro4	43643	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rmq	72068	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104ro3	39975	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rmp	58213	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104ro2	53275	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rmo	60377	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104ro1	39990	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rmn	62614	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104ro0	70010	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rmm	50416	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rmz	55366	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rmy	54314	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rmx	72373	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rmw	47379	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104ro9	59163	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rmv	92779	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104ro8	53359	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rmu	73151	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104ro7	59051	['Y neuron Y4', 'adult glutamatergic neuron']
VFB_00104rja	38161	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104riz	39561	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104riy	30800	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rji	37466	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rjh	44663	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rjg	37332	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rjf	43206	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rje	49077	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rjd	54410	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rjc	35721	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rjb	34773	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rjq	35861	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rl3	61431	['Y neuron Y1']
VFB_00104rjp	38747	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rl2	37162	['Y neuron Y1']
VFB_00104rjo	51222	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rl1	45500	['Y neuron Y1']
VFB_00104rjn	36458	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rl0	34768	['Y neuron Y1']
VFB_00104rjm	35769	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rjl	54624	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rjk	38436	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rjj	48626	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rjy	45665	['Y neuron Y1']
VFB_00104rjx	69502	['Y neuron Y1']
VFB_00104rjw	38491	['Y neuron Y1']
VFB_00104rl9	60899	['Y neuron Y1']
VFB_00104rjv	45378	['Y neuron Y1']
VFB_00104rl8	38567	['Y neuron Y1']
VFB_00104rju	40353	['Y neuron Y1']
VFB_00104rl7	41396	['Y neuron Y1']
VFB_00104rjt	39528	['Y neuron Y1']
VFB_00104rl6	36179	['Y neuron Y1']
VFB_00104rjs	45657	['Y neuron Y1']
VFB_00104rl5	35491	['Y neuron Y1']
VFB_00104rjr	33212	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rl4	54618	['Y neuron Y1']
VFB_00104rkb	37806	['Y neuron Y1']
VFB_00104rka	56948	['Y neuron Y1']
VFB_00104rjz	47958	['Y neuron Y1']
VFB_00104rkj	45598	['Y neuron Y1']
VFB_00104rki	48717	['Y neuron Y1']
VFB_00104rkh	55689	['Y neuron Y1']
VFB_00104rkg	41741	['Y neuron Y1']
VFB_00104rkf	38184	['Y neuron Y1']
VFB_00104rke	70160	['Y neuron Y1']
VFB_00104rkd	46803	['Y neuron Y1']
VFB_00104rkc	27116	['Y neuron Y1']
VFB_00104rkr	39445	['Y neuron Y1']
VFB_00104rm4	48887	['Y neuron Y1']
VFB_00104rkq	34167	['Y neuron Y1']
VFB_00104rm3	47258	['Y neuron Y1']
VFB_00104rkp	34176	['Y neuron Y1']
VFB_00104rm2	38604	['Y neuron Y1']
VFB_00104rko	24014	['Y neuron Y1']
VFB_00104rm1	58067	['Y neuron Y1']
VFB_00104rkn	32761	['Y neuron Y1']
VFB_00104rm0	38803	['Y neuron Y1']
VFB_00104rkm	31554	['Y neuron Y1']
VFB_00104rkl	37068	['Y neuron Y1']
VFB_00104rkk	37637	['Y neuron Y1']
VFB_00104rkz	45141	['Y neuron Y1']
VFB_00104rky	34062	['Y neuron Y1']
VFB_00104rkx	50149	['Y neuron Y1']
VFB_00104rkw	43490	['Y neuron Y1']
VFB_00104rm9	24316	['Y neuron Y1']
VFB_00104rkv	40198	['Y neuron Y1']
VFB_00104rm8	48109	['Y neuron Y1']
VFB_00104rku	47697	['Y neuron Y1']
VFB_00104rm7	58148	['Y neuron Y1']
VFB_00104rkt	38958	['Y neuron Y1']
VFB_00104rm6	38127	['Y neuron Y1']
VFB_00104rks	44728	['Y neuron Y1']
VFB_00104rm5	45989	['Y neuron Y1']
VFB_00104rgz	35191	['Y neuron Y11', 'adult glutamatergic neuron']
VFB_00104rgy	36089	['Y neuron Y11', 'adult glutamatergic neuron']
VFB_00104rgx	47916	['Y neuron Y11', 'adult glutamatergic neuron']
VFB_00104rgw	35684	['Y neuron Y11', 'adult glutamatergic neuron']
VFB_00104ri9	31780	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rhg	35565	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rhf	49559	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rhe	50877	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rhd	51134	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rhc	36863	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rhb	46876	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rha	37494	['Y neuron Y11', 'adult glutamatergic neuron']
VFB_00104rho	42068	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rj1	42807	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rhn	48000	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rj0	41694	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rhm	39200	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rhl	38969	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rhk	43510	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rhj	47303	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rhi	34453	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rhh	24023	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rhw	35563	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rj9	49030	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rhv	37605	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rj8	31604	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rhu	38978	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rj7	52602	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rht	49256	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rj6	43812	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rhs	36735	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rj5	46525	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rhr	44468	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rj4	35395	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rhq	26721	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rj3	42086	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rhp	35735	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rj2	39751	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rhz	46163	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rhy	31137	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rhx	49249	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rih	48288	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rig	40803	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rif	575809	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rie	34598	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rid	52452	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104ric	43521	['Y neuron Y12', 'adult glutamatergic neuron']
VFB_00104rib	46241	['Y neuron Y12', 'adult glutamatergic neuron']
