VFB_ID	external_ID	cell_types
VFB_001027rd	15212	['flight muscle motor neuron']
VFB_0010294d	18025	['mesothoracic leg muscle motor neuron']
VFB_001027rc	497700	['prothoracic leg muscle motor neuron']
VFB_0010294c	665881	['haltere muscle motor neuron']
VFB_001027rf	70533	['mesothoracic leg muscle motor neuron']
VFB_0010294f	665929	['haltere muscle motor neuron']
VFB_001027re	497752	['mesothoracic leg muscle motor neuron']
VFB_0010294e	665912	['metathoracic leg muscle motor neuron']
VFB_001027rp	193446	['haltere muscle motor neuron']
VFB_001027t2	42109	['mesothoracic leg muscle motor neuron']
VFB_0010294p	70789	['mesothoracic leg muscle motor neuron']
VFB_001027ro	117670	['haltere muscle motor neuron']
VFB_001027t1	498830	['mesothoracic leg muscle motor neuron']
VFB_0010294o	113284	['metathoracic leg muscle motor neuron']
VFB_001027rr	497980	['prothoracic leg muscle motor neuron']
VFB_001027t4	498884	['haltere muscle motor neuron']
VFB_0010294r	666122	['mesothoracic leg muscle motor neuron']
VFB_001027rq	117676	['haltere muscle motor neuron']
VFB_001027t3	11391	['prothoracic leg muscle motor neuron']
VFB_0010294q	666106	['mesothoracic leg muscle motor neuron']
VFB_001027rl	497882	['haltere muscle motor neuron']
VFB_0010294l	666023	['mesothoracic leg muscle motor neuron']
VFB_001027rk	497866	['haltere muscle motor neuron']
VFB_0010294k	113272	['metathoracic leg muscle motor neuron']
VFB_001027rn	497914	['metathoracic leg muscle motor neuron']
VFB_001027t0	498812	['flight muscle motor neuron']
VFB_0010294n	18562	['mesothoracic leg muscle motor neuron']
VFB_001027rm	497898	['prothoracic leg muscle motor neuron']
VFB_0010294m	666039	['haltere muscle motor neuron']
VFB_001027rx	189391	['haltere muscle motor neuron']
VFB_0010294x	666218	['flight muscle motor neuron']
VFB_001027rw	498087	['prothoracic leg muscle motor neuron']
VFB_001027t9	498972	['mesothoracic leg muscle motor neuron']
VFB_0010294w	666203	['mesothoracic leg muscle motor neuron']
VFB_001027rz	9174	['prothoracic leg muscle motor neuron']
VFB_0010294z	666249	['flight muscle motor neuron']
VFB_001027ry	9170	['prothoracic leg muscle motor neuron']
VFB_0010294y	666233	['metathoracic leg muscle motor neuron']
VFB_001027rt	117682	['haltere muscle motor neuron']
VFB_001027t6	74889	['flight muscle motor neuron']
VFB_0010294t	18580	['mesothoracic leg muscle motor neuron']
VFB_001027rs	498008	['metathoracic leg muscle motor neuron']
VFB_001027t5	70789	['mesothoracic leg muscle motor neuron']
VFB_0010294s	666139	['metathoracic leg muscle motor neuron']
VFB_001027rv	498071	['flight muscle motor neuron']
VFB_001027t8	498952	['prothoracic leg muscle motor neuron']
VFB_0010294v	113308	['metathoracic leg muscle motor neuron']
VFB_001027ru	70588	['mesothoracic leg muscle motor neuron']
VFB_001027t7	11402	['motor neuron of adult dorsal prothoracic nerve', 'prothoracic leg muscle motor neuron']
VFB_0010294u	28314	['flight muscle motor neuron']
VFB_001027sa	42003	['flight muscle motor neuron']
VFB_0010295a	666265	['mesothoracic leg muscle motor neuron']
VFB_001027sc	498385	['haltere muscle motor neuron']
VFB_0010295c	70315	['mesothoracic leg muscle motor neuron']
VFB_001027sb	11284	['prothoracic leg muscle motor neuron']
VFB_0010295b	666281	['metathoracic leg muscle motor neuron']
VFB_001027si	498495	['mesothoracic leg muscle motor neuron']
VFB_0010295i	18616	['mesothoracic leg muscle motor neuron']
VFB_001027sh	498475	['motor neuron of adult dorsal prothoracic nerve', 'prothoracic leg muscle motor neuron']
VFB_0010295h	666380	['flight muscle motor neuron']
VFB_001027sk	498527	['prothoracic leg muscle motor neuron']
VFB_0010295k	18622	['mesothoracic leg muscle motor neuron']
VFB_001027sj	42054	['mesothoracic leg muscle motor neuron']
VFB_0010295j	70842	['flight muscle motor neuron']
VFB_001027se	498424	['flight muscle motor neuron']
VFB_0010295e	666330	['mesothoracic leg muscle motor neuron']
VFB_001027sd	498406	['prothoracic leg muscle motor neuron']
VFB_0010295d	28333	['flight muscle motor neuron']
VFB_001027sg	498457	['mesothoracic leg muscle motor neuron']
VFB_0010295g	666363	['metathoracic leg muscle motor neuron']
VFB_001027sf	498439	['mesothoracic leg muscle motor neuron']
VFB_0010295f	18607	['mesothoracic leg muscle motor neuron']
VFB_001027sq	498652	['mesothoracic leg muscle motor neuron']
VFB_001027u3	11596	['prothoracic leg muscle motor neuron']
VFB_0010295q	70863	['flight muscle motor neuron']
VFB_001027sp	498637	['flight muscle motor neuron']
VFB_001027u2	499577	['mesothoracic leg muscle motor neuron']
VFB_0010295p	666505	['haltere muscle motor neuron']
VFB_001027ss	48222	['flight muscle motor neuron']
VFB_001027u5	9551	['prothoracic leg muscle motor neuron']
VFB_0010295s	666550	['mesothoracic leg muscle motor neuron']
VFB_001027sr	498668	['flight muscle motor neuron']
VFB_001027u4	499612	['mesothoracic leg muscle motor neuron']
VFB_0010295r	28369	['mesothoracic leg muscle motor neuron']
VFB_001027sm	42065	['mesothoracic leg muscle motor neuron']
VFB_0010295m	666456	['metathoracic leg muscle motor neuron']
VFB_001027sl	498564	['mesothoracic leg muscle motor neuron']
VFB_0010295l	112831	['metathoracic leg muscle motor neuron']
VFB_001027so	70741	['mesothoracic leg muscle motor neuron']
VFB_001027u1	42314	['mesothoracic leg muscle motor neuron']
VFB_0010295o	112843	['metathoracic leg muscle motor neuron']
VFB_001027sn	74833	['flight muscle motor neuron']
VFB_001027u0	15679	['prothoracic leg muscle motor neuron']
VFB_0010295n	666472	['metathoracic leg muscle motor neuron']
VFB_001027sy	498780	['flight muscle motor neuron']
VFB_0010295y	666646	['mesothoracic leg muscle motor neuron']
VFB_001027sx	42095	['mesothoracic leg muscle motor neuron']
VFB_0010295x	666631	['flight muscle motor neuron']
VFB_001027sz	498795	['motor neuron of adult dorsal prothoracic nerve', 'prothoracic leg muscle motor neuron']
VFB_0010295z	666662	['metathoracic leg muscle motor neuron']
VFB_001027su	498716	['flight muscle motor neuron']
VFB_001027u7	499671	['mesothoracic leg muscle motor neuron']
VFB_0010295u	666584	['haltere muscle motor neuron']
VFB_001027st	42082	['mesothoracic leg muscle motor neuron']
VFB_001027u6	499653	['prothoracic leg muscle motor neuron']
VFB_0010295t	112855	['metathoracic leg muscle motor neuron']
VFB_001027sw	498747	['prothoracic leg muscle motor neuron']
VFB_001027u9	11607	['flight muscle motor neuron']
VFB_0010295w	666616	['mesothoracic leg muscle motor neuron']
VFB_001027sv	74856	['flight muscle motor neuron']
VFB_001027u8	499687	['mesothoracic leg muscle motor neuron']
VFB_0010295v	28380	['mesothoracic leg muscle motor neuron']
VFB_001027oy	495741	['metathoracic leg muscle motor neuron']
VFB_0010291y	664344	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027ox	70193	['mesothoracic leg muscle motor neuron']
VFB_0010291x	123055	['adult prosternal chordotonal organ neuron']
VFB_001027oz	10812	['flight muscle motor neuron']
VFB_0010291z	664357	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027pf	113259	['metathoracic leg muscle motor neuron']
VFB_0010292f	664436	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027pe	496026	['prothoracic leg muscle motor neuron']
VFB_0010292e	94021	['adult sensory neuron']
VFB_001027ph	113272	['metathoracic leg muscle motor neuron']
VFB_0010292h	74569	['adult sensory neuron']
VFB_001027pg	496063	['mesothoracic leg muscle motor neuron']
VFB_0010292g	664449	['adult sensory neuron']
VFB_001027pb	113247	['haltere muscle motor neuron']
VFB_0010292b	26431	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027pa	74335	['mesothoracic leg muscle motor neuron']
VFB_0010292a	664371	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027pd	70244	['mesothoracic leg muscle motor neuron']
VFB_0010292d	26438	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027pc	14948	['flight muscle motor neuron']
VFB_0010292c	24645	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027pn	496179	['metathoracic leg muscle motor neuron']
VFB_001027r0	9008	['prothoracic leg muscle motor neuron']
VFB_0010292n	664539	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027pm	496163	['mesothoracic leg muscle motor neuron']
VFB_0010292m	24405	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027pp	113308	['metathoracic leg muscle motor neuron']
VFB_001027r2	107313	['metathoracic leg muscle motor neuron']
VFB_0010292p	664564	['adult sensory neuron']
VFB_001027po	2713	['prothoracic leg muscle motor neuron']
VFB_001027r1	497336	['flight muscle motor neuron']
VFB_0010292o	664552	['adult sensory neuron']
VFB_001027pj	496111	['mesothoracic leg muscle motor neuron']
VFB_0010292j	25807	['adult sensory neuron']
VFB_001027pi	496095	['metathoracic leg muscle motor neuron']
VFB_0010292i	664474	['adult sensory neuron']
VFB_001027pl	496147	['metathoracic leg muscle motor neuron']
VFB_0010292l	664513	['adult sensory neuron']
VFB_001027pk	496131	['metathoracic leg muscle motor neuron']
VFB_0010292k	102611	['adult sensory neuron']
VFB_001027pv	74415	['mesothoracic leg muscle motor neuron']
VFB_001027r8	105285	['metathoracic leg muscle motor neuron']
VFB_0010292v	23284	['adult sensory neuron']
VFB_001027pu	496400	['mesothoracic leg muscle motor neuron']
VFB_001027r7	9028	['prothoracic leg muscle motor neuron']
VFB_0010292u	664629	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027px	74430	['mesothoracic leg muscle motor neuron']
VFB_0010292x	127220	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027pw	496434	['mesothoracic leg muscle motor neuron']
VFB_001027r9	497651	['metathoracic leg muscle motor neuron']
VFB_0010292w	22262	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027pr	12963	['prothoracic leg muscle motor neuron']
VFB_001027r4	497408	['prothoracic leg muscle motor neuron']
VFB_0010292r	122984	['adult sensory neuron']
VFB_001027pq	105122	['metathoracic leg muscle motor neuron']
VFB_001027r3	497367	['prothoracic leg muscle motor neuron']
VFB_0010292q	22879	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027pt	496384	['metathoracic leg muscle motor neuron']
VFB_001027r6	497450	['prothoracic leg muscle motor neuron']
VFB_0010292t	664616	['adult sensory neuron']
VFB_001027ps	496367	['haltere muscle motor neuron']
VFB_001027r5	105271	['metathoracic leg muscle motor neuron']
VFB_0010292s	664603	['adult sensory neuron']
VFB_001027qa	496666	['metathoracic leg muscle motor neuron']
VFB_0010293a	664708	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027pz	496482	['mesothoracic leg muscle motor neuron']
VFB_0010292z	664695	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027py	113344	['metathoracic leg muscle motor neuron']
VFB_0010292y	122872	['adult prosternal chordotonal organ neuron']
VFB_001027qg	21243	['prothoracic leg muscle motor neuron']
VFB_0010293g	70176	['mesothoracic leg muscle motor neuron']
VFB_001027qf	496755	['metathoracic leg muscle motor neuron']
VFB_0010293f	665511	['flight muscle motor neuron']
VFB_001027qi	496805	['metathoracic leg muscle motor neuron']
VFB_0010293i	70692	['mesothoracic leg muscle motor neuron']
VFB_001027qh	496789	['metathoracic leg muscle motor neuron']
VFB_0010293h	113185	['metathoracic leg muscle motor neuron']
VFB_001027qc	74474	['mesothoracic leg muscle motor neuron']
VFB_0010293c	665462	['metathoracic leg muscle motor neuron']
VFB_001027qb	496683	['prothoracic leg muscle motor neuron']
VFB_0010293b	664721	['adult sensory neuron']
VFB_001027qe	496738	['flight muscle motor neuron']
VFB_0010293e	70165	['mesothoracic leg muscle motor neuron']
VFB_001027qd	13035	['motor neuron of adult dorsal prothoracic nerve', 'prothoracic leg muscle motor neuron']
VFB_0010293d	665480	['metathoracic leg muscle motor neuron']
VFB_001027qo	496905	['mesothoracic leg muscle motor neuron']
VFB_001027s1	9186	['prothoracic leg muscle motor neuron']
VFB_0010293o	665655	['mesothoracic leg muscle motor neuron']
VFB_001027qn	496889	['metathoracic leg muscle motor neuron']
VFB_001027s0	3039	['prothoracic leg muscle motor neuron']
VFB_0010293n	10812	['flight muscle motor neuron']
VFB_001027qq	496937	['mesothoracic leg muscle motor neuron']
VFB_001027s3	498229	['flight muscle motor neuron']
VFB_0010293q	113223	['metathoracic leg muscle motor neuron']
VFB_001027qp	105244	['metathoracic leg muscle motor neuron']
VFB_001027s2	498211	['prothoracic leg muscle motor neuron']
VFB_0010293p	71237	['flight muscle motor neuron']
VFB_001027qk	11010	['prothoracic leg muscle motor neuron']
VFB_0010293k	113198	['metathoracic leg muscle motor neuron']
VFB_001027qj	113405	['metathoracic leg muscle motor neuron']
VFB_0010293j	71206	['flight muscle motor neuron']
VFB_001027qm	113417	['metathoracic leg muscle motor neuron']
VFB_0010293m	113211	['metathoracic leg muscle motor neuron']
VFB_001027ql	496857	['mesothoracic leg muscle motor neuron']
VFB_0010293l	70193	['mesothoracic leg muscle motor neuron']
VFB_001027qw	9000	['prothoracic leg muscle motor neuron']
VFB_001027s9	498337	['prothoracic leg muscle motor neuron']
VFB_0010293w	665788	['flight muscle motor neuron']
VFB_001027qv	113443	['metathoracic leg muscle motor neuron']
VFB_001027s8	70646	['mesothoracic leg muscle motor neuron']
VFB_0010293v	70741	['mesothoracic leg muscle motor neuron']
VFB_001027qy	9004	['prothoracic leg muscle motor neuron']
VFB_0010293y	665818	['flight muscle motor neuron']
VFB_001027qx	11051	['flight muscle motor neuron']
VFB_0010293x	14939	['flight muscle motor neuron']
VFB_001027qs	11042	['prothoracic leg muscle motor neuron']
VFB_001027s5	70635	['mesothoracic leg muscle motor neuron']
VFB_0010293s	17999	['mesothoracic leg muscle motor neuron']
VFB_001027qr	496953	['prothoracic leg muscle motor neuron']
VFB_001027s4	498244	['prothoracic leg muscle motor neuron']
VFB_0010293r	118347	['haltere muscle motor neuron']
VFB_001027qu	70435	['mesothoracic leg muscle motor neuron']
VFB_001027s7	498298	['prothoracic leg muscle motor neuron']
VFB_0010293u	665749	['metathoracic leg muscle motor neuron']
VFB_001027qt	497073	['prothoracic leg muscle motor neuron']
VFB_001027s6	17386	['prothoracic leg muscle motor neuron']
VFB_0010293t	665734	['mesothoracic leg muscle motor neuron']
VFB_001027mz	494204	['metathoracic leg muscle motor neuron']
VFB_001027mw	112965	['metathoracic leg muscle motor neuron']
VFB_001027o9	495278	['haltere muscle motor neuron']
VFB_001027mv	494133	['metathoracic leg muscle motor neuron']
VFB_001027o8	70132	['mesothoracic leg muscle motor neuron']
VFB_001027my	494187	['metathoracic leg muscle motor neuron']
VFB_001027mx	96589	['metathoracic leg muscle motor neuron']
VFB_001027nd	494467	['metathoracic leg muscle motor neuron']
VFB_001027nc	494446	['metathoracic leg muscle motor neuron']
VFB_001027nf	494502	['mesothoracic leg muscle motor neuron']
VFB_001027ne	494483	['prothoracic leg muscle motor neuron']
VFB_001027nb	70023	['mesothoracic leg muscle motor neuron']
VFB_001027na	70019	['flight muscle motor neuron']
VFB_001027nl	494623	['flight muscle motor neuron']
VFB_001027nk	494603	['metathoracic leg muscle motor neuron']
VFB_001027nn	80315	['haltere muscle motor neuron']
VFB_001027p0	495773	['prothoracic leg muscle motor neuron']
VFB_001027nm	494638	['mesothoracic leg muscle motor neuron']
VFB_001027nh	494548	['metathoracic leg muscle motor neuron']
VFB_001027ng	12707	['prothoracic leg muscle motor neuron']
VFB_001027nj	47531	['flight muscle motor neuron']
VFB_001027ni	494564	['prothoracic leg muscle motor neuron']
VFB_001027nt	467	['prothoracic leg muscle motor neuron']
VFB_001027p6	495882	['metathoracic leg muscle motor neuron']
VFB_0010290t	79292	['bilateral campaniform sensillum neuron of prothoracic leg']
VFB_001027ns	463	['prothoracic leg muscle motor neuron']
VFB_001027p5	495866	['metathoracic leg muscle motor neuron']
VFB_0010290s	81589	['bilateral campaniform sensillum neuron of metathoracic leg']
VFB_001027nv	16856	['motor neuron of adult dorsal prothoracic nerve', 'prothoracic leg muscle motor neuron']
VFB_001027p8	107096	['metathoracic leg muscle motor neuron']
VFB_0010290v	663955	['adult prosternal chordotonal organ neuron']
VFB_001027nu	494984	['prothoracic leg muscle motor neuron']
VFB_001027p7	495898	['prothoracic leg muscle motor neuron']
VFB_0010290u	22018	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027np	494695	['metathoracic leg muscle motor neuron']
VFB_001027p2	580	['prothoracic leg muscle motor neuron']
VFB_0010290p	628838	['bilateral campaniform sensillum neuron of metathoracic leg']
VFB_001027no	494676	['prothoracic leg muscle motor neuron']
VFB_001027p1	74302	['mesothoracic leg muscle motor neuron']
VFB_0010290o	47840	['bilateral campaniform sensillum neuron of mesothoracic leg']
VFB_001027nr	494728	['metathoracic leg muscle motor neuron']
VFB_001027p4	495851	['mesothoracic leg muscle motor neuron']
VFB_0010290r	629006	['bilateral campaniform sensillum neuron of prothoracic leg']
VFB_001027nq	70087	['mesothoracic leg muscle motor neuron']
VFB_001027p3	495835	['metathoracic leg muscle motor neuron']
VFB_0010290q	69866	['bilateral campaniform sensillum neuron of mesothoracic leg']
VFB_001027nx	495045	['metathoracic leg muscle motor neuron']
VFB_0010290x	24335	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027nw	495023	['flight muscle motor neuron']
VFB_001027p9	495934	['flight muscle motor neuron']
VFB_0010290w	25742	['adult sensory neuron']
VFB_001027nz	495078	['prothoracic leg muscle motor neuron']
VFB_0010290z	123028	['adult sensory neuron']
VFB_001027ny	495061	['prothoracic leg muscle motor neuron']
VFB_0010290y	663996	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027oe	495371	['metathoracic leg muscle motor neuron']
VFB_0010291e	23961	['adult sensory neuron']
VFB_001027od	495351	['prothoracic leg muscle motor neuron']
VFB_0010291d	664061	['adult sensory neuron']
VFB_001027og	495406	['prothoracic leg muscle motor neuron']
VFB_0010291g	24475	['adult sensory neuron']
VFB_001027of	495388	['metathoracic leg muscle motor neuron']
VFB_0010291f	664088	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027oa	113146	['metathoracic leg muscle motor neuron']
VFB_0010291a	26389	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027oc	495334	['mesothoracic leg muscle motor neuron']
VFB_0010291c	664048	['adult sensory neuron']
VFB_001027ob	6653	['prothoracic leg muscle motor neuron']
VFB_0010291b	26262	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027om	495512	['mesothoracic leg muscle motor neuron']
VFB_0010291m	22561	['adult sensory neuron']
VFB_001027ol	12821	['prothoracic leg muscle motor neuron']
VFB_0010291l	664168	['adult sensory neuron']
VFB_001027oo	495545	['prothoracic leg muscle motor neuron']
VFB_001027q1	107216	['metathoracic leg muscle motor neuron']
VFB_0010291o	664211	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027on	10775	['prothoracic leg muscle motor neuron']
VFB_001027q0	496498	['haltere muscle motor neuron']
VFB_0010291n	22817	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027oi	104975	['metathoracic leg muscle motor neuron']
VFB_0010291i	24349	['adult sensory neuron']
VFB_001027oh	74256	['mesothoracic leg muscle motor neuron']
VFB_0010291h	664116	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027ok	495476	['mesothoracic leg muscle motor neuron']
VFB_0010291k	664155	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027oj	495460	['metathoracic leg muscle motor neuron']
VFB_0010291j	23454	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027ou	495676	['metathoracic leg muscle motor neuron']
VFB_001027q7	13024	['motor neuron of adult dorsal prothoracic nerve', 'prothoracic leg muscle motor neuron']
VFB_0010291u	664290	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027ot	495626	['prothoracic leg muscle motor neuron']
VFB_001027q6	496601	['mesothoracic leg muscle motor neuron']
VFB_0010291t	664276	['adult sensory neuron']
VFB_001027ow	10801	['prothoracic leg muscle motor neuron']
VFB_001027q9	496650	['motor neuron of adult dorsal prothoracic nerve', 'prothoracic leg muscle motor neuron']
VFB_0010291w	122918	['adult prosternal chordotonal organ neuron']
VFB_001027ov	74287	['mesothoracic leg muscle motor neuron']
VFB_001027q8	496634	['metathoracic leg muscle motor neuron']
VFB_0010291v	664303	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027oq	107037	['haltere muscle motor neuron']
VFB_001027q3	496545	['haltere muscle motor neuron']
VFB_0010291q	23845	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027op	10780	['prothoracic leg muscle motor neuron']
VFB_001027q2	496530	['mesothoracic leg muscle motor neuron']
VFB_0010291p	664224	['adult sensory neuron']
VFB_001027os	495609	['metathoracic leg muscle motor neuron']
VFB_001027q5	10970	['prothoracic leg muscle motor neuron']
VFB_0010291s	664263	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027or	495593	['mesothoracic leg muscle motor neuron']
VFB_001027q4	496561	['haltere muscle motor neuron']
VFB_0010291r	25890	['adult PNS neuron', 'adult sensory neuron', 'bristle sensory neuron']
VFB_001027ky	18437	['flight muscle motor neuron']
VFB_001027kx	492831	['mesothoracic leg muscle motor neuron']
VFB_001027kz	69647	['mesothoracic leg muscle motor neuron']
VFB_001027ku	11001	['adult dorsal prothoracic nerve neck motor neuron']
VFB_001027m7	493735	['metathoracic leg muscle motor neuron']
VFB_001027kt	11126	['adult dorsal prothoracic nerve neck motor neuron']
VFB_001027m6	493719	['metathoracic leg muscle motor neuron']
VFB_001027kw	492810	['flight muscle motor neuron']
VFB_001027m9	69841	['mesothoracic leg muscle motor neuron']
VFB_001027kv	13950	['neck muscle motor neuron of VNC']
VFB_001027m8	116940	['metathoracic leg muscle motor neuron']
VFB_001027lb	12401	['prothoracic leg muscle motor neuron']
VFB_001027la	493091	['mesothoracic leg muscle motor neuron']
VFB_001027ld	10366	['prothoracic leg muscle motor neuron']
VFB_001027lc	493133	['mesothoracic leg muscle motor neuron']
VFB_001027lj	493274	['mesothoracic leg muscle motor neuron']
VFB_001027li	493254	['prothoracic leg muscle motor neuron']
VFB_001027ll	493314	['mesothoracic leg muscle motor neuron']
VFB_001027lk	493293	['prothoracic leg muscle motor neuron']
VFB_001027lf	493184	['prothoracic leg muscle motor neuron']
VFB_001027le	18562	['mesothoracic leg muscle motor neuron']
VFB_001027lh	10376	['prothoracic leg muscle motor neuron']
VFB_001027lg	493205	['prothoracic leg muscle motor neuron']
VFB_001027lr	493431	['prothoracic leg muscle motor neuron']
VFB_001027n4	70007	['flight muscle motor neuron']
VFB_001027lq	493408	['prothoracic leg muscle motor neuron']
VFB_001027n3	113014	['metathoracic leg muscle motor neuron']
VFB_001027lt	18598	['mesothoracic leg muscle motor neuron']
VFB_001027n6	16764	['prothoracic leg muscle motor neuron']
VFB_001027ls	493453	['prothoracic leg muscle motor neuron']
VFB_001027n5	494314	['flight muscle motor neuron']
VFB_001027ln	12441	['prothoracic leg muscle motor neuron']
VFB_001027n0	113002	['metathoracic leg muscle motor neuron']
VFB_001027lm	493330	['prothoracic leg muscle motor neuron']
VFB_001027lp	12450	['prothoracic leg muscle motor neuron']
VFB_001027n2	8564	['prothoracic leg muscle motor neuron']
VFB_001027lo	18589	['mesothoracic leg muscle motor neuron']
VFB_001027n1	96619	['metathoracic leg muscle motor neuron']
VFB_001027lz	493596	['prothoracic leg muscle motor neuron']
VFB_001027ly	106675	['metathoracic leg muscle motor neuron']
VFB_001027lv	493519	['prothoracic leg muscle motor neuron']
VFB_001027n8	16769	['prothoracic leg muscle motor neuron']
VFB_001027lu	493495	['prothoracic leg muscle motor neuron']
VFB_001027n7	494350	['flight muscle motor neuron']
VFB_001027lx	493560	['metathoracic leg muscle motor neuron']
VFB_001027lw	18607	['mesothoracic leg muscle motor neuron']
VFB_001027n9	494394	['metathoracic leg muscle motor neuron']
VFB_001027mc	493817	['mesothoracic leg muscle motor neuron']
VFB_001027mb	65754	['mesothoracic leg muscle motor neuron']
VFB_001027me	493849	['metathoracic leg muscle motor neuron']
VFB_001027md	65762	['mesothoracic leg muscle motor neuron']
VFB_001027ma	112855	['metathoracic leg muscle motor neuron']
VFB_001027mk	493945	['metathoracic leg muscle motor neuron']
VFB_001027mj	117000	['haltere muscle motor neuron']
VFB_001027mm	112917	['metathoracic leg muscle motor neuron']
VFB_001027ml	493961	['haltere muscle motor neuron']
VFB_001027mg	493881	['metathoracic leg muscle motor neuron']
VFB_001027mf	493865	['metathoracic leg muscle motor neuron']
VFB_001027mi	493913	['metathoracic leg muscle motor neuron']
VFB_001027mh	493897	['mesothoracic leg muscle motor neuron']
VFB_001027ms	494080	['metathoracic leg muscle motor neuron']
VFB_001027o5	495198	['prothoracic leg muscle motor neuron']
VFB_001027mr	82231	['metathoracic leg muscle motor neuron']
VFB_001027o4	487	['prothoracic leg muscle motor neuron']
VFB_001027mu	96571	['metathoracic leg muscle motor neuron']
VFB_001027o7	495239	['prothoracic leg muscle motor neuron']
VFB_001027mt	494098	['metathoracic leg muscle motor neuron']
VFB_001027o6	113135	['metathoracic leg muscle motor neuron']
VFB_001027mo	494009	['metathoracic leg muscle motor neuron']
VFB_001027o1	495122	['prothoracic leg muscle motor neuron']
VFB_001027mn	96534	['metathoracic leg muscle motor neuron']
VFB_001027o0	495098	['prothoracic leg muscle motor neuron']
VFB_001027mq	494048	['metathoracic leg muscle motor neuron']
VFB_001027o3	495164	['metathoracic leg muscle motor neuron']
VFB_001027mp	494025	['metathoracic leg muscle motor neuron']
VFB_001027o2	113123	['metathoracic leg muscle motor neuron']
VFB_001027k9	15498	['adult dorsal prothoracic nerve neck motor neuron']
VFB_001027k8	492385	['neck muscle motor neuron of VNC']
VFB_001027k7	492351	['adult sensory neuron']
VFB_001027l2	492942	['metathoracic leg muscle motor neuron']
VFB_001027l1	18454	['flight muscle motor neuron']
VFB_001027l4	12320	['prothoracic leg muscle motor neuron']
VFB_001027l3	492960	['mesothoracic leg muscle motor neuron']
VFB_001027l0	492896	['flight muscle motor neuron']
VFB_001027l9	116838	['haltere muscle motor neuron']
VFB_001027l6	10298	['prothoracic leg muscle motor neuron']
VFB_001027l5	69672	['mesothoracic leg muscle motor neuron']
VFB_001027l8	493055	['mesothoracic leg muscle motor neuron']
VFB_001027l7	106569	['metathoracic leg muscle motor neuron']
VFB_001027ka	492425	['adult dorsal prothoracic nerve neck motor neuron']
VFB_001027kc	15516	['adult dorsal prothoracic nerve neck motor neuron']
VFB_001027kb	15510	['adult dorsal prothoracic nerve neck motor neuron']
VFB_001027ki	10828	['adult dorsal prothoracic nerve neck motor neuron']
VFB_001027kh	3787	['adult dorsal prothoracic nerve neck motor neuron']
VFB_001027kk	492598	['adult dorsal prothoracic nerve neck motor neuron']
VFB_001027kj	3792	['adult dorsal prothoracic nerve neck motor neuron']
VFB_001027ke	492501	['adult dorsal prothoracic nerve neck motor neuron']
VFB_001027kd	10679	['adult dorsal prothoracic nerve neck motor neuron']
VFB_001027kg	3005	['adult dorsal prothoracic nerve neck motor neuron']
VFB_001027kf	492519	['adult dorsal prothoracic nerve neck motor neuron']
VFB_001027kq	76007	['neck muscle motor neuron of VNC']
VFB_001027m3	493666	['metathoracic leg muscle motor neuron']
VFB_001027kp	492690	['neck muscle motor neuron of VNC']
