VFB_ID	external_ID	cell_types
VFB_00004695	fru-F-000106	['adult fruitless pMP-e (female) neuron']
VFB_00004694	fru-F-400181	['adult fruitless MB neuron', 'alpha/beta core Kenyon cell']
VFB_00004697	fru-F-200143	['adult CNS neuron']
VFB_00004696	fru-F-300110	['adult neuron']
VFB_00004699	fru-F-900025	['adult neuron']
VFB_00004698	fru-F-000107	['adult fruitless MB neuron', 'alpha/beta core Kenyon cell']
VFB_00004691	fru-F-200142	['adult fruitless pIP-c neuron']
VFB_00004690	fru-F-200141	['adult fruitless pIP-d neuron', 'lobula columnar neuron LC10']
VFB_00004693	fru-F-400180	['adult LHp1 lineage neuron']
VFB_00004692	fru-F-100064	['adult DM1 lineage neuron']
VFB_00004600	fru-F-500213	['adult fruitless aSP-b (female) neuron']
VFB_00004602	fru-F-200115	['adult fruitless MB neuron', 'alpha/beta core Kenyon cell']
VFB_00004601	fru-F-200114	['adult DM1 lineage neuron']
VFB_00004604	fru-F-200117	['adult fruitless MB neuron', 'alpha/beta core Kenyon cell']
VFB_00004603	fru-F-200116	['adult fruitless pMP-e (female) neuron']
VFB_00004606	fru-F-900021	['adult neuron']
VFB_00004605	fru-F-600104	['adult DM6 lineage neuron']
VFB_00004608	fru-F-600105	['adult fruitless pMP-a (female) neuron']
VFB_00004607	fru-F-900022	['adult neuron']
VFB_00004609	fru-F-100061	['adult fruitless MB neuron', 'adult gamma Kenyon cell']
VFB_00004611	fru-F-100063	['adult protocerebral bridge glomerulus 6-ellipsoid body tile-nodulus 1 neuron']
VFB_00004610	fru-F-100062	['adult neuron']
VFB_00004613	fru-F-200119	['adult fruitless aIP-e (female) neuron']
VFB_00004612	fru-F-200118	['adult neuron']
VFB_00004615	fru-F-200121	['adult fruitless aDT-b (female) neuron']
VFB_00004614	fru-F-200120	['adult fruitless aSP-d neuron']
VFB_00004617	fru-F-300103	['adult VPNv2 lineage neuron']
VFB_00004616	fru-F-300102	['adult fruitless pMP-f (female) neuron', 'antennal mechanosensory and motor center AMMC-IVLP projection neuron 2']
VFB_00004619	fru-F-000093	['adult neuron']
VFB_00004618	fru-F-000092	['adult neuron']
VFB_00004620	fru-F-200124	['adult fruitless pIP-e (female) neuron']
VFB_00004622	fru-F-200126	['adult neuron']
VFB_00004621	fru-F-200125	['adult neuron']
VFB_00004624	fru-F-200127	['adult DM3 lineage neuron']
VFB_00004623	fru-F-000094	['adult neuron']
VFB_00004626	fru-F-800052	['adult neuron']
VFB_00004625	fru-F-500214	['adult DM6 lineage neuron']
VFB_00004628	fru-F-000095	['adult neuron']
VFB_00004627	fru-F-800053	['adult fruitless MB neuron']
VFB_00004629	fru-F-000096	['adult DM3 lineage neuron']
VFB_00005601	Cha-F-700163	['adult neuron']
VFB_00005600	Cha-F-700162	['adult neuron']
VFB_00005603	Cha-F-700165	['adult neuron']
VFB_00005602	Cha-F-700164	['adult neuron']
VFB_00005605	Cha-F-600135	['adult neuron']
VFB_00005604	Cha-F-700166	['adult neuron']
VFB_00005607	Cha-F-800042	['lobula columnar neuron LC10']
VFB_00005606	Cha-F-600136	['adult neuron']
VFB_00005609	Cha-F-800044	['alpha/beta core Kenyon cell']
VFB_00005608	Cha-F-800043	['adult neuron']
VFB_00005610	Cha-F-800045	['adult neuron']
VFB_00005612	Cha-F-800046	['adult gamma Kenyon cell']
VFB_00005611	Cha-F-400198	['adult neuron']
VFB_00005614	Cha-F-400199	['antennal mechanosensory and motor center AMMC-IVLP projection neuron 2']
VFB_00005613	Cha-F-800047	['adult neuron']
VFB_00005616	Cha-F-400201	['adult neuron']
VFB_00005615	Cha-F-400200	['adult neuron']
VFB_00005618	Cha-F-600137	['lobula columnar neuron LC10']
VFB_00005617	Cha-F-400202	['adult neuron']
VFB_00005619	Cha-F-600138	['adult neuron']
VFB_00005621	Cha-F-600141	['adult neuron']
VFB_00005620	Cha-F-600140	['adult neuron']
VFB_00005623	Cha-F-300250	['adult neuron']
VFB_00005622	Cha-F-300249	['antennal mechanosensory and motor center AMMC-VLP7 projection neuron']
VFB_00005625	Cha-F-300252	['adult ALl1 lineage neuron', 'adult antennal lobe projection neuron DA1', 'antennal lobe projection neuron of ALl1 lineage', 'medial antennal lobe tract projection neuron']
VFB_00005624	Cha-F-300251	['adult neuron']
VFB_00005627	Cha-F-600143	['adult neuron']
VFB_00005626	Cha-F-600142	['adult neuron']
VFB_00005629	Cha-F-500158	['alpha/beta core Kenyon cell']
VFB_00005628	Cha-F-600144	['adult neuron']
VFB_00005630	Cha-F-500159	['adult neuron']
VFB_00005632	Cha-F-500160	['lobula columnar neuron LC12']
VFB_00005631	Cha-F-800048	['adult neuron']
VFB_00005634	Cha-F-400204	['antennal mechanosensory and motor center local AMMC-AMMC 1 neuron']
VFB_00005633	Cha-F-400203	['adult neuron']
VFB_00005636	Cha-F-200180	['protocerebral bridge glomerulus 7-fan-shaped body layer 2-lateral accessory lobe-crepine neuron']
VFB_00005635	Cha-F-200179	['adult neuron']
VFB_00005638	Cha-F-200181	['lobula columnar neuron LC10']
VFB_00005637	Cha-F-600145	['adult neuron']
VFB_00005639	Cha-F-200182	['adult neuron']
VFB_00005641	Cha-F-500162	['alpha/beta core Kenyon cell']
VFB_00005640	Cha-F-500161	['adult neuron']
VFB_00005643	Cha-F-600146	['adult neuron']
VFB_00005642	Cha-F-200183	['protocerebral bridge glomerulus 7-fan-shaped body layer 2-lateral accessory lobe-crepine neuron']
VFB_00005645	Cha-F-200184	['adult neuron']
VFB_00005644	Cha-F-800049	['adult neuron']
VFB_00005647	Cha-F-100109	['adult neuron']
VFB_00005646	Cha-F-200185	['adult neuron']
VFB_00005649	Cha-F-100111	['adult neuron']
VFB_00005648	Cha-F-100110	['alpha/beta surface Kenyon cell']
VFB_00005652	Cha-F-100114	['adult neuron']
VFB_00005651	Cha-F-100113	['adult neuron']
VFB_00005654	Cha-F-200186	['adult neuron']
VFB_00005653	Cha-F-100115	['alpha/beta core Kenyon cell']
VFB_00005656	Cha-F-500165	['alpha/beta surface Kenyon cell']
VFB_00005655	Cha-F-500164	['adult neuron']
VFB_00005658	Cha-F-100118	['adult neuron']
VFB_00005657	Cha-F-100117	['adult inferior bridge-superior posterior slope-protocerebral bridge neuron']
VFB_00005659	Cha-F-500166	['adult neuron']
VFB_00005650	Cha-F-100112	['adult neuron']
VFB_00005663	Cha-F-400207	['adult neuron']
VFB_00005662	Cha-F-400206	['alpha/beta core Kenyon cell']
VFB_00005665	Cha-F-400209	['adult neuron']
VFB_00005664	Cha-F-400208	['adult neuron']
VFB_00005667	Cha-F-300253	['adult protocerebral bridge glomerulus 7-fan-shaped body layers 4 and 5-unilateral lateral accessory lobe neuron']
VFB_00005666	Cha-F-000160	['adult neuron']
VFB_00005669	Cha-F-300255	['adult neuron']
VFB_00005668	Cha-F-300254	['lobula columnar neuron LC12']
VFB_00005661	Cha-F-400205	['adult neuron']
VFB_00005660	Cha-F-500167	['lobula columnar neuron LC10']
VFB_00005674	Cha-F-300260	['adult neuron']
VFB_00005673	Cha-F-300259	['adult neuron']
VFB_00005676	Cha-F-200187	['adult neuron']
VFB_00005675	Cha-F-300261	['adult neuron']
VFB_00005678	Cha-F-800051	['adult neuron']
VFB_00005677	Cha-F-800050	['protocerebral bridge glomerulus 1-fan-shaped body layer 2-lateral accessory lobe-crepine neuron']
VFB_00005679	Cha-F-800052	['adult neuron']
VFB_00005670	Cha-F-300256	['adult neuron']
VFB_00005672	Cha-F-300258	['adult neuron']
VFB_00005671	Cha-F-300257	['adult neuron']
VFB_00005685	Cha-F-200188	['adult neuron']
VFB_00005684	Cha-F-400210	['adult neuron']
VFB_00005687	Cha-F-700167	['lobula columnar neuron LC10']
VFB_00005686	Cha-F-200189	['adult neuron']
VFB_00005689	Cha-F-600147	['adult neuron']
VFB_00005688	Cha-F-700168	['adult neuron']
VFB_00005681	Cha-F-300263	['adult neuron']
VFB_00005680	Cha-F-300262	['adult neuron']
VFB_00005683	Cha-F-500169	['adult neuron']
VFB_00005682	Cha-F-500168	['adult neuron']
VFB_00005696	VGlut-F-500851	['adult neuron']
VFB_00005695	VGlut-F-400894	['adult neuron']
VFB_00005698	VGlut-F-800302	['lobula columnar neuron LC12']
VFB_00005697	VGlut-F-600794	['adult neuron']
VFB_00005699	VGlut-F-200605	['adult neuron']
VFB_00005690	Cha-F-300264	['adult neuron']
VFB_00005692	Cha-F-400212	['adult neuron']
VFB_00005691	Cha-F-400211	['adult neuron']
VFB_00005694	VGlut-F-800287	['adult neuron']
VFB_00005693	Cha-F-300266	['alpha/beta surface Kenyon cell']
VFB_00005720	VGlut-F-600792	['adult neuron']
VFB_00005722	VGlut-F-100391	['adult neuron']
VFB_00005721	VGlut-F-100390	['adult neuron']
VFB_00005724	VGlut-F-100392	['adult gamma Kenyon cell']
VFB_00005723	VGlut-F-200593	['adult neuron']
VFB_00005726	VGlut-F-800290	['adult multiglomerular antennal lobe projection neuron vPN', 'mediolateral antennal lobe tract projection neuron']
VFB_00005725	VGlut-F-400892	['adult neuron']
VFB_00005728	VGlut-F-300645	['adult neuron']
VFB_00005727	VGlut-F-700556	['adult neuron']
VFB_00005729	VGlut-F-700557	['adult neuron']
VFB_00005731	VGlut-F-700559	['adult multiglomerular antennal lobe projection neuron vPN', 'mediolateral antennal lobe tract projection neuron']
VFB_00005730	VGlut-F-700558	['adult multiglomerular antennal lobe projection neuron adPN']
VFB_00005733	VGlut-F-800291	['adult multiglomerular antennal lobe projection neuron', 'medial antennal lobe tract projection neuron']
VFB_00005732	VGlut-F-700560	['adult neuron']
VFB_00005735	VGlut-F-300646	['adult antennal lobe projection neuron DL2v adPN']
VFB_00005734	VGlut-F-800292	['adult neuron']
VFB_00005737	VGlut-F-200594	['adult neuron']
VFB_00005736	VGlut-F-400893	['adult neuron']
VFB_00005739	VGlut-F-400896	['lobula columnar neuron LC4']
VFB_00005738	VGlut-F-400895	['adult neuron']
VFB_00005740	VGlut-F-200595	['adult neuron']
VFB_00005742	VGlut-F-700561	['adult neuron']
VFB_00005741	VGlut-F-500843	['adult neuron']
VFB_00005744	VGlut-F-700563	['adult antennal lobe projection neuron VC3 adPN']
VFB_00005743	VGlut-F-700562	['adult neuron']
VFB_00005746	VGlut-F-500845	['adult neuron']
VFB_00005745	VGlut-F-500844	['adult neuron']
VFB_00005748	VGlut-F-400898	['adult neuron']
VFB_00005747	VGlut-F-400897	['adult neuron']
VFB_00005749	VGlut-F-700564	['adult ALl1 lineage neuron', 'adult multiglomerular antennal lobe projection neuron', 'antennal lobe projection neuron of ALl1 lineage', 'medial antennal lobe tract projection neuron']
VFB_00005751	VGlut-F-700566	['adult intrinsic protocerebral bridge 18 glomeruli-2 glomeruli neuron']
VFB_00005750	VGlut-F-700565	['adult neuron']
VFB_00005753	VGlut-F-700568	['lobula columnar neuron LC9']
VFB_00005752	VGlut-F-700567	['adult multiglomerular antennal lobe projection neuron adPN']
VFB_00005755	VGlut-F-500846	['adult neuron']
VFB_00005754	VGlut-F-700569	['adult multiglomerular antennal lobe projection neuron vPN', 'mediolateral antennal lobe tract projection neuron']
VFB_00005757	VGlut-F-200598	['adult ALl1 lineage neuron', 'adult olfactory projection neuron', 'adult uniglomerular antennal lobe projection neuron', 'antennal lobe projection neuron of ALl1 lineage', 'medial antennal lobe tract projection neuron']
VFB_00005756	VGlut-F-200597	['adult antennal lobe projection neuron VA1v adPN']
VFB_00005759	VGlut-F-500847	['adult neuron']
VFB_00005758	VGlut-F-600793	['adult ALl1 lineage neuron', 'adult multiglomerular antennal lobe projection neuron', 'antennal lobe projection neuron of ALl1 lineage', 'medial antennal lobe tract projection neuron']
VFB_00005762	VGlut-F-500850	['adult neuron']
VFB_00005761	VGlut-F-500849	['adult neuron']
VFB_00005764	VGlut-F-700570	['adult antennal lobe projection neuron DL2d adPN']
VFB_00005763	VGlut-F-600795	['adult ALl1 lineage neuron', 'adult multiglomerular antennal lobe projection neuron', 'antennal lobe projection neuron of ALl1 lineage', 'medial antennal lobe tract projection neuron']
VFB_00005766	VGlut-F-400899	['adult neuron']
VFB_00005765	VGlut-F-500852	['adult multiglomerular antennal lobe projection neuron adPN']
VFB_00005768	VGlut-F-500854	['adult neuron']
VFB_00005767	VGlut-F-500853	['lobula columnar neuron LC4']
VFB_00005769	VGlut-F-400900	['adult neuron']
VFB_00005760	VGlut-F-500848	['adult multiglomerular antennal lobe projection neuron vPN', 'mediolateral antennal lobe tract projection neuron']
VFB_00005773	VGlut-F-700574	['adult neuron']
VFB_00005772	VGlut-F-700573	['adult neuron']
VFB_00005775	VGlut-F-500855	['adult neuron']
VFB_00005774	VGlut-F-700575	['lobula columnar neuron LC6']
VFB_00005777	VGlut-F-200600	['antennal mechanosensory and motor center AMMC-IVLP projection neuron 2']
VFB_00005776	VGlut-F-200599	['adult neuron']
VFB_00005779	VGlut-F-100394	['adult neuron']
VFB_00005778	VGlut-F-100393	['adult neuron']
VFB_00005771	VGlut-F-700572	['alpha/beta core Kenyon cell']
VFB_00005770	VGlut-F-700571	['adult neuron']
VFB_00005784	VGlut-F-500859	['adult neuron']
VFB_00005783	VGlut-F-500858	['adult neuron']
VFB_00005786	VGlut-F-500861	['adult neuron']
VFB_00005785	VGlut-F-500860	['adult neuron']
VFB_00005788	VGlut-F-400902	['adult neuron']
VFB_00005787	VGlut-F-500862	['adult neuron']
VFB_00005789	VGlut-F-500863	['adult neuron']
VFB_00005780	VGlut-F-400901	['adult neuron']
VFB_00005782	VGlut-F-500857	['adult ALl1 lineage neuron', 'adult multiglomerular antennal lobe projection neuron', 'antennal lobe projection neuron of ALl1 lineage', 'medial antennal lobe tract projection neuron']
VFB_00005781	VGlut-F-500856	['adult olfactory projection neuron', 'adult uniglomerular antennal lobe projection neuron', 'medial antennal lobe tract projection neuron']
VFB_00005795	VGlut-F-500865	['adult neuron']
VFB_00005794	VGlut-F-600796	['adult neuron']
VFB_00005797	VGlut-F-500867	['adult neuron']
VFB_00005796	VGlut-F-500866	['adult neuron']
VFB_00005799	VGlut-F-400904	['adult neuron']
VFB_00005798	VGlut-F-400903	['adult neuron']
VFB_00005791	VGlut-F-300647	['adult neuron']
VFB_00005790	VGlut-F-500864	['adult antennal lobe projection neuron DL2d adPN']
VFB_00005793	VGlut-F-800294	['adult neuron']
VFB_00005792	VGlut-F-800293	['adult neuron']
VFB_00005700	VGlut-F-100386	['adult neuron']
VFB_00005702	VGlut-F-600790	['antennal mechanosensory and motor center AMMC-IVLP projection neuron 2']
VFB_00005701	VGlut-F-800286	['adult ALl1 lineage neuron', 'adult multiglomerular antennal lobe projection neuron', 'antennal lobe projection neuron of ALl1 lineage', 'medial antennal lobe tract projection neuron']
VFB_00005704	VGlut-F-500842	['adult neuron']
VFB_00005703	VGlut-F-600791	['adult ALl1 lineage neuron', 'adult multiglomerular antennal lobe projection neuron', 'antennal lobe projection neuron of ALl1 lineage', 'medial antennal lobe tract projection neuron']
VFB_00005706	VGlut-F-200586	['alpha/beta core Kenyon cell']
VFB_00005705	VGlut-F-200585	['adult neuron']
VFB_00005708	VGlut-F-200588	['adult neuron']
VFB_00005707	VGlut-F-200587	['adult neuron']
VFB_00005709	VGlut-F-100387	['adult neuron']
VFB_00005711	VGlut-F-700554	['adult neuron']
VFB_00005710	VGlut-F-800288	['adult ALl1 lineage neuron', 'adult multiglomerular antennal lobe projection neuron', 'antennal lobe projection neuron of ALl1 lineage', 'medial antennal lobe tract projection neuron']
VFB_00005713	VGlut-F-100388	['adult neuron']
VFB_00005712	VGlut-F-700555	['adult neuron']
VFB_00005715	VGlut-F-800289	['adult ALl1 lineage neuron', 'adult multiglomerular antennal lobe projection neuron', 'antennal lobe projection neuron of ALl1 lineage', 'medial antennal lobe tract projection neuron']
VFB_00005714	VGlut-F-100389	['adult neuron']
VFB_00005717	VGlut-F-200590	['adult neuron']
VFB_00005716	VGlut-F-200589	['adult neuron']
VFB_00005719	VGlut-F-200592	['adult neuron']
VFB_00005718	VGlut-F-200591	['adult neuron']
VFB_00005401	Cha-F-200156	['adult fruitless pMP-e (female) neuron']
VFB_00005400	Cha-F-000142	['adult neuron']
VFB_00005403	Cha-F-200158	['adult neuron']
VFB_00005402	Cha-F-200157	['lobula columnar neuron LC12']
VFB_00005405	Cha-F-800029	['adult neuron']
VFB_00005404	Cha-F-900030	['protocerebral bridge glomerulus 1-fan-shaped body layer 2-lateral accessory lobe-crepine neuron']
VFB_00005407	Cha-F-300206	['alpha/beta core Kenyon cell']
VFB_00005406	Cha-F-300205	['adult neuron']
VFB_00005409	Cha-F-300208	['adult neuron']
VFB_00005408	Cha-F-300207	['adult ALl1 lineage neuron', 'adult multiglomerular antennal lobe projection neuron', 'antennal lobe projection neuron of ALl1 lineage']
VFB_00005410	Cha-F-800030	['alpha/beta core Kenyon cell']
VFB_00005412	Cha-F-900031	['lobula columnar neuron LC10']
VFB_00005411	Cha-F-800031	['adult neuron']
VFB_00005414	Cha-F-900032	['adult neuron']
VFB_00005413	Cha-F-600101	['protocerebral bridge glomerulus 7-fan-shaped body layer 2-lateral accessory lobe-crepine neuron']
VFB_00005416	Cha-F-900034	['alpha/beta surface Kenyon cell']
VFB_00005415	Cha-F-900033	['adult neuron']
VFB_00005418	Cha-F-600102	['adult neuron']
VFB_00005417	Cha-F-900035	['adult neuron']
VFB_00005419	Cha-F-600103	['alpha/beta surface Kenyon cell']
VFB_00005421	Cha-F-600105	['adult neuron']
VFB_00005420	Cha-F-600104	['protocerebral bridge glomerulus 1-fan-shaped body layer 2-lateral accessory lobe-crepine neuron']
VFB_00005423	Cha-F-600107	['adult neuron']
VFB_00005422	Cha-F-600106	['adult neuron']
VFB_00005425	Cha-F-600109	['adult neuron']
VFB_00005424	Cha-F-600108	['adult neuron']
VFB_00005427	Cha-F-600111	['alpha/beta core Kenyon cell']
VFB_00005426	Cha-F-600110	['adult neuron']
VFB_00005429	Cha-F-400173	['adult neuron']
VFB_00005428	Cha-F-600112	['adult neuron']
VFB_00005432	Cha-F-400176	['adult neuron']
VFB_00005431	Cha-F-400175	['lobula columnar neuron LC12']
VFB_00005434	Cha-F-600113	['adult neuron']
VFB_00005433	Cha-F-400177	['adult neuron']
VFB_00005436	Cha-F-600115	['adult neuron']
VFB_00005435	Cha-F-600114	['adult neuron']
VFB_00005438	Cha-F-600117	['alpha/beta surface Kenyon cell']
VFB_00005437	Cha-F-600116	['adult neuron']
VFB_00005439	Cha-F-600118	['adult neuron']
VFB_00005430	Cha-F-400174	['adult neuron']
VFB_00005443	Cha-F-400178	['adult gamma Kenyon cell']
VFB_00005442	Cha-F-300210	['alpha/beta surface Kenyon cell']
VFB_00005445	Cha-F-500150	['protocerebral bridge glomerulus 2-fan-shaped body layer 2-lateral accessory lobe-crepine neuron']
VFB_00005444	Cha-F-500149	['adult neuron']
VFB_00005447	Cha-F-300212	['adult neuron']
VFB_00005446	Cha-F-300211	['adult neuron']
VFB_00005449	Cha-F-300214	['alpha/beta core Kenyon cell']
VFB_00005448	Cha-F-300213	['adult neuron']
VFB_00005441	Cha-F-300209	['adult neuron']
VFB_00005440	Cha-F-600119	['alpha/beta core Kenyon cell']
VFB_00005454	Cha-F-300217	['lobula columnar neuron LC12']
VFB_00005453	Cha-F-100094	['adult neuron']
VFB_00005456	Cha-F-700145	['adult neuron']
VFB_00005455	Cha-F-300218	['adult gamma Kenyon cell']
VFB_00005458	Cha-F-700147	['lobula tangential neuron LT12']
VFB_00005457	Cha-F-700146	['protocerebral bridge glomerulus 2-fan-shaped body layer 2-lateral accessory lobe-crepine neuron']
VFB_00005459	Cha-F-700148	['adult neuron']
VFB_00005450	Cha-F-300215	['adult protocerebral bridge glomerulus 4-fan-shaped body layers 4 and 5-bilateral lateral accessory lobe neuron']
VFB_00005452	Cha-F-100093	['adult neuron']
VFB_00005451	Cha-F-100092	['lobula columnar neuron LC12']
VFB_00005465	Cha-F-400179	['adult neuron']
VFB_00005464	Cha-F-800034	['adult neuron']
VFB_00005467	Cha-F-400181	['alpha/beta surface Kenyon cell']
VFB_00005466	Cha-F-400180	['lobula columnar neuron LC12']
VFB_00005469	Cha-F-400183	['adult neuron']
VFB_00005468	Cha-F-400182	['adult neuron']
VFB_00005461	Cha-F-300219	['lobula tangential neuron LT12']
VFB_00005460	Cha-F-100095	['adult neuron']
VFB_00005463	Cha-F-800033	['adult neuron']
VFB_00005462	Cha-F-800032	['protocerebral bridge glomerulus 2-fan-shaped body layer 2-lateral accessory lobe-crepine neuron']
VFB_00005476	Cha-F-300221	['adult neuron']
VFB_00005475	Cha-F-600120	['adult neuron']
VFB_00005478	Cha-F-600121	['alpha/beta core Kenyon cell']
VFB_00005477	Cha-F-300222	['adult neuron']
VFB_00005479	Cha-F-600122	['adult neuron']
VFB_00005470	Cha-F-200159	['alpha/beta core Kenyon cell']
VFB_00005472	Cha-F-100096	['alpha/beta core Kenyon cell']
VFB_00005471	Cha-F-300220	['adult neuron']
VFB_00005474	Cha-F-100098	['adult neuron']
VFB_00005473	Cha-F-100097	['alpha/beta core Kenyon cell']
VFB_00005487	Cha-F-100099	['adult neuron']
VFB_00005486	Cha-F-300225	['adult neuron']
VFB_00005489	Cha-F-400185	['alpha/beta surface Kenyon cell']
VFB_00005488	Cha-F-400184	['adult neuron']
VFB_00005481	Cha-F-000143	['alpha/beta surface Kenyon cell']
VFB_00005480	Cha-F-600123	['lobula columnar neuron LC12']
VFB_00005483	Cha-F-000145	['adult neuron']
VFB_00005482	Cha-F-000144	['adult neuron']
VFB_00005485	Cha-F-300224	['adult gamma Kenyon cell']
VFB_00005484	Cha-F-300223	['adult protocerebral bridge glomerulus 4-fan-shaped body layers 4 and 5-bilateral lateral accessory lobe neuron']
VFB_00005498	Cha-F-300229	['protocerebral bridge glomerulus 7-fan-shaped body layer 2-lateral accessory lobe-crepine neuron']
VFB_00005497	Cha-F-300228	['adult neuron']
VFB_00005499	Cha-F-300230	['alpha/beta core Kenyon cell']
VFB_00005490	Cha-F-400186	['adult neuron']
VFB_00005492	Cha-F-400188	"[""adult alpha'/beta' Kenyon cell""]"
VFB_00005491	Cha-F-400187	['adult neuron']
VFB_00005494	Cha-F-100100	['adult neuron']
VFB_00005493	Cha-F-000146	['adult neuron']
VFB_00005496	Cha-F-300227	['adult neuron']
VFB_00005495	Cha-F-300226	['alpha/beta surface Kenyon cell']
VFB_00005500	Cha-F-300231	['adult neuron']
VFB_00005502	Cha-F-200160	['adult protocerebral bridge glomerulus 4-ellipsoid body tile-nodulus 1 neuron']
VFB_00005501	Cha-F-300232	['adult neuron']
VFB_00005504	Cha-F-300234	['adult protocerebral bridge glomerulus 6-fan-shaped body layers 4 and 5-unilateral lateral accessory lobe neuron']
VFB_00005503	Cha-F-300233	['protocerebral bridge glomerulus 2-fan-shaped body layer 2-lateral accessory lobe-crepine neuron']
VFB_00005506	Cha-F-900036	['lobula columnar neuron LC12']
VFB_00005505	Cha-F-300235	['adult neuron']
VFB_00005508	Cha-F-200161	['adult neuron']
VFB_00005507	Cha-F-900037	['alpha/beta core Kenyon cell']
VFB_00005509	Cha-F-200162	['adult neuron']
VFB_00005511	Cha-F-100102	['adult neuron']
VFB_00005510	Cha-F-100101	['lobula columnar neuron LC12']
VFB_00005513	Cha-F-100104	['adult neuron']
VFB_00005512	Cha-F-100103	['adult neuron']
VFB_00005515	Cha-F-100106	['adult neuron']
VFB_00005514	Cha-F-100105	['adult neuron']
VFB_00005517	Cha-F-300237	"[""adult alpha'/beta' Kenyon cell""]"
VFB_00005516	Cha-F-300236	['adult intrinsic protocerebral bridge 18 glomeruli-2 glomeruli neuron']
VFB_00005519	Cha-F-700150	['adult protocerebral bridge glomerulus 7-fan-shaped body layers 4 and 5-unilateral lateral accessory lobe neuron']
VFB_00005518	Cha-F-700149	['lobula columnar neuron LC10']
VFB_00005520	Cha-F-700151	['adult neuron']
VFB_00005522	Cha-F-700153	['adult neuron']
VFB_00005521	Cha-F-700152	['alpha/beta core Kenyon cell']
VFB_00005524	Cha-F-700155	['adult neuron']
VFB_00005523	Cha-F-700154	['adult neuron']
VFB_00005526	Cha-F-700157	['adult neuron']
VFB_00005525	Cha-F-700156	['adult neuron']
VFB_00005528	Cha-F-200163	['adult neuron']
VFB_00005527	Cha-F-300238	['adult ALl1 lineage neuron', 'adult antennal lobe projection neuron DP1l', 'antennal lobe projection neuron of ALl1 lineage', 'medial antennal lobe tract projection neuron']
VFB_00005529	Cha-F-300239	['adult neuron']
VFB_00005531	Cha-F-300240	['protocerebral bridge glomerulus 4-fan-shaped body-nodulus 3 posterior domain neuron']
VFB_00005530	Cha-F-400189	['adult neuron']
VFB_00005533	Cha-F-200165	['adult intrinsic protocerebral bridge 18 glomeruli-2 glomeruli neuron']
VFB_00005532	Cha-F-200164	['adult neuron']
VFB_00005535	Cha-F-400190	['lobula columnar neuron LC9']
VFB_00005534	Cha-F-200166	['alpha/beta core Kenyon cell']
VFB_00005537	Cha-F-200167	['adult neuron']
VFB_00005536	Cha-F-000147	['adult protocerebral bridge glomerulus 7-fan-shaped body layers 4 and 5-unilateral lateral accessory lobe neuron']
VFB_00005539	Cha-F-300241	['adult neuron']
VFB_00005538	Cha-F-200168	['adult neuron']
VFB_00005542	Cha-F-000149	['adult neuron']
VFB_00005541	Cha-F-000148	['adult gamma Kenyon cell']
VFB_00005544	Cha-F-000151	['alpha/beta core Kenyon cell']
VFB_00005543	Cha-F-000150	['adult neuron']
VFB_00005546	Cha-F-500152	['adult neuron']
VFB_00005545	Cha-F-500151	['adult neuron']
VFB_00005548	Cha-F-200169	['adult neuron']
VFB_00005547	Cha-F-500153	['lobula columnar neuron LC10']
VFB_00005549	Cha-F-200170	['adult neuron']
VFB_00005540	Cha-F-300242	['adult neuron']
VFB_00005553	Cha-F-100108	['adult neuron']
VFB_00005552	Cha-F-100107	['alpha/beta core Kenyon cell']
VFB_00005555	Cha-F-800040	['adult neuron']
VFB_00005554	Cha-F-800039	['adult neuron']
VFB_00005557	Cha-F-200173	['adult neuron']
VFB_00005556	Cha-F-800041	"[""adult alpha'/beta' Kenyon cell""]"
VFB_00005559	Cha-F-400192	['adult neuron']
VFB_00005558	Cha-F-400191	['adult neuron']
VFB_00005551	Cha-F-200172	['adult neuron']
VFB_00005550	Cha-F-200171	['adult neuron']
VFB_00005564	Cha-F-400195	['adult neuron']
VFB_00005563	Cha-F-400194	['adult neuron']
VFB_00005566	Cha-F-500154	['lobula columnar neuron LC10']
VFB_00005565	Cha-F-300243	['adult neuron']
VFB_00005568	Cha-F-700158	['adult neuron']
VFB_00005567	Cha-F-200174	['adult neuron']
VFB_00005569	Cha-F-700159	['lobula columnar neuron LC9']
VFB_00005560	Cha-F-400193	['adult neuron']
VFB_00005562	Cha-F-000153	['adult neuron']
VFB_00005561	Cha-F-000152	['adult neuron']
VFB_00005575	Cha-F-200177	['antennal mechanosensory and motor center AMMC-IVLP projection neuron 2']
VFB_00005574	Cha-F-200176	['adult neuron']
VFB_00005577	Cha-F-300244	"[""adult alpha'/beta' Kenyon cell""]"
VFB_00005576	Cha-F-200178	['adult neuron']
VFB_00005579	Cha-F-300246	['adult neuron']
VFB_00005578	Cha-F-300245	['adult neuron']
VFB_00005571	Cha-F-500156	['adult neuron']
VFB_00005570	Cha-F-500155	['adult neuron']
VFB_00005573	Cha-F-200175	['adult neuron']
VFB_00005572	Cha-F-500157	['adult neuron']
VFB_00005586	Cha-F-000158	['adult neuron']
VFB_00005585	Cha-F-000157	['alpha/beta surface Kenyon cell']
VFB_00005588	Cha-F-600124	['adult neuron']
VFB_00005587	Cha-F-000159	['adult neuron']
VFB_00005589	Cha-F-700160	['lobula columnar neuron LC10']
VFB_00005580	Cha-F-400196	['antennal mechanosensory and motor center AMMC-IVLP projection neuron 2']
