skid	name	paper_id	paper_name	FBbt_ID
113643	neuron 100911	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113632	neuron 100903	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113621	neuron 104228	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113611	neuron 104223	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113785	neuron 100959	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
123098	neuron 123099	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113795	neuron 102880	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113857	Neuron 113858	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
116940	neuron 116941	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
116838	neuron 116839	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
116734	neuron 116735	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
116679	neuron 116680	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
116674	neuron 116675	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
116667	neuron 116668	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
115533	neuron 115534	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
115484	neuron 115485	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
114069	neuron 114070	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113901	neuron 113902	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113895	neuron 113896	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113889	neuron 113890	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113883	neuron 113884	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113877	neuron 113878	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113871	neuron 113872	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113846	neuron 99646	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113600	neuron 104218	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
123110	neuron 123111	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
123125	neuron 123126	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
189722	neuron 189723	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
189705	neuron 189706	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
189699	neuron 189700	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
189680	neuron 189681	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
189642	neuron 189643	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
189602	neuron 189603	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
189860	neuron 189861	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
189595	neuron 189596	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
189570	neuron 189571	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
189532	neuron 189533	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
189490	neuron 189491	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
189483	neuron 189484	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
189468	neuron 189469	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
189462	neuron 189463	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
189580	neuron 189581	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
189870	neuron 189871	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
189901	neuron 189902	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
189992	neuron 189993	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
243833	Neuron 243834	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
229149	neuron 229150	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
229141	neuron 229142	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
193608	neuron 193609	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
193452	neuron 193453	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
193446	neuron 193447	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
190435	neuron 190436	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
190210	neuron 190211	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
190182	neuron 190183	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
190142	neuron 190143	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
190105	neuron 190106	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
190086	neuron 190087	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
190062	neuron 190063	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
190027	neuron 190028	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
190003	neuron 190004	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
189397	neuron 189398	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
189391	neuron 189392	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
189386	neuron 189387	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
188441	neuron 188442	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
162501	neuron 162502	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
162497	neuron 162498	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
127704	neuron 127705	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
127220	neuron 127221	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
124101	Neuron 124102	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
123733	neuron 123734	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
123644	neuron 123645	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
123326	neuron 123327	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
123321	neuron 123322	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
123316	neuron 123317	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
123311	neuron 123312	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
123306	neuron 123307	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
123301	neuron 123302	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
123296	neuron 123297	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
123277	neuron 123278	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
162505	neuron 162506	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
123118	neuron 123119	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
162509	neuron 162510	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
162517	neuron 162518	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
179000	neuron 179001	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
176296	neuron 98720	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
176288	neuron 98264	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
176280	neuron 99253	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
176272	neuron 98292	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
176264	neuron 98282	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
176255	neuron 98274	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
162553	neuron 162554	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
162549	neuron 162550	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
162545	neuron 162546	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
162541	neuron 162542	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
162537	neuron 162538	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
162533	neuron 162534	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
162525	neuron 162526	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
162521	neuron 162522	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
162513	neuron 162514	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
26813	neuron 26814	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113590	neuron 98713	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113570	neuron 103574	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
105122	neuron 105123	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
105094	neuron 105095	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
105044	neuron 105045	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
104975	neuron 104976	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
104948	neuron 104949	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
104468	neuron 104469	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
105213	neuron 105214	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
104164	neuron 104165	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
104106	neuron 104107	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
104066	neuron 104067	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
104036	neuron 104037	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
104007	neuron 104008	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
103984	neuron 103985	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
103968	neuron 103969	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
104135	neuron 104136	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
105244	neuron 105245	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
105271	neuron 105272	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
105285	neuron 105286	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
106569	neuron 106570	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
106454	neuron 106455	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
106325	neuron 106326	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
106231	neuron 106232	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
106225	neuron 106226	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
106151	neuron 106152	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
106145	neuron 106146	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
106126	neuron 106127	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
106077	neuron 106078	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
106073	neuron 106074	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
106056	neuron 106057	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
106003	neuron 106004	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
105361	neuron 105362	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
105347	neuron 105348	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
105291	neuron 105292	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
103960	neuron 103961	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
103946	neuron 103947	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
103875	neuron 103876	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
103839	neuron 103840	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
94021	neuron 94022	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
93975	neuron 93976	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
93948	neuron 93949	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
93908	neuron 93909	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
93768	neuron 93769	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
93105	neuron 93106	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
93094	neuron 93095	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
89953	neuron 89954	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
89400	neuron 89401	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
89360	neuron 89361	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
88808	neuron 88809	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
87697	neuron 87698	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
87657	neuron 87658	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
87372	neuron 87373	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
87365	neuron 87366	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
96448	neuron 96449	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
106675	neuron 106676	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
96482	neuron 96483	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
96549	neuron 96550	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
103826	neuron 103827	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
102911	neuron 102912	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
102629	neuron 102630	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
102611	neuron 102612	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
102603	neuron 102604	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
101863	neuron 101864	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
101187	neuron 101188	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
101067	neuron 101068	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
101010	neuron 101011	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
96931	neuron 96932	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
96619	neuron 96620	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
96589	neuron 96590	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
96575	neuron 96576	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
96571	neuron 96572	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
96567	neuron 96568	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
96534	neuron 96535	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113580	neuron 99352	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
106681	neuron 106682	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
107020	neuron 107021	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113272	Neuron 98656	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113259	neuron 99680	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113247	neuron 98525	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113235	neuron 99417	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113223	neuron 100695	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113211	neuron 100052	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113284	neuron 99170	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113198	neuron 98642	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113170	neuron 98767	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113158	neuron 100558	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113146	neuron 100683	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113135	neuron 99783	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113123	neuron 102852	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113111	neuron 98757	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113185	neuron 99920	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113296	neuron 99808	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113308	neuron 99939	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113320	neuron 101220	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113560	neuron 103696	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113549	neuron 104206	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113496	neuron 104201	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113485	neuron 104196	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113475	neuron 99461	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113465	neuron 102660	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113443	neuron 99711	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113429	neuron 100732	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113417	neuron 99961	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113405	neuron 102899	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113393	neuron 99698	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113381	neuron 98544	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113368	neuron 100078	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113356	neuron 100973	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113344	neuron 99687	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113099	neuron 100675	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113087	neuron 99651	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113075	neuron 100032	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113063	neuron 99902	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
112817	neuron 99449	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
112575	neuron 112576	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
112543	neuron 112544	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
112538	neuron 112539	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
107571	neuron 107572	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
107377	neuron 107378	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
107371	neuron 107372	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
107347	neuron 107348	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
107313	neuron 107314	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
107302	neuron 107303	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
107221	neuron 107222	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
107216	neuron 107217	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
107131	neuron 107132	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
107096	neuron 107097	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
107037	neuron 107038	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
112831	neuron 99843	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
106982	neuron 106983	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
112843	neuron 99206	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
112869	neuron 99979	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113051	neuron 99517	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113038	neuron 100790	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113026	neuron 99764	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113014	neuron 99890	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
113002	neuron 100780	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
112990	neuron 102694	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
112978	neuron 100648	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
112965	neuron 99367	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
112953	neuron 100006	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
112941	neuron 99745	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
112929	neuron 99867	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
112917	neuron 100890	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
112905	neuron 102806	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
112893	neuron 100630	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
112881	neuron 99348	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
112855	neuron 99467	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
26806	neuron 26807	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
26799	neuron 26800	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
26785	neuron 26786	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12274	neuron 12275	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12266	neuron 12267	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12261	neuron 12262	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12256	neuron 12257	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12242	neuron 12243	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12238	neuron 12239	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12320	neuron 12321	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11943	neuron 11944	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11816	neuron 11817	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11811	neuron 11812	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11806	neuron 11807	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11801	neuron 11802	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11796	neuron 11797	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11791	neuron 11792	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11933	neuron 11934	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12401	neuron 12402	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12424	neuron 12425	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12441	neuron 12442	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12963	neuron 12964	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12916	peripherally synapsing interneuron_left	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12821	neuron 12822	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12813	neuron 12814	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12802	neuron 12803	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12785	neuron 12786	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12781	neuron 12782	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12766	neuron 12767	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12735	neuron 12736	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12707	neuron 12708	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12637	neuron 12638	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12602	neuron 12603	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12478	neuron 12479	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12472	neuron 12473	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12450	neuron 12451	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11786	neuron 11787	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11773	neuron 11774	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11769	neuron 11770	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11747	neuron 11748	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11338	neuron 11339	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11319	neuron 11320	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11298	neuron 11299	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11284	neuron 11285	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11212	neuron 11213	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11181	neuron 11182	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11171	neuron 11172	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11126	neuron 11127	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11061	neuron 11062	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11051	neuron 11052	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11042	neuron 11043	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11010	neuron 11011	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11001	neuron 11002	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
10985	neuron 10986	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
10970	neuron 10971	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11348	neuron 11349	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12968	neuron 12969	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11379	neuron 11380	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11402	neuron 11403	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11743	neuron 11744	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11739	neuron 11740	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11714	neuron 11715	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11697	neuron 11698	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11681	neuron 11682	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11656	neuron 11657	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11615	neuron 11616	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11607	neuron 11608	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11596	neuron 11597	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11497	neuron 11498	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11492	neuron 11493	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11487	neuron 11488	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11467	neuron 11468	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11439	neuron 11440	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11412	neuron 11413	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
11391	neuron 11392	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
10840	neuron 10841	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
12989	neuron 12990	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
13018	neuron 13019	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
16759	neuron 16760	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
16754	neuron 16755	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
16704	neuron 16705	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
16681	neuron 16682	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
16581	neuron 16582	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
16241	neuron 16242	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
16764	neuron 16765	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
16222	neuron 16223	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
16184	neuron 16185	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
16070	neuron 16071	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
16054	neuron 16055	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
16049	neuron 16050	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
16045	neuron 16046	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
16040	neuron 16041	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
16217	neuron 16218	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
16769	neuron 16770	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
16801	neuron 16802	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
16810	neuron 16811	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
18194	neuron 18195	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
18190	neuron 18191	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
18034	neuron 18035	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
18025	neuron 18026	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	
