skid	name	paper_id	paper_name	FBbt_ID
28314	wing motor neuron A9 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
28318	wing motor neuron A8 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
28322	wing motor neuron A9 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
28333	wing motor neuron A8 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
28369	T2 leg motor neuron L6 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
28380	T2 leg motor neuron L6 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
28385	T2 leg motor neuron A6 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
28390	T2 leg motor neuron A6 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
28400	neuron 28401	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
28501	neuron 28502	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
29626	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
29781	T1 leg hook chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
29809	T1 leg ascending chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
29825	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
30294	T1 leg claw chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
30395	neuron 30396	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
33305	T1 leg motor neuron L2 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
34069	neuron 34070	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
38012	neuron 38013	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
42003	wing motor neuron ADMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
42031	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
42035	T2 leg motor neuron L12 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
42054	T2 leg motor neuron L7 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
42065	T2 leg motor neuron L7 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
42074	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
42082	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
42095	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
42109	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
42296	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
42314	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
42325	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
42902	neuron 42903	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
42906	neuron 42907	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
42910	neuron 42911	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
42914	neuron 42915	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
42918	neuron 42919	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
42922	wing motor neuron ADMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
42928	neuron 42929	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
47521	T2 leg motor neuron PDMN bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
47531	wing motor neuron ADMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
47542	wing motor neuron ADMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
47576	wing motor neuron ADMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
47840	neuron 47841	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
48215	wing motor neuron ADMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
48222	wing motor neuron ADMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
48229	wing motor neuron ADMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
48238	T1 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
51189	T1 leg club chordotonal neuron	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
51197	neuron 51198	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
53001	neuron 53002	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
65754	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
65762	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
65770	neuron 65771	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
65781	neuron 65782	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
69550	T2 leg motor neuron L6 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
69567	T2 leg motor neuron L7 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
69576	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
69598	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
69611	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
69623	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
69635	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
69647	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
69660	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
69672	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
69683	neuron 69684	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
69709	neuron 69710	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
69725	T2 leg motor neuron L6 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
69815	T2 leg motor neuron L6 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
69841	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
69853	T2 leg motor neuron L6 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
69866	neuron 69867	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
69877	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
69998	peripherally synapsing interneuron_right	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70007	wing motor neuron PDMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70011	wing motor neuron PDMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70015	wing motor neuron PDMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70019	wing motor neuron PDMN2 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70023	T2 leg motor neuron PDMN bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70058	neuron 70059	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70075	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70087	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70132	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70165	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70176	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70193	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70227	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70244	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70256	T2 leg motor neuron L7 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70276	T2 leg motor neuron L11 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70280	T2 leg motor neuron L7 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70292	neuron 70293	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70309	neuron 70310	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70315	T2 leg motor neuron L11 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70328	T2 leg motor neuron L7 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70332	neuron 70333	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70372	neuron 70373	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70388	neuron 70389	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70406	neuron 70407	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70423	T2 leg motor neuron L7 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70429	T2 leg motor neuron L6 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70435	T2 leg motor neuron L6 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70443	T2 leg motor neuron L7 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70467	neuron 70468	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70529	neuron 70530	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70533	T2 leg motor neuron PDMN bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70588	T2 leg motor neuron L8 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70635	T2 leg motor neuron L10 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70639	neuron 70640	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70646	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70667	neuron 70668	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70692	T2 leg motor neuron A6 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70711	neuron 70712	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70733	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70741	T2 leg motor neuron PDMN bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70754	neuron 70755	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70770	wing motor neuron ADMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70775	T2 leg motor neuron L6 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70789	T2 leg motor neuron L8 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70808	T2 leg motor neuron L6 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70830	T2 leg motor neuron L8 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70834	wing motor neuron ADMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70842	wing motor neuron ADMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70863	wing motor neuron ADMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70869	T2 leg motor neuron L8 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70881	wing motor neuron ADMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70905	neuron 70906	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70911	T2 leg motor neuron L8 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70921	wing motor neuron A9 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70925	T2 leg motor neuron L8 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70956	wing motor neuron A9 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70971	wing motor neuron A9 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
70979	neuron 70980	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
71021	wing motor neuron A9 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
71131	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
71199	wing motor neuron ADMN2 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
71206	wing motor neuron ADMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
71219	neuron 71220	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
71237	wing motor neuron ADMN2 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
71264	T2 leg motor neuron L8 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
71307	T2 leg motor neuron L8 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
71342	wing motor neuron A9 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
71346	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
71387	wing motor neuron A9 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
71393	wing motor neuron A9 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
71405	neuron 71406	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
71421	neuron 71422	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
71595	neuron 71596	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
72868	neuron 72869	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
72877	wing motor neuron PDMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
72940	wing motor neuron PDMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
72969	wing motor neuron A8 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
73024	neuron 73025	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
73035	T2 leg motor neuron L6 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
73044	T2 leg motor neuron PDMN bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
73053	T2 leg motor neuron L6 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
73082	T2 leg motor neuron L13 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
73090	neuron 73091	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
73098	neuron 73099	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
73111	T2 leg motor neuron L10 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
73154	T2 leg motor neuron L7 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
73198	T2 leg motor neuron L7 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
73203	neuron 73204	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
73208	neuron 73209	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
73213	T2 leg motor neuron L7 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
73223	neuron 73224	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
73228	neuron 73229	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
73233	neuron 73234	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
73238	neuron 73239	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
73243	neuron 73244	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74240	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74256	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74287	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74302	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74335	T2 leg motor neuron L13 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74385	neuron 74386	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74415	T2 leg motor neuron L7 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74430	T2 leg motor neuron L7 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74441	T2 leg motor neuron A6 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74452	T2 leg motor neuron A6 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74463	T2 leg motor neuron A6 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74474	T2 leg motor neuron L7 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74544	wing motor neuron A9 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74548	neuron 74549	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74682	neuron 74683	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74699	wing motor neuron ADMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74728	wing motor neuron ADMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74787	wing motor neuron ADMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74816	wing motor neuron ADMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74833	wing motor neuron ADMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74844	wing motor neuron PDMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74856	wing motor neuron PDMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74868	wing motor neuron ADMN3 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74889	wing motor neuron ADMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74907	wing motor neuron ADMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74933	wing motor neuron ADMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74946	wing motor neuron ADMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
74968	wing motor neuron ADMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
75009	wing motor neuron ADMN2 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
75013	wing motor neuron ADMN2 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
75049	wing motor neuron PDMN1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
75084	T2 leg motor neuron PDMN bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
75529	T3 leg motor neuron L14 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
75545	neuron 75546	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
75577	neuron 75578	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
75594	neuron 75595	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
75600	neuron 75601	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
75608	neuron 75609	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
75629	neuron 75630	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
75639	neuron 75640	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
75657	neuron 75658	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
75668	neuron 75669	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
75678	neuron 75679	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
75687	neuron 75688	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
75720	neuron 75721	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
75907	neuron 75908	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
76000	neck motor neuron C1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
76007	neck motor neuron C1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
76546	T2 leg motor neuron L6 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
76647	T2 leg motor neuron A7 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
76663	T2 leg motor neuron L6 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
76867	T2 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
77048	neuron 77049	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
77113	neuron 77114	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
77174	neuron 77175	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
77181	neuron 77182	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
77256	neuron 77257	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
78300	neuron 78301	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
78507	neuron 78508	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
78513	neuron 78514	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
78542	neuron 78543	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
78931	T2 leg motor neuron L9 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
78941	neuron 78942	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
78948	neuron 78949	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
78955	neuron 78956	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
78962	neuron 78963	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
78972	neuron 78973	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
79253	neuron 79254	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
79292	neuron 79293	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
79301	neuron 79302	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
80036	neuron 80037	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
80315	haltere motor neuron HN bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
80736	neuron 80737	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
80741	neuron 80742	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
80794	neuron 80795	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
80856	neuron 80857	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
80884	neuron 80885	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
80894	neuron 80895	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
81115	neuron 81116	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
81149	neuron 81150	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
81154	neuron 81155	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
81211	neuron 81212	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
81297	neuron 81298	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
81458	neuron 81459	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
81518	neuron 81519	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
81589	neuron 81590	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
82231	T3 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
83103	neuron 83104	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
83121	neuron 83122	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
83134	neuron 83135	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
83367	neuron 83368	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
83814	T1 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
83842	T3 leg motor neuron L14 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
84008	neuron 84009	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
84112	neuron 84113	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
84128	neuron 84129	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
84139	neuron 84140	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
86219	neuron 86220	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
86243	neuron 86244	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
87358	neuron 87359	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
87365	neuron 87366	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
87372	neuron 87373	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
87657	neuron 87658	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
87697	neuron 87698	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
88808	T3 leg motor neuron L1 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
89360	T3 leg motor neuron L16 bundle	225888	Paper: Maniates-Selvin, Hildebrand, Graham et al. 2020	
