filename	label	is_a	part_of	comment	dbxrefs	synonyms
7730498	JO-EVL#8 (FAFB:7730498)	neuron	female organism|adult brain	JO-EVL#8	catmaid_fafb:7730498	
8553243	JO-mz#6 (FAFB:8553243)	neuron	female organism|adult brain	JO-mz#6	catmaid_fafb:8553243	
8646111	JO-FDA#14 (FAFB:8646111)	neuron	female organism|adult brain	JO-FDA#14	catmaid_fafb:8646111	
8652382	JO-FVA#33 (FAFB:8652382)	neuron	female organism|adult brain	JO-FVA#33	catmaid_fafb:8652382	
10018303	JO-FDA#13 (FAFB:10018303)	neuron	female organism|adult brain	JO-FDA#13	catmaid_fafb:10018303	
10018343	JO-FVA#14 (FAFB:10018343)	neuron	female organism|adult brain	JO-FVA#14	catmaid_fafb:10018343	
10071713	JO-FVA#13 (FAFB:10071713)	neuron	female organism|adult brain	JO-FVA#13	catmaid_fafb:10071713	
10635277	JO-DP#5 (FAFB:10635277)	neuron	female organism|adult brain	JO-DP#5	catmaid_fafb:10635277	
10722611	JO-FVA#22 (FAFB:10722611)	neuron	female organism|adult brain	JO-FVA#22	catmaid_fafb:10722611	
10722619	JO-FVA#18 (FAFB:10722619)	neuron	female organism|adult brain	JO-FVA#18	catmaid_fafb:10722619	
10723194	JO-FVA#20 (FAFB:10723194)	neuron	female organism|adult brain	JO-FVA#20	catmaid_fafb:10723194	
10725250	JO-FVA#12 (FAFB:10725250)	neuron	female organism|adult brain	JO-FVA#12	catmaid_fafb:10725250	
10725270	JO-FVA#28 (FAFB:10725270)	neuron	female organism|adult brain	JO-FVA#28	catmaid_fafb:10725270	
10727154	JO-FVA#27 (FAFB:10727154)	neuron	female organism|adult brain	JO-FVA#27	catmaid_fafb:10727154	
10727449	JO-FDA#16 (FAFB:10727449)	neuron	female organism|adult brain	JO-FDA#16	catmaid_fafb:10727449	
10735078	JO-FVA#15 (FAFB:10735078)	neuron	female organism|adult brain	JO-FVA#15	catmaid_fafb:10735078	
10739684	JO-EVM#9 (FAFB:10739684)	neuron	female organism|adult brain	JO-EVM#9, FBbt:00047924	catmaid_fafb:10739684	
10740367	JO-FVA#23 (FAFB:10740367)	neuron	female organism|adult brain	JO-FVA#23	catmaid_fafb:10740367	
10766939	JO-FDA#12 (FAFB:10766939)	neuron	female organism|adult brain	JO-FDA#12	catmaid_fafb:10766939	
10771158	JO-FVA#26 (FAFB:10771158)	neuron	female organism|adult brain	JO-FVA#26	catmaid_fafb:10771158	
10796351	JO-EDM#3 (FAFB:10796351)	neuron	female organism|adult brain	JO-EDM#3	catmaid_fafb:10796351	
10796504	JO-FDA#7 (FAFB:10796504)	neuron	female organism|adult brain	JO-FDA#7	catmaid_fafb:10796504	
10796509	JO-FVA#10 (FAFB:10796509)	neuron	female organism|adult brain	JO-FVA#10	catmaid_fafb:10796509	
10796517	JO-FVA#11 (FAFB:10796517)	neuron	female organism|adult brain	JO-FVA#11	catmaid_fafb:10796517	
10821233	JO-FVA#31 (FAFB:10821233)	neuron	female organism|adult brain	JO-FVA#31	catmaid_fafb:10821233	
10821521	JO-FVA#19 (FAFB:10821521)	neuron	female organism|adult brain	JO-FVA#19	catmaid_fafb:10821521	
10821931	JO-FVA#29 (FAFB:10821931)	neuron	female organism|adult brain	JO-FVA#29	catmaid_fafb:10821931	
10823317	JO-FVA#17 (FAFB:10823317)	neuron	female organism|adult brain	JO-FVA#17	catmaid_fafb:10823317	
10823451	JO-FVA#21 (FAFB:10823451)	neuron	female organism|adult brain	JO-FVA#21	catmaid_fafb:10823451	
10823519	JO-EDM#13 (FAFB:10823519)	neuron	female organism|adult brain	JO-EDM#13	catmaid_fafb:10823519	
10837307	JO-EV#1 (FAFB:10837307)	neuron	female organism|adult brain	JO-EV#1	catmaid_fafb:10837307	
10839919	JO-mz#3 (FAFB:10839919)	neuron	female organism|adult brain	JO-mz#3	catmaid_fafb:10839919	
10849280	JO-EVM#5 (FAFB:10849280)	neuron	female organism|adult brain	JO-EVM#5, FBbt:00047924	catmaid_fafb:10849280	
10852196	JO-EVM#14 (FAFB:10852196)	neuron	female organism|adult brain	JO-EVM#14, FBbt:00047924	catmaid_fafb:10852196	
10852545	JO-CL#1 (FAFB:10852545)	neuron	female organism|adult brain	JO-CL#1, FBbt:00047918	catmaid_fafb:10852545	
10856798	JO-CL#2 (FAFB:10856798)	neuron	female organism|adult brain	JO-CL#2, FBbt:00047918	catmaid_fafb:10856798	
10858415	JO-FDA#8 (FAFB:10858415)	neuron	female organism|adult brain	JO-FDA#8	catmaid_fafb:10858415	
10873891	JO-FDP#3 (FAFB:10873891)	neuron	female organism|adult brain	JO-FDP#3	catmaid_fafb:10873891	
10886931	JO-FDA#11 (FAFB:10886931)	neuron	female organism|adult brain	JO-FDA#11	catmaid_fafb:10886931	
10896629	JO-FDP#2 (FAFB:10896629)	neuron	female organism|adult brain	JO-FDP#2	catmaid_fafb:10896629	
10944609	JO-EDP#6 (FAFB:10944609)	neuron	female organism|adult brain	JO-EDP#6	catmaid_fafb:10944609	
10957799	JO-EDC#3 (FAFB:10957799)	neuron	female organism|adult brain	JO-EDC#3	catmaid_fafb:10957799	
10961174	JO-EDM#12 (FAFB:10961174)	neuron	female organism|adult brain	JO-EDM#12	catmaid_fafb:10961174	
10961995	JO-mz#4 (FAFB:10961995)	neuron	female organism|adult brain	JO-mz#4	catmaid_fafb:10961995	
10972424	JO-EVL#1 (FAFB:10972424)	neuron	female organism|adult brain	JO-EVL#1	catmaid_fafb:10972424	
10973699	JO-EVL#4 (FAFB:10973699)	neuron	female organism|adult brain	JO-EVL#4	catmaid_fafb:10973699	
10974897	JO-EVL#9 (FAFB:10974897)	neuron	female organism|adult brain	JO-EVL#9	catmaid_fafb:10974897	
10983780	JO-mz#2 (FAFB:10983780)	neuron	female organism|adult brain	JO-mz#2	catmaid_fafb:10983780	
10989673	JO-EDP#2 (FAFB:10989673)	neuron	female organism|adult brain	JO-EDP#2	catmaid_fafb:10989673	
10995502	JO-FDP#1 (FAFB:10995502)	neuron	female organism|adult brain	JO-FDP#1	catmaid_fafb:10995502	
11007958	JO-EDC#5 (FAFB:11007958)	neuron	female organism|adult brain	JO-EDC#5	catmaid_fafb:11007958	
11008033	JO-FDP#5 (FAFB:11008033)	neuron	female organism|adult brain	JO-FDP#5	catmaid_fafb:11008033	
11031647	JO-FVA#32 (FAFB:11031647)	neuron	female organism|adult brain	JO-FVA#32	catmaid_fafb:11031647	
11078670	JO-EVP#4 (FAFB:11078670)	neuron	female organism|adult brain	JO-EVP#4	catmaid_fafb:11078670	
11090188	JO-FDP#4 (FAFB:11090188)	neuron	female organism|adult brain	JO-FDP#4	catmaid_fafb:11090188	
11093201	JO-EVL#7 (FAFB:11093201)	neuron	female organism|adult brain	JO-EVL#7	catmaid_fafb:11093201	
11095359	JO-FDP#6 (FAFB:11095359)	neuron	female organism|adult brain	JO-FDP#6	catmaid_fafb:11095359	
11098600	JO-CM#3 (FAFB:11098600)	neuron	female organism|adult brain	JO-CM#3, FBbt:00047919	catmaid_fafb:11098600	
11206675	JO-FVL#3 (FAFB:11206675)	neuron	female organism|adult brain	JO-FVL#3	catmaid_fafb:11206675	
11232808	JO-EV#6 (FAFB:11232808)	neuron	female organism|adult brain	JO-EV#6	catmaid_fafb:11232808	
11233737	JO-EVM#6 (FAFB:11233737)	neuron	female organism|adult brain	JO-EVM#6, FBbt:00047924	catmaid_fafb:11233737	
11271260	JO-EVM#8 (FAFB:11271260)	neuron	female organism|adult brain	JO-EVM#8, FBbt:00047924	catmaid_fafb:11271260	
11293000	JO-EDC#4 (FAFB:11293000)	neuron	female organism|adult brain	JO-EDC#4	catmaid_fafb:11293000	
11293394	JO-EVM#7 (FAFB:11293394)	neuron	female organism|adult brain	JO-EVM#7, FBbt:00047924	catmaid_fafb:11293394	
11356453	JO-FVA#24 (FAFB:11356453)	neuron	female organism|adult brain	JO-FVA#24	catmaid_fafb:11356453	
11364546	JO-FVL#1 (FAFB:11364546)	neuron	female organism|adult brain	JO-FVL#1	catmaid_fafb:11364546	
11367724	JO-FDL#2 (FAFB:11367724)	neuron	female organism|adult brain	JO-FDL#2	catmaid_fafb:11367724	
11369216	JO-FVA#25 (FAFB:11369216)	neuron	female organism|adult brain	JO-FVA#25	catmaid_fafb:11369216	
11869919	JO-FVL#2 (FAFB:11869919)	neuron	female organism|adult brain	JO-FVL#2	catmaid_fafb:11869919	
12123196	JO-FDL#1 (FAFB:12123196)	neuron	female organism|adult brain	JO-FDL#1	catmaid_fafb:12123196	
12247589	JO-FVA#16 (FAFB:12247589)	neuron	female organism|adult brain	JO-FVA#16	catmaid_fafb:12247589	
13247849	JO-EVM#12 (FAFB:13247849)	neuron	female organism|adult brain	JO-EVM#12, FBbt:00047924	catmaid_fafb:13247849	
13248574	JO-EDM#8 (FAFB:13248574)	neuron	female organism|adult brain	JO-EDM#8	catmaid_fafb:13248574	
13249211	JO-EVM#13 (FAFB:13249211)	neuron	female organism|adult brain	JO-EVM#13, FBbt:00047924	catmaid_fafb:13249211	
13249546	JO-EDM#9 (FAFB:13249546)	neuron	female organism|adult brain	JO-EDM#9	catmaid_fafb:13249546	
13249592	JO-CM#2 (FAFB:13249592)	neuron	female organism|adult brain	JO-CM#2, FBbt:00047919	catmaid_fafb:13249592	
13249687	JO-CA#2 (FAFB:13249687)	neuron	female organism|adult brain	JO-CA#2	catmaid_fafb:13249687	
13250380	JO-EVL#5 (FAFB:13250380)	neuron	female organism|adult brain	JO-EVL#5	catmaid_fafb:13250380	
13250417	JO-EVL#6 (FAFB:13250417)	neuron	female organism|adult brain	JO-EVL#6	catmaid_fafb:13250417	
13250568	JO-CL#3 (FAFB:13250568)	neuron	female organism|adult brain	JO-CL#3, FBbt:00047918	catmaid_fafb:13250568	
13250976	JO-CA#3 (FAFB:13250976)	neuron	female organism|adult brain	JO-CA#3	catmaid_fafb:13250976	
13251040	JO-EDM#10 (FAFB:13251040)	neuron	female organism|adult brain	JO-EDM#10	catmaid_fafb:13251040	
13251106	JO-EVP#5 (FAFB:13251106)	neuron	female organism|adult brain	JO-EVP#5	catmaid_fafb:13251106	
13251350	JO-EVM#15 (FAFB:13251350)	neuron	female organism|adult brain	JO-EVM#15, FBbt:00047924	catmaid_fafb:13251350	
13251513	JO-EDM#11 (FAFB:13251513)	neuron	female organism|adult brain	JO-EDM#11	catmaid_fafb:13251513	
13255697	JO-EDM#15 (FAFB:13255697)	neuron	female organism|adult brain	JO-EDM#15	catmaid_fafb:13255697	
13295069	JO-DP#4 (FAFB:13295069)	neuron	female organism|adult brain	JO-DP#4	catmaid_fafb:13295069	
13587125	JO-EVP#2 (FAFB:13587125)	neuron	female organism|adult brain	JO-EVP#2	catmaid_fafb:13587125	
