source_id	VFB_id	label	parent_classes	name_in_banc	name_in_flywire_fafb	name_in_hemibrain	name_in_male-cns	name_in_manc	name_in_neuprint_optic_lobe
16730682	VFB_001029hp	MeTu#10 (FAFB:16730682)	['adult medulla-tubercle neuron']						
14781057	VFB_00102g1r	Mi1_R#216 (FAFB:14781057)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
7180492	VFB_00102fpf	Mi1_R#12 (FAFB:7180492)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
2290613	VFB_001000jr	KC#388-y (FAFB:2290613)	['adult gamma Kenyon cell']				['KCg']		
15616477	VFB_001029ha	MeTu_DRA#12 (FAFB:15616477)	['adult medulla-tubercle neuron of dorsal rim area']						
11006572	VFB_001001cl	KC#1466-y (FAFB:11006572)	['adult gamma Kenyon cell']				['KCg']		
8297026	VFB_001000n2	KC#419-y (FAFB:8297026)	['adult gamma Kenyon cell']				['KCg']		
411565	VFB_00102gyi	right cLPTCrn#5 (FAFB:411565)	['adult crab LPT cell recurrent neuron']	['cLPTCrn']		['PS079']			
9903674	VFB_001000y7	KC#1057-y (FAFB:9903674)	['adult gamma Kenyon cell']				['KCg']		
3813343	VFB_0010125d	Uniglomerular mlALT VM2 vPN#R2 (FAFB:3813343)	['adult antennal lobe projection neuron VM2 vPN']						
52681	VFB_001000d1	KC#455-ab (FAFB:52681)	['alpha/beta surface/core Kenyon cell']						
632638	VFB_001012at	Delta7-6R3L#1 (FAFB:632638)	['adult intrinsic protocerebral bridge 18 glomeruli-glomeruli 6 and 3 neuron']						
10120996	VFB_0010010h	KC#1126-y (FAFB:10120996)	['adult gamma Kenyon cell']				['KCg']		
10529988	VFB_0010016x	KC#1294-y (FAFB:10529988)	['adult gamma Kenyon cell']				['KCg']		
8316349	VFB_00102fpz	T4b_R#54 (FAFB:8316349)	['T4b neuron']		['T4b']		['T4b']		['T4b']
11450453	VFB_001029cl	Dm11#1 (FAFB:11450453)	['distal medullary amacrine neuron Dm11']		['Dm11']		['Dm11']		['Dm11']
14834851	VFB_00102g3p	Mi1_R#286 (FAFB:14834851)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
14962	VFB_001000b3	KC#444-y (FAFB:14962)	['adult gamma Kenyon cell']				['KCg']		
9535126	VFB_001000ug	KC#924-ab (FAFB:9535126)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
515207	VFB_001000i1	KC#537-ab (FAFB:515207)	['alpha/beta surface/core Kenyon cell']						
13314546	VFB_00102fz3	Mi1_R#138 (FAFB:13314546)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
10290411	VFB_0010012n	KC#1182-y (FAFB:10290411)	['adult gamma Kenyon cell']				['KCg']		
9692436	VFB_001000w5	KC#983-ab (FAFB:9692436)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
8967053	VFB_00102frz	T4b_R#94 (FAFB:8967053)	['T4b neuron']		['T4b']		['T4b']		['T4b']
57126	VFB_001011qe	Multiglomerular mALT lvPN#R25 (FAFB:57126)	['adult antennal lobe projection neuron VP2++ lvPN']						
10497821	VFB_00102fsv	T4b_R#111 (FAFB:10497821)	['T4b neuron']		['T4b']		['T4b']		['T4b']
2659704	VFB_0010123x	LHAV1a1#1 (FAFB:2659704)	['adult lateral horn AV1a1 neuron']	['adult AV1a1 neuron']	['LHAV1a1']	['LHAV1a1']			
12202011	VFB_001012aa	Uniglomerular mALT D adPN#L1 (FAFB:12202011)	['adult antennal lobe projection neuron D adPN']		['D_adPN']	['D_adPN']	['D_adPN']		
14430	VFB_001000ao	KC#189-a'b' (FAFB:14430)	"[""alpha'/beta' anterior-posterior Kenyon cell""]"						
514849	VFB_001000h6	KC#349-ab (FAFB:514849)	['alpha/beta core Kenyon cell']			['KCab-c']			
308338	VFB_00102guh	LC4_R#6 (FAFB:308338)	['lobula columnar neuron LC4']		['LC4']	['LC4']	['LC4']		['LC4']
14545747	VFB_001011q1	DM1 ORN #17 (FAFB:14545747)	['adult olfactory receptor neuron Or42b']		['ORN_DM1']	['ORN_DM1']	['odorant receptor neuron DM1']		
3806558	VFB_00102gzq	left bLPTCrn#2 (FAFB:3806558)	['adult bilateral LPT cell recurrent neuron']		['PS078']	['PS078']	['PS078']		
4182914	VFB_001011s7	KCa'b'-ap1_R#2 (FAFB:4182914)	"[""alpha'/beta' anterior-posterior Kenyon cell""]"						
9157627	VFB_00102h0b	left bLPTCrn#3 (FAFB:9157627)	['adult bilateral LPT cell recurrent neuron']		['PS078']	['PS078']	['PS078']		
1274268	VFB_001012ba	EPG-6R#2 (FAFB:1274268)	['adult ellipsoid body-protocerebral bridge glomerulus 6-ventral gall neuron']						
1532526	VFB_001000jd	KC#568-y (FAFB:1532526)	['adult gamma Kenyon cell']				['KCg']		
17253295	VFB_001029i0	L3#9 (FAFB:17253295)	['lamina monopolar neuron L3']		['L3']		['L3']		['L3']
424451	VFB_001000fj	KC#318-ab (FAFB:424451)	['alpha/beta core Kenyon cell']			['KCab-c']			
1796379	VFB_001000jl	KC#574-y (FAFB:1796379)	['adult gamma Kenyon cell']				['KCg']		
9642478	VFB_001000vq	KC#969-y (FAFB:9642478)	['adult gamma Kenyon cell']				['KCg']		
9874162	VFB_001000xr	KC#1041-ab (FAFB:9874162)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
5496946	VFB_001014o0	vpoEN#1 (FAFB:5496946)	['vaginal plate opening excitatory neuron']	['vpoEN']	['vpoEN']	['vpoEN']			
7331245	VFB_00102fpj	T4b_R#42 (FAFB:7331245)	['T4b neuron']		['T4b']		['T4b']		['T4b']
8367030	VFB_00102fq5	T4c_R#8 (FAFB:8367030)	['T4c neuron']		['T4c']		['T4c']		['T4c']
8885938	VFB_001011vf	KCa'b'-ap1_L#2 (FAFB:8885938)	"[""alpha'/beta' anterior-posterior Kenyon cell""]"						
346114	VFB_00101285	MBON-a2sc_R (FAFB:346114)	['mushroom body output neuron 18']		['MBON18']	['MBON18']	['MBON18']		
8715672	VFB_001011ua	Multiglomerular t2-mALT ilPN#R1 (FAFB:8715672)	['adult antennal lobe projection neuron DA2++ ilPN']	['adult multiglomerular antennal lobe projection neuron ilPN tALT']	['M_ilPN8t91']	['M_ilPNm90']			
8426264	VFB_001000o2	KC#700 (FAFB:8426264)	['adult Kenyon cell']				['KC']		
4044511	VFB_001000l1	KC#615-ab (FAFB:4044511)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
57035	VFB_001011z3	Multiglomerular mALT lvPN#R45 (FAFB:57035)	['adult antennal lobe projection neuron DA1 lvPN']	['M_lvPNm45']	['M_lvPNm45']				
11379381	VFB_00102fvh	T4b_R#143 (FAFB:11379381)	['T4b neuron']		['T4b']		['T4b']		['T4b']
4323562	VFB_001000lh	KC#401-ab (FAFB:4323562)	['alpha/beta core Kenyon cell']			['KCab-c']			
40538	VFB_001000cu	KC#259-ab (FAFB:40538)	['alpha/beta core Kenyon cell']			['KCab-c']			
3742499	VFB_001011rq	Uniglomerular mALT VP1l lvPN bilateral#R1 (FAFB:3742499)	['adult antennal lobe projection neuron VP1l+ lvPN 2']						
9460944	VFB_001000tm	KC#896-y (FAFB:9460944)	['adult gamma Kenyon cell']				['KCg']		
15405913	VFB_00102gfo	Mi1_R#717 (FAFB:15405913)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
12230	VFB_0010008w	KC#135-a'b' (FAFB:12230)	"[""alpha'/beta' anterior-posterior Kenyon cell""]"						
8950668	VFB_001000q4	KC#772-ab (FAFB:8950668)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
40749	VFB_00101230	Uniglomerular mALT DA4l adPN#R1 (FAFB:40749)	['adult antennal lobe projection neuron DA4l adPN']	['DA4l_adPN']	['DA4l_adPN']	['DA4l_adPN']			
9877356	VFB_001000xt	KC#1043-y (FAFB:9877356)	['adult gamma Kenyon cell']				['KCg']		
8677226	VFB_001011oa	DM5 ORN #13 (FAFB:8677226)	['adult olfactory receptor neuron Or85a']		['ORN_DM5']	['ORN_DM5']			
15185709	VFB_00102gde	Mi1_R#635 (FAFB:15185709)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
14946503	VFB_00102g8z	Mi1_R#476 (FAFB:14946503)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
4271776	VFB_001029a7	VPN_DRA#3 (FAFB:4271776)	['medulla dorsal rim area-posterior lateral protocerebrum neuron']						
5917625	VFB_001014fe	SEZON01#1 (FAFB:5917625)	['adult subesophageal zone output neuron']						
12914144	VFB_00102fxu	T4b_R#155 (FAFB:12914144)	['T4b neuron']		['T4b']		['T4b']		['T4b']
9985327	VFB_001000yw	KC#1082-y (FAFB:9985327)	['adult gamma Kenyon cell']				['KCg']		
1372988	VFB_001011ra	Multiglomerular mALT lvPN#R23 (FAFB:1372988)	['adult antennal lobe projection neuron VP2+VP5 lvPN']		['M_lvPNm48']		['M_lvPNm48']		
10483848	VFB_001029b4	Dm-DRA2#2 (FAFB:10483848)	['distal medullary amacrine neuron Dm-DRA2']		['DmDRA2']		['Dm-DRA2']		['Dm-DRA2']
8992272	VFB_001000qi	KC#786-ab (FAFB:8992272)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
8420625	VFB_001000nz	KC#697-y (FAFB:8420625)	['adult gamma Kenyon cell']				['KCg']		
12819297	VFB_001011xk	VP4RNl#9 (FAFB:12819297)	['adult hygrosensory neuron Ir40a VP4']		['HRN_VP4']	['HRN_VP4']			
10655888	VFB_001029bm	Dm9#10 (FAFB:10655888)	['distal medullary amacrine neuron Dm9']		['Dm9']		['Dm9']		['Dm9']
424493	VFB_001000fq	KC#323-ab (FAFB:424493)	['alpha/beta core Kenyon cell']			['KCab-c']			
12880437	VFB_00102fxc	Mi1_R#79 (FAFB:12880437)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
13272860	VFB_001012ak	Uniglomerular mlALT DP1m vPN#L2 (FAFB:13272860)	['adult antennal lobe projection neuron DP1m vPN']	['DP1m_vPN']	['DP1m_vPN']	['DP1m_vPN']			
4044614	VFB_00101339	LHPV4a2#2 (FAFB:4044614)	['adult lateral horn PV4a2 neuron']		['LHPV4a2']	['LHPV4a2']	['adult PV4a2 neuron']		
1600589	VFB_001013wb	JO-FVA#4 (FAFB:1600589)	['Johnston organ neuron FVA']		['JO-FVA']				
15139851	VFB_00102gc9	Mi1_R#594 (FAFB:15139851)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
1712057	VFB_001011rc	Uniglomerular mALT VP2+ adPN#R1 (FAFB:1712057)	['adult antennal lobe projection neuron VP2+ adPN']	['VP2+_adPN']	['VP2+_adPN']	['VP2+_adPN']			
463189	VFB_001000g2	KC#503-y (FAFB:463189)	['adult gamma Kenyon cell']				['KCg']		
11995266	VFB_001029g3	Mti_DRA_1#4 (FAFB:11995266)	['medulla tangential intrinsic neuron of dorsal rim area 1']	['Sm28']	['Sm28']				['Cm-DRA']
14781388	VFB_00102g20	Mi1_R#225 (FAFB:14781388)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
15192168	VFB_00102gdp	Mi1_R#646 (FAFB:15192168)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
515120	VFB_001000hu	KC#533-ab (FAFB:515120)	['alpha/beta surface/core Kenyon cell']						
16783943	VFB_001029mg	Fdg#1 (FAFB:16783943)	['adult feeding interneuron']	['CB0038']	['CB0038']				
22594	VFB_00101214	Uniglomerular mALT DM5 lPN#R3 (FAFB:22594)	['adult antennal lobe projection neuron DM5 lPN']		['DM5_lPN']	['DM5_lPN']	['DM5_lPN']		
514979	VFB_001000hf	KC#353-ab (FAFB:514979)	['alpha/beta surface/core Kenyon cell']						
6540243	VFB_001014o6	vpoIN#11 (FAFB:6540243)	['vaginal plate opening inhibitory neuron']						
9872587	VFB_001000xo	KC#1038-ab (FAFB:9872587)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
13278	VFB_0010009x	KC#163-ab (FAFB:13278)	['alpha/beta surface/core Kenyon cell']						
11471219	VFB_001029dw	ML1#3 (FAFB:11471219)	['medulla-lobula neuron 1']		['adult CB3833 neuron']		['MeLo1']		['adult medulla-lobula neuron MeLo1']
14813528	VFB_00102g3b	Mi1_R#272 (FAFB:14813528)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
10463734	VFB_0010015s	KC#1264-y (FAFB:10463734)	['adult gamma Kenyon cell']				['KCg']		
8371221	VFB_00102fq6	T4a_R#24 (FAFB:8371221)	['T4a neuron']		['T4a']		['T neuron T4a']		['T4a']
8865505	VFB_001011us	KCgL#2 (FAFB:8865505)	['gamma main Kenyon cell']		['KCg-m']	['KCg-m']	['KCg-s3']		
9620635	VFB_001000vf	KC#958-ab (FAFB:9620635)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
1600614	VFB_001013wc	JO-EVM#10 (FAFB:1600614)	['Johnston organ neuron EVM']		['JO-EVM']				
15348426	VFB_001011yc	VP4RNr#12 (FAFB:15348426)	['adult hygrosensory neuron Ir40a VP4']		['HRN_VP4']	['HRN_VP4']			
11470102	VFB_001029du	Tm5c#2 (FAFB:11470102)	['transmedullary neuron Tm5c']		['Tm5c']		['Tm5c']		['Tm5c']
7019336	VFB_001014iq	SEZ_DAN_input_c 4.1.0 (FAFB:7019336)	['adult subesophageal zone output neuron']						
8736990	VFB_001011oi	VM2 ORN #6 (FAFB:8736990)	['adult olfactory receptor neuron Or43b']	['odorant receptor neuron VM2']	['ORN_VM2']	['ORN_VM2']			
514367	VFB_001000g9	KC#330-ab (FAFB:514367)	['alpha/beta core Kenyon cell']			['KCab-c']			
5849310	VFB_001011mc	DM1 ORN #21 (FAFB:5849310)	['adult olfactory receptor neuron Or42b']		['ORN_DM1']	['ORN_DM1']	['odorant receptor neuron DM1']		
70417	VFB_001000d7	KC#267-y (FAFB:70417)	['adult gamma Kenyon cell']				['KCg']		
8449992	VFB_001000oj	KC#717-ab (FAFB:8449992)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
57516	VFB_00101143	Uniglomerular mALT VP2+ adPN#R1 (FAFB:57516)	['adult antennal lobe projection neuron VP2+ adPN']	['VP2+_adPN']	['VP2+_adPN']	['VP2+_adPN']			
10526	VFB_0010007d	KC#89-ab (FAFB:10526)	['alpha/beta surface/core Kenyon cell']						
8374589	VFB_00102fq7	T4b_R#57 (FAFB:8374589)	['T4b neuron']		['T4b']		['T4b']		['T4b']
5892816	VFB_00102fod	T4c_R#4 (FAFB:5892816)	['T4c neuron']		['T4c']		['T4c']		['T4c']
676911	VFB_001012ay	EPG-6L#1 (FAFB:676911)	['adult ellipsoid body-protocerebral bridge glomerulus 6-ventral gall neuron']						
775731	VFB_00101168	Uniglomerular mALT VM1 lPN#R2 (FAFB:775731)	['adult antennal lobe projection neuron VM1 lPN']	['VM1_lPN']	['VM1_lPN']	['VM1_lPN']			
9619123	VFB_001000ve	KC#957-ab (FAFB:9619123)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
9711817	VFB_001000wc	KC#990-y (FAFB:9711817)	['adult gamma Kenyon cell']				['KCg']		
8499721	VFB_00102fqm	T4b_R#64 (FAFB:8499721)	['T4b neuron']		['T4b']		['T4b']		['T4b']
1600573	VFB_001013w8	JO-FVA#2 (FAFB:1600573)	['Johnston organ neuron FVA']		['JO-FVA']				
13890191	VFB_00102g1b	Mi1_R#202 (FAFB:13890191)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
14855867	VFB_00102g4x	Mi1_R#330 (FAFB:14855867)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
9225497	VFB_001000ry	KC#838-y (FAFB:9225497)	['adult gamma Kenyon cell']				['KCg']		
4905399	VFB_00102gzz	Right S-Neuron#2 (FAFB:4905399)	['ocellar ganglion interneuron']						
4812228	VFB_0010127i	Uniglomerular mlALT DL2d vPN#R1 (FAFB:4812228)	['adult antennal lobe projection neuron DL2d vPN']		['DL2d_vPN']	['DL2d_vPN']	['DL2d_vPN']		
1120955	VFB_001011r6	LHPV4c1#3 (FAFB:1120955)	['adult lateral horn PV4c1 neuron']			['LHPV4c1_b']			
14934050	VFB_00102g8t	Mi1_R#470 (FAFB:14934050)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
9426	VFB_0010006d	KC#62-y (FAFB:9426)	['adult gamma Kenyon cell']				['KCg']		
57134	VFB_001011qg	Multiglomerular mALT lvPN#R21 (FAFB:57134)	['adult antennal lobe projection neuron VP2+VP5 lvPN']		['M_lvPNm48']		['M_lvPNm48']		
13018	VFB_00101265	KC#156-ab (FAFB:13018)	['alpha/beta core Kenyon cell']			['KCab-c']			
2335985	VFB_0010122n	Uniglomerular mALT DL3 lPN#L4 (FAFB:2335985)	['adult antennal lobe projection neuron DL3 lPN']		['DL3_lPN']	['DL3_lPN']			
7695372	VFB_001013xi	JO-EVL#2 (FAFB:7695372)	['Johnston organ neuron EVL']		['JO-EVL']				
3444435	VFB_001011rn	VP4RNl#1 (FAFB:3444435)	['adult hygrosensory neuron Ir40a VP4']		['HRN_VP4']	['HRN_VP4']			
30791	VFB_00101254	Uniglomerular mALT DL2d adPN#R3 (FAFB:30791)	['adult antennal lobe projection neuron DL2d adPN']	['DL2d_adPN']	['DL2d_adPN']	['DL2d_adPN']			
57179	VFB_001011zb	Multiglomerular mALT lvPN#R46 (FAFB:57179)	['adult antennal lobe projection neuron DA1 lvPN']	['M_lvPNm45']	['M_lvPNm45']				
8746468	VFB_00102frq	T4b_R#89 (FAFB:8746468)	['T4b neuron']		['T4b']		['T4b']		['T4b']
5232902	VFB_00102h04	left H2 (FAFB:5232902)	['lobula plate tangential neuron H2']		['H2']	['H2']			['H2']
56424	VFB_00101217	Uniglomerular mALT DM2 lPN#R1 (FAFB:56424)	['adult antennal lobe projection neuron DM2 lPN']		['DM2_lPN']	['DM2_lPN']	['DM2 lPN']		
2238508	VFB_001000jn	KC#387-a'b' (FAFB:2238508)	"[""alpha'/beta' middle Kenyon cell""]"	"[""mushroom body alpha'/beta' middle neuron""]"	['KCapbp-m']				
6497501	VFB_00102for	T4a_R#19 (FAFB:6497501)	['T4a neuron']		['T4a']		['T neuron T4a']		['T4a']
10835486	VFB_0010019y	KC#1371-ab (FAFB:10835486)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
13687477	VFB_00102fzv	Mi1_R#159 (FAFB:13687477)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
10966298	VFB_00102fu6	T4d_R#63 (FAFB:10966298)	['T4d neuron']		['T4d']		['T4d']		['T4d']
15406137	VFB_00102gfq	Mi1_R#719 (FAFB:15406137)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
3075158	VFB_00101324	LHAD1b2#10 (FAFB:3075158)	['adult lateral horn AD1b2 neuron']			['LHAD1b2_a']	['LHAD1b2']		
14934885	VFB_00102g8v	Mi1_R#472 (FAFB:14934885)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
13142969	VFB_00102fyw	Mi1_R#132 (FAFB:13142969)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
14781718	VFB_00102g21	Mi1_R#226 (FAFB:14781718)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
4100701	VFB_00101340	LHPV4k1#1 (FAFB:4100701)	['adult lateral horn PV4k1 neuron', 'adult lateral horn PV4a5 neuron']	['adult PV4a5 neuron']	['LHPV4a5']	['LHPV4k1_a'], ['LHPV4a5_b']	['adult PV4k1 neuron']		
6118417	VFB_00102foj	T4a_R#16 (FAFB:6118417)	['T4a neuron']		['T4a']		['T neuron T4a']		['T4a']
272604	VFB_001000eb	KC#470-ab (FAFB:272604)	['alpha/beta core Kenyon cell']			['KCab-c']			
10362696	VFB_0010013j	KC#1204-y (FAFB:10362696)	['adult gamma Kenyon cell']				['KCg']		
8938	VFB_0010005u	KC#53-y (FAFB:8938)	['adult gamma Kenyon cell']				['KCg']		
2909976	VFB_00102gvr	LC4_R#52 (FAFB:2909976)	['lobula columnar neuron LC4']		['LC4']	['LC4']	['LC4']		['LC4']
16769497	VFB_00102h0u	right PS047b (FAFB:16769497)	['adult posterior slope neuron 047']						['PS047']
7365266	VFB_001011ng	DA2 ORN #18 (FAFB:7365266)	['adult olfactory receptor neuron Or56a']	['adult olfactory receptor neuron DA2']	['ORN_DA2']	['ORN_DA2']			
2096700	VFB_00101309	LHPV4b3#2 (FAFB:2096700)	['adult lateral horn PV4b3 neuron']	['LHPV4b3']	['CB3443']	['LHPV4b3']			
8865424	VFB_001011ur	KCa'b'-ap1_L#12 (FAFB:8865424)	"[""alpha'/beta' anterior-posterior Kenyon cell""]"						
1906859	VFB_0010142w	Protocerebral_DAN_input_c 9.2.1#2 (FAFB:1906859)	['adult lateral horn AD1c2 neuron']			['LHAD1c2']	['adult AD1c2 neuron']		
1573775	VFB_0010141r	MBON-y4y5a_R (FAFB:1573775)	['mushroom body output neuron 21']		['MBON21']	['MBON21']	['MBON21']		
288558	VFB_001000ed	KC#296-ab (FAFB:288558)	['alpha/beta core Kenyon cell']			['KCab-c']			
7075000	VFB_001014ji	SEZON03#15 (FAFB:7075000)	['adult subesophageal zone output neuron']						
10917939	VFB_001001az	KC#1408-y (FAFB:10917939)	['adult gamma Kenyon cell']				['KCg']		
4081141	VFB_001011lk	DM1 ORN #7 (FAFB:4081141)	['adult olfactory receptor neuron Or42b']		['ORN_DM1']	['ORN_DM1']	['odorant receptor neuron DM1']		
10664534	VFB_0010019f	KC#1353-y (FAFB:10664534)	['adult gamma Kenyon cell']				['KCg']		
10189421	VFB_0010011g	KC#1150-y (FAFB:10189421)	['adult gamma Kenyon cell']				['KCg']		
6769908	VFB_00102foz	Mi1_R#10 (FAFB:6769908)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
515374	VFB_001000il	KC#545-ab (FAFB:515374)	['alpha/beta surface/core Kenyon cell']						
8125539	VFB_001014l0	SEZ_DAN_input_c 14.2.0 (FAFB:8125539)	['adult subesophageal zone output neuron']						
3299161	VFB_001013ux	LC6#46 (FAFB:3299161)	['lobula columnar neuron LC6']		['LC6']		['LC6']		['LC6']
14931493	VFB_00102g8h	Mi1_R#458 (FAFB:14931493)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
1530770	VFB_00101145	MB-CP2 SCL fragment 68908 (FAFB:1530770)	['mushroom body calyx-pedunculus arborizing neuron 2']	['LHPV3c1']	['LHPV3c1']	['LHPV3c1']			['LHPV3c1']
9369443	VFB_001000su	KC#869-ab (FAFB:9369443)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
11453021	VFB_001029cs	Dm8#2 (FAFB:11453021)	['distal medullary amacrine neuron Dm8a']	['Dm8a']	['Dm8']				
2980141	VFB_00102gvt	LC4_R#54 (FAFB:2980141)	['lobula columnar neuron LC4']		['LC4']	['LC4']	['LC4']		['LC4']
2551627	VFB_0010123o	Uniglomerular mALT VA1v adPN#L3 (FAFB:2551627)	['adult antennal lobe projection neuron VA1v adPN']		['VA1v_adPN']	['VA1v_adPN']			
3146045	VFB_001013tp	LC6#10 (FAFB:3146045)	['lobula columnar neuron LC6']		['LC6']		['LC6']		['LC6']
10654562	VFB_001029bi	L1#6 (FAFB:10654562)	['lamina monopolar neuron L1']	['monopolar laminar cell L1']	['L1']				['L1']
5937632	VFB_0010128j	LHPV5a1#2 (FAFB:5937632)	['adult lateral horn PV5a1 neuron']		['LHPV5a1']	['LHPV5a1_b']	['adult PV5a1 neuron']		
15455847	VFB_00102ggd	Mi1_R#742 (FAFB:15455847)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
5023576	VFB_001000m8	KC#654-ab (FAFB:5023576)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
4583656	VFB_001000lt	KC#640-y (FAFB:4583656)	['adult gamma Kenyon cell']				['KCg']		
14780948	VFB_00102g1q	Mi1_R#215 (FAFB:14780948)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
7112001	VFB_00102fp6	T4b_R#36 (FAFB:7112001)	['T4b neuron']		['T4b']		['T4b']		['T4b']
8446417	VFB_001000oe	KC#712 (FAFB:8446417)	['adult Kenyon cell']				['KC']		
15129376	VFB_00102gbo	Mi1_R#573 (FAFB:15129376)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
14838203	VFB_00102g3w	Mi1_R#293 (FAFB:14838203)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
36108	VFB_00101209	Uniglomerular mALT VA7m lPN#R3 (FAFB:36108)	['adult antennal lobe projection neuron VA7m lPN']		['VA7m_lPN']	['VA7m_lPN']			
9610210	VFB_001011w0	VP1dRNl#1 (FAFB:9610210)	['adult hygrosensory neuron Ir40a VP1d']		['HRN_VP1d']	['HRN_VP1d']	['adult olfactory receptor neuron Ir40a VP1']		
2062703	VFB_0010143o	MBON-a2sp_R (FAFB:2062703)	['mushroom body output neuron 23']		['MBON23']	['MBON23']	['mushroom body output neuron alpha2sp']		
5483167	VFB_00102fnt	T4a_R#9 (FAFB:5483167)	['T4a neuron']		['T4a']		['T neuron T4a']		['T4a']
9613651	VFB_001000v9	KC#952-y (FAFB:9613651)	['adult gamma Kenyon cell']				['KCg']		
5676478	VFB_00101355	LHPV5c2#1 (FAFB:5676478)	['adult lateral horn PV5c2 neuron']		['LHPV5c2']	['LHPV5c2']	['LHPV5c2']		
1862762	VFB_001013vl	oviDNb (FAFB:1862762)	['oviposition descending neuron oviDNb']	['oviDNb']	['oviDNb']	['oviDNb']			
424313	VFB_001000f5	KC#488-ab (FAFB:424313)	['alpha/beta core Kenyon cell']			['KCab-c']			
10166	VFB_0010006v	KC#81-ab (FAFB:10166)	['alpha/beta surface/core Kenyon cell']						
13926	VFB_001000af	KC#181-ab (FAFB:13926)	['alpha/beta core Kenyon cell']			['KCab-c']			
12084779	VFB_001011pr	LN #20 (FAFB:12084779)	['adult antennal lobe local neuron']						
10655486	VFB_001029bk	Mi9#7 (FAFB:10655486)	['medulla intrinsic neuron Mi9']		['Mi9']		['Mi9']		['Mi9']
11255032	VFB_00102fvb	Mi1_R#45 (FAFB:11255032)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
8464764	VFB_00102fqh	T4b_R#61 (FAFB:8464764)	['T4b neuron']		['T4b']		['T4b']		['T4b']
1064888	VFB_00102dvc	aSP-g1_L#1 (FAFB:1064888)	['adult fruitless aSP-g1 (female) neuron']	['aSP-g1']	['aSP-g1']	['aSP-g1']			
9951834	VFB_001011wd	PD5g1#3 (FAFB:9951834)	['adult lateral horn PD5g1 neuron']						
15208331	VFB_00102ge7	Mi1_R#664 (FAFB:15208331)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
14952515	VFB_00102g9d	Mi1_R#490 (FAFB:14952515)	['medulla intrinsic neuron Mi1']	['Sut']	['Mi1']				['Mi1']
9593248	VFB_001000uw	KC#939-ab (FAFB:9593248)	['alpha/beta Kenyon cell']	['KCab']	['KCab']				
4044728	VFB_001011rz	LHPV4h1#1 (FAFB:4044728)	['adult lateral horn PV4h1 neuron']	['adult PV4h1 neuron']	['LHPV4h1']	['LHPV4h1_a']			
10505101	VFB_0010016m	KC#1283-y (FAFB:10505101)	['adult gamma Kenyon cell']				['KCg']		
