filename	label	is_a	part_of	comment	dbxrefs	synonyms
8367030	T4c_R#8 (FAFB:8367030)	neuron	female organism|adult brain	FBbt:00003734, T4c_R#8	catmaid_fafb:8367030	
8371221	T4a_R#24 (FAFB:8371221)	neuron	female organism|adult brain	FBbt:00003732, T4a_R#24	catmaid_fafb:8371221	
8374589	T4b_R#57 (FAFB:8374589)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#57	catmaid_fafb:8374589	
8428179	T4b_R#58 (FAFB:8428179)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#58	catmaid_fafb:8428179	
8431106	T4c_R#9 (FAFB:8431106)	neuron	female organism|adult brain	FBbt:00003734, T4c_R#9	catmaid_fafb:8431106	
8431191	T4a_R#25 (FAFB:8431191)	neuron	female organism|adult brain	FBbt:00003732, T4a_R#25	catmaid_fafb:8431191	
8453990	T4d_R#30 (FAFB:8453990)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#30	catmaid_fafb:8453990	
8458835	T4b_R#59 (FAFB:8458835)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#59	catmaid_fafb:8458835	
8462193	T4a_R#26 (FAFB:8462193)	neuron	female organism|adult brain	FBbt:00003732, T4a_R#26	catmaid_fafb:8462193	
8462712	T4d_R#31 (FAFB:8462712)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#31	catmaid_fafb:8462712	
8463416	T4d_R#32 (FAFB:8463416)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#32	catmaid_fafb:8463416	
8463548	T4b_R#60 (FAFB:8463548)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#60	catmaid_fafb:8463548	
8464764	T4b_R#61 (FAFB:8464764)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#61	catmaid_fafb:8464764	
8480501	T4b_R#62 (FAFB:8480501)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#62	catmaid_fafb:8480501	
8482750	T4d_R#33 (FAFB:8482750)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#33	catmaid_fafb:8482750	
8483978	T4d_R#34 (FAFB:8483978)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#34	catmaid_fafb:8483978	
8499292	T4b_R#63 (FAFB:8499292)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#63	catmaid_fafb:8499292	
8499721	T4b_R#64 (FAFB:8499721)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#64	catmaid_fafb:8499721	
8504401	T4d_R#35 (FAFB:8504401)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#35	catmaid_fafb:8504401	
8520550	T4b_R#65 (FAFB:8520550)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#65	catmaid_fafb:8520550	
8523819	T4d_R#36 (FAFB:8523819)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#36	catmaid_fafb:8523819	
8533079	T4b_R#66 (FAFB:8533079)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#66	catmaid_fafb:8533079	
8533263	T4d_R#37 (FAFB:8533263)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#37	catmaid_fafb:8533263	
8558777	T4b_R#67 (FAFB:8558777)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#67	catmaid_fafb:8558777	
8561206	T4d_R#38 (FAFB:8561206)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#38	catmaid_fafb:8561206	
8561306	T4b_R#68 (FAFB:8561306)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#68	catmaid_fafb:8561306	
8564919	T4b_R#69 (FAFB:8564919)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#69	catmaid_fafb:8564919	
8574190	T4d_R#39 (FAFB:8574190)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#39	catmaid_fafb:8574190	
8576230	T4b_R#70 (FAFB:8576230)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#70	catmaid_fafb:8576230	
8579873	T4d_R#40 (FAFB:8579873)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#40	catmaid_fafb:8579873	
8591877	T4d_R#41 (FAFB:8591877)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#41	catmaid_fafb:8591877	
8592133	T4b_R#71 (FAFB:8592133)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#71	catmaid_fafb:8592133	
8592320	T4b_R#72 (FAFB:8592320)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#72	catmaid_fafb:8592320	
8600629	T4b_R#73 (FAFB:8600629)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#73	catmaid_fafb:8600629	
8603694	T4d_R#42 (FAFB:8603694)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#42	catmaid_fafb:8603694	
8604098	T4b_R#74 (FAFB:8604098)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#74	catmaid_fafb:8604098	
8604897	T4d_R#43 (FAFB:8604897)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#43	catmaid_fafb:8604897	
8606720	T4b_R#75 (FAFB:8606720)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#75	catmaid_fafb:8606720	
8610805	T4b_R#76 (FAFB:8610805)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#76	catmaid_fafb:8610805	
8613794	T4d_R#44 (FAFB:8613794)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#44	catmaid_fafb:8613794	
8617750	T4d_R#45 (FAFB:8617750)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#45	catmaid_fafb:8617750	
8619710	T4b_R#77 (FAFB:8619710)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#77	catmaid_fafb:8619710	
8621712	T4d_R#46 (FAFB:8621712)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#46	catmaid_fafb:8621712	
8621812	T4b_R#78 (FAFB:8621812)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#78	catmaid_fafb:8621812	
8623992	T4d_R#47 (FAFB:8623992)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#47	catmaid_fafb:8623992	
8627927	T4b_R#79 (FAFB:8627927)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#79	catmaid_fafb:8627927	
8628394	T4d_R#48 (FAFB:8628394)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#48	catmaid_fafb:8628394	
8631632	T4b_R#80 (FAFB:8631632)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#80	catmaid_fafb:8631632	
8646419	T4b_R#81 (FAFB:8646419)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#81	catmaid_fafb:8646419	
8661129	T4b_R#82 (FAFB:8661129)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#82	catmaid_fafb:8661129	
8672509	T4b_R#83 (FAFB:8672509)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#83	catmaid_fafb:8672509	
8686109	T4b_R#84 (FAFB:8686109)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#84	catmaid_fafb:8686109	
8705232	T4d_R#49 (FAFB:8705232)	neuron	female organism|adult brain	FBbt:00003735, T4d_R#49	catmaid_fafb:8705232	
8707934	T4b_R#85 (FAFB:8707934)	neuron	female organism|adult brain	FBbt:00003733, T4b_R#85	catmaid_fafb:8707934	
