source_id	VFB_id	label	parent_classes	name_in_banc	name_in_flywire_fafb	name_in_hemibrain	name_in_male-cns	name_in_manc	name_in_neuprint_optic_lobe
12207495	VFB_001001i5	DPMm2 ppFB ant dor s 2 Right  (L1EM:12207495)	['DPMm2 lineage neuron']						
3595837	VFB_00100772	DPMm1 Brain descending into VNC right (L1EM:3595837)	['DPMm1 lineage neuron']						
13410103	VFB_001001ko	DPMm1 s longit med 1 (L1EM:13410103)	['DPMm1 lineage neuron']						
5900426	VFB_00102eng	DALd midloop 1 right; DALd_r 13 (L1EM:5900426)	['DALd lineage neuron']						
18035063	VFB_00102fj6	BLVp1 bilateral 4 left (L1EM:18035063)	['BLVp1 lineage neuron']						
15023987	VFB_00102f46	BLAvm bilateral neuron 2 right (L1EM:15023987)	['BLAvm lineage neuron']						
6229682	VFB_00102eo9	BAlc_post young neuron (L1EM:6229682)	['BAlc lineage neuron']						
17731951	VFB_001001yh	DALl1 s 3 Left (L1EM:17731951)	['DALl1 lineage neuron']						
14546724	VFB_001001ng	DPMpm2 s 2 Right (L1EM:14546724)	['DPMpm2 lineage neuron']						
19361212	VFB_001001zt	DPLc5 s 3 Left (L1EM:19361212)	['DPLc5 lineage neuron']						
17223685	VFB_00102fd0	DPMpm1 1 DN? left (L1EM:17223685)	['DPMpm1 lineage neuron']						
10919351	VFB_001001h9	DPMpm2 s loSM 4 Left (L1EM:10919351)	['DPMpm2 lineage neuron']						
10716080	VFB_00100852	DPMm1 Brain descending into VNC left (L1EM:10716080)	['DPMm1 lineage neuron']						
14756440	VFB_00102f3p	DALv1 bilateral 1 right (L1EM:14756440)	['DALv1 lineage neuron']						
19806024	VFB_0010021p	BLAl s 1 Left (L1EM:19806024)	['BLAl1 lineage neuron']						
19376564	VFB_0010020d	DPMpm1 ppFB 7 - Left (L1EM:19376564)	['DPMpm1 lineage neuron']						
19376581	VFB_0010020f	DPMpm1 ppFB 1 - Left (L1EM:19376581)	['DPMpm1 lineage neuron']						
17654617	VFB_00102fgb	BLAvm potential PN right; ASB TODO from gPN 7 right (L1EM:17654617)	['BLAvm lineage neuron']						
11029851	VFB_00102exk	BLVp1 bilateral 2 right (L1EM:11029851)	['BLVp1 lineage neuron']						
19389353	VFB_0010020m	DPLd s 2 Left (L1EM:19389353)	['DPLd lineage neuron']						
10728318	VFB_00100853	DPMm1 Brain descending into VNC 2 left (L1EM:10728318)	['DPMm1 lineage neuron']						
17544220	VFB_001001ui	BLAvm ant s 1 Right (L1EM:17544220)	['BLAvm lineage neuron']						
15995958	VFB_00102f72	BAlp4 ascending 1 left (L1EM:15995958)	['BAlp4 lineage neuron']						
19268007	VFB_00102fl5	DPMm1 horseshoe 1 left (L1EM:19268007)	['DPMm1 lineage neuron']						
17658634	VFB_001001vu	BLVp2 s 6 Right (L1EM:17658634)	['BLVp2 lineage neuron']						
17377722	VFB_001001to	DALl1 s 7 Right (L1EM:17377722)	['DALl1 lineage neuron']						
9951197	VFB_001001g5	DPMm1 Left (L1EM:9951197)	['DPMm1 lineage neuron']						
11095260	VFB_001001ho	CM4 s loSM 6 Left (L1EM:11095260)	['CM4 lineage neuron']						
11509767	VFB_001001hz	DPMpm1 s 2 Right (L1EM:11509767)	['DPMpm1 lineage neuron']						
17328632	VFB_00102fdi	BLAl_I-X 3 right (L1EM:17328632)	['BLAl1 lineage neuron']						
3598000	VFB_00100773	DPMm1 Brain descending into VNC 2 right (L1EM:3598000)	['DPMm1 lineage neuron']						
15152956	VFB_001001ri	DALd s 7 Right (L1EM:15152956)	['DALd lineage neuron']						
19376559	VFB_0010020c	DPMpm1 ppFB 6 - Left (L1EM:19376559)	['DPMpm1 lineage neuron']						
14266486	VFB_001001m4	CM4 s ven 3 Left (L1EM:14266486)	['CM4 lineage neuron']						
13411394	VFB_00102f1n	DPMm1 horseshoe 1 right; DPMm1 FB2_right (L1EM:13411394)	['DPMm1 lineage neuron']						
14547041	VFB_001001o2	CM4 s dor pos MEF 3 Right (L1EM:14547041)	['CM4 lineage neuron']						
12206139	VFB_001001i3	DPMm2 ppFB ant dor s 1 Right (L1EM:12206139)	['DPMm2 lineage neuron']						
10568310	VFB_00102evz	DPMm1 horseshoe 2 left (L1EM:10568310)	['DPMm1 lineage neuron']						
14546926	VFB_001001nv	CM4 s dor pos MEF 5 Right (L1EM:14546926)	['CM4 lineage neuron']						
6155577	VFB_00102eo0	DALd descending thin right; DALd_r 4 neuron 6155578 small (L1EM:6155577)	['DALd lineage neuron']						
12347886	VFB_001001ih	CM4 s ppFB 4 Right (L1EM:12347886)	['CM4 lineage neuron']						
17544238	VFB_001001uj	BLAvm ant s 2 Right (L1EM:17544238)	['BLAvm lineage neuron']						
14504075	VFB_001001n3	BLVp2 s 4 Left (L1EM:14504075)	['BLVp2 lineage neuron']						
7569260	VFB_001015b7	CP1 d 1 right (L1EM:7569260)	['CP1 lineage neuron']						
10712085	VFB_001001h1	DPMpm2 ppFB 4 - Left (L1EM:10712085)	['DPMpm2 lineage neuron']						
19389347	VFB_0010020l	DPLd s 4 Left (L1EM:19389347)	['DPLd lineage neuron']						
16554856	VFB_00102f9q	DAMd1 bilateral left (L1EM:16554856)	['DAMd1 lineage neuron']						
9291437	VFB_00102et8	DPMpm2 2 right (L1EM:9291437)	['DPMpm2 lineage neuron']						
13370624	VFB_00102f1k	DALv1 bilateral 1 left (L1EM:13370624)	['DALv1 lineage neuron']						
14757992	VFB_00102f3r	DALv1_PB4_right (L1EM:14757992)	['DALv1 lineage neuron']						
19393756	VFB_0010020r	BAmd2 v s 5 Left (L1EM:19393756)	['BAmd2 lineage neuron']						
10855798	VFB_00102ewo	DPLd C neuron right (L1EM:10855798)	['DPLd lineage neuron']						
14757050	VFB_00102f3q	DALv1 5 right (L1EM:14757050)	['DALv1 lineage neuron']						
14851773	VFB_001001pw	BAmd1 v s 2 Right (L1EM:14851773)	['BAmd1 lineage neuron']						
13736919	VFB_00102f23	BAmd2 descending 1 left (L1EM:13736919)	['BAmd2 lineage neuron']						
17877682	VFB_00102fin	BAmd2 descending 1 right (L1EM:17877682)	['BAmd2 lineage neuron']						
13836912	VFB_001001ld	BAmd2 v s 1 Right  (L1EM:13836912)	['BAmd2 lineage neuron']						
14877179	VFB_001001px	DAMd1 s 1 Right (L1EM:14877179)	['DAMd1 lineage neuron']						
14547091	VFB_001001o7	CM4 s loSM 7 Right (L1EM:14547091)	['CM4 lineage neuron']						
9856467	VFB_001001fs	CM4 s MEFcom 4 Left  (L1EM:9856467)	['CM4 lineage neuron']						
16938723	VFB_001001s9	CM4 s ppFB 8 Left (L1EM:16938723)	['CM4 lineage neuron']						
16630479	VFB_00102fa6	BLAvm bilateral neuron 1 left (L1EM:16630479)	['BLAvm lineage neuron']						
17022668	VFB_00102fc5	DPMm2 descending left (L1EM:17022668)	['DPMm2 lineage neuron']						
9951917	VFB_001001g8	DPMpm1 s 6 Left (L1EM:9951917)	['DPMpm1 lineage neuron']						
2854715	VFB_00102ei5	DPLam neuron right (L1EM:2854715)	['DPLam lineage neuron']						
12121795	VFB_00102ezi	BAlc_post I left (L1EM:12121795)	['BAlc lineage neuron']						
