object	relation	subject_external_id	subject_external_db	pub
peripheral nervous system	overlaps	10535	fanc1	
adult ventral nerve cord	overlaps	10535	fanc1	
left side of organism	overlaps	10541	fanc1	
adult prothoracic leg nerve	fasciculates_with	10541	fanc1	
peripheral nervous system	overlaps	10541	fanc1	
adult ventral nerve cord	overlaps	10541	fanc1	
left side of organism	overlaps	10546	fanc1	
adult prothoracic leg nerve	fasciculates_with	10546	fanc1	
peripheral nervous system	overlaps	10546	fanc1	
adult ventral nerve cord	overlaps	10546	fanc1	
left side of organism	overlaps	10551	fanc1	
adult prothoracic leg nerve	fasciculates_with	10551	fanc1	
peripheral nervous system	overlaps	10551	fanc1	
adult ventral nerve cord	overlaps	10551	fanc1	
left side of organism	overlaps	10556	fanc1	
adult prothoracic leg nerve	fasciculates_with	10556	fanc1	
peripheral nervous system	overlaps	10556	fanc1	
adult ventral nerve cord	overlaps	10556	fanc1	
left side of organism	overlaps	10561	fanc1	
adult prothoracic leg nerve	fasciculates_with	10561	fanc1	
peripheral nervous system	overlaps	10561	fanc1	
adult ventral nerve cord	overlaps	10561	fanc1	
left side of organism	overlaps	10566	fanc1	
adult prothoracic leg nerve	fasciculates_with	10566	fanc1	
peripheral nervous system	overlaps	10566	fanc1	
adult ventral nerve cord	overlaps	10566	fanc1	
left side of organism	overlaps	10571	fanc1	
adult prothoracic leg nerve	fasciculates_with	10571	fanc1	
peripheral nervous system	overlaps	10571	fanc1	
adult ventral nerve cord	overlaps	10571	fanc1	
left side of organism	overlaps	10576	fanc1	
adult prothoracic leg nerve	fasciculates_with	10576	fanc1	
peripheral nervous system	overlaps	10576	fanc1	
adult ventral nerve cord	overlaps	10576	fanc1	
left side of organism	overlaps	10581	fanc1	
adult prothoracic leg nerve	fasciculates_with	10581	fanc1	
peripheral nervous system	overlaps	10581	fanc1	
adult ventral nerve cord	overlaps	10581	fanc1	
left side of organism	overlaps	10640	fanc1	
adult prothoracic leg nerve	fasciculates_with	10640	fanc1	
peripheral nervous system	overlaps	10640	fanc1	
adult ventral nerve cord	overlaps	10640	fanc1	
left side of organism	overlaps	10645	fanc1	
adult prothoracic leg nerve	fasciculates_with	10645	fanc1	
peripheral nervous system	overlaps	10645	fanc1	
adult ventral nerve cord	overlaps	10645	fanc1	
left side of organism	overlaps	10650	fanc1	
adult prothoracic leg nerve	fasciculates_with	10650	fanc1	
peripheral nervous system	overlaps	10650	fanc1	
adult ventral nerve cord	overlaps	10650	fanc1	
left side of organism	overlaps	10655	fanc1	
adult prothoracic leg nerve	fasciculates_with	10655	fanc1	
peripheral nervous system	overlaps	10655	fanc1	
adult ventral nerve cord	overlaps	10655	fanc1	
left side of organism	overlaps	10660	fanc1	
adult prothoracic leg nerve	fasciculates_with	10660	fanc1	
peripheral nervous system	overlaps	10660	fanc1	
adult ventral nerve cord	overlaps	10660	fanc1	
left side of organism	overlaps	10665	fanc1	
adult prothoracic leg nerve	fasciculates_with	10665	fanc1	
peripheral nervous system	overlaps	10665	fanc1	
adult ventral nerve cord	overlaps	10665	fanc1	
left side of organism	overlaps	10672	fanc1	
adult prothoracic leg nerve	fasciculates_with	10672	fanc1	
peripheral nervous system	overlaps	10672	fanc1	
adult ventral nerve cord	overlaps	10672	fanc1	
left side of organism	has soma location	10679	fanc1	
peripheral nervous system	overlaps	10679	fanc1	
