filename	label	is_a	part_of	comment	dbxrefs
517483	neuron 30396 (FANC:517483)	neuron|sensory neuron|sensory neuron of campaniform sensillum	female organism|adult nervous system	left T1 leg nerve, sensory neuron, campaniform sensillum, skeleton	catmaid_fanc_JRC2018VF:517483|catmaid_fanc:30395
517496	neuron 190143 (FANC:517496)	neuron|sensory neuron	female organism|adult nervous system	skeleton, sensory neuron, right haltere nerve	catmaid_fanc_JRC2018VF:517496|catmaid_fanc:190142
517508	neuron 16071 (FANC:517508)	neuron|sensory neuron	female organism|adult nervous system	right T1 dorsal nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:517508|catmaid_fanc:16070
517519	neuron 24287 (FANC:517519)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 anterior edge	catmaid_fanc_JRC2018VF:517519|catmaid_fanc:24286
517532	neuron 24291 (FANC:517532)	neuron|chordotonal neuron|sensory neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:517532|catmaid_fanc:24290
517546	neuron 118498 (FANC:517546)	neuron|sensory neuron	female organism|adult nervous system	skeleton, CoHP8, hair plate, sensory neuron, left T1 ventral nerve	catmaid_fanc_JRC2018VF:517546|catmaid_fanc:118497
517559	neuron 190183 (FANC:517559)	neuron|sensory neuron	female organism|adult nervous system	skeleton, right haltere nerve, sensory neuron	catmaid_fanc_JRC2018VF:517559|catmaid_fanc:190182
517571	neuron 71406 (FANC:517571)	neuron|sensory neuron	female organism|adult nervous system	right T2 leg nerve, sensory neuron, skeleton	catmaid_fanc_JRC2018VF:517571|catmaid_fanc:71405
517583	neuron 28401 (FANC:517583)	neuron|sensory neuron	female organism|adult nervous system	right T2 leg nerve, skeleton, enveloping, sensory neuron	catmaid_fanc_JRC2018VF:517583|catmaid_fanc:28400
517595	neuron 71422 (FANC:517595)	neuron|sensory neuron	female organism|adult nervous system	left anterior dorsal mesothoracic nerve, sensory neuron, skeleton	catmaid_fanc_JRC2018VF:517595|catmaid_fanc:71421
517606	neuron 190211 (FANC:517606)	neuron|sensory neuron	female organism|adult nervous system	skeleton, right haltere nerve, sensory neuron	catmaid_fanc_JRC2018VF:517606|catmaid_fanc:190210
517618	neuron 26376 (FANC:517618)	neuron|sensory neuron|chordotonal neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, sensory neuron, chordotonal neuron, T1 leg chordotonal neuron unclassified subtype	catmaid_fanc_JRC2018VF:517618|catmaid_fanc:26375
517632	neuron 53002 (FANC:517632)	neuron|sensory neuron of campaniform sensillum|sensory neuron	female organism|adult nervous system	bCS, campaniform sensillum, left T2 leg nerve, bilateral, intersegmental, sensory neuron, skeleton	catmaid_fanc_JRC2018VF:517632|catmaid_fanc:53001
517650	neuron 26383 (FANC:517650)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, left T1 posterior edge, possible hair plate, skeleton, sensory neuron, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:517650|catmaid_fanc:26382
517665	neuron 22294 (FANC:517665)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 anterior edge	catmaid_fanc_JRC2018VF:517665|catmaid_fanc:22293
517678	neuron 75546 (FANC:517678)	neuron|sensory neuron	female organism|adult nervous system	left T2 leg nerve, sensory neuron, skeleton	catmaid_fanc_JRC2018VF:517678|catmaid_fanc:75545
517690	neuron 22305 (FANC:517690)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:517690|catmaid_fanc:22304
517704	neuron 22309 (FANC:517704)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 anterior edge	catmaid_fanc_JRC2018VF:517704|catmaid_fanc:22308
517717	neuron 26418 (FANC:517717)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, skeleton, left T1 leg nerve, possible nonoblique campaniform sensillum, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:517717|catmaid_fanc:26417
517728	neuron 75578 (FANC:517728)	neuron|sensory neuron	female organism|adult nervous system	left T2 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:517728|catmaid_fanc:75577
517740	neuron 75595 (FANC:517740)	neuron|sensory neuron	female organism|adult nervous system	left T2 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:517740|catmaid_fanc:75594
517752	neuron 22352 (FANC:517752)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, left T1 ventral edge, sensory neuron	catmaid_fanc_JRC2018VF:517752|catmaid_fanc:22351
517765	neuron 75601 (FANC:517765)	neuron|sensory neuron|sensory neuron of campaniform sensillum	female organism|adult nervous system	sensory neuron, campaniform sensillum, right T2 leg nerve, skeleton	catmaid_fanc_JRC2018VF:517765|catmaid_fanc:75600
517780	neuron 28502 (FANC:517780)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:517780|catmaid_fanc:28501
517793	neuron 75609 (FANC:517793)	neuron|sensory neuron of campaniform sensillum|sensory neuron	female organism|adult nervous system	campaniform sensillum, sensory neuron, right T2 leg nerve, skeleton	catmaid_fanc_JRC2018VF:517793|catmaid_fanc:75608
517805	neuron 22366 (FANC:517805)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, left T1 ventral edge, sensory neuron	catmaid_fanc_JRC2018VF:517805|catmaid_fanc:22365
517818	neuron 24426 (FANC:517818)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, left T1 leg nerve, skeleton, enveloping, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:517818|catmaid_fanc:24425
517831	neuron 75630 (FANC:517831)	neuron|sensory neuron	female organism|adult nervous system	left T2 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:517831|catmaid_fanc:75629
517843	neuron 24431 (FANC:517843)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, left T1 ventral edge, sensory neuron	catmaid_fanc_JRC2018VF:517843|catmaid_fanc:24430
517856	neuron 75640 (FANC:517856)	neuron|sensory neuron	female organism|adult nervous system	left T2 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:517856|catmaid_fanc:75639
517868	neuron 75658 (FANC:517868)	neuron|sensory neuron	female organism|adult nervous system	left T2 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:517868|catmaid_fanc:75657
517880	neuron 75669 (FANC:517880)	neuron|sensory neuron	female organism|adult nervous system	left T2 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:517880|catmaid_fanc:75668
517892	neuron 42903 (FANC:517892)	neuron|sensory neuron	female organism|adult nervous system	left anterior dorsal mesothoracic nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:517892|catmaid_fanc:42902
517903	neuron 42907 (FANC:517903)	neuron|sensory neuron	female organism|adult nervous system	left anterior dorsal mesothoracic nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:517903|catmaid_fanc:42906
517914	neuron 112539 (FANC:517914)	neuron|sensory neuron	female organism|adult nervous system	skeleton, left T3 leg nerve, sensory neuron	catmaid_fanc_JRC2018VF:517914|catmaid_fanc:112538
517926	neuron 42911 (FANC:517926)	neuron|sensory neuron	female organism|adult nervous system	left anterior dorsal mesothoracic nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:517926|catmaid_fanc:42910
517937	neuron 75679 (FANC:517937)	neuron|sensory neuron	female organism|adult nervous system	left T2 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:517937|catmaid_fanc:75678
517949	neuron 42915 (FANC:517949)	neuron|sensory neuron	female organism|adult nervous system	left anterior dorsal mesothoracic nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:517949|catmaid_fanc:42914
517960	neuron 42919 (FANC:517960)	neuron|sensory neuron	female organism|adult nervous system	left anterior dorsal mesothoracic nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:517960|catmaid_fanc:42918
517971	neuron 75688 (FANC:517971)	neuron|sensory neuron	female organism|adult nervous system	left T2 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:517971|catmaid_fanc:75687
517983	neuron 71596 (FANC:517983)	neuron|sensory neuron	female organism|adult nervous system	left anterior dorsal mesothoracic nerve, sensory neuron, skeleton	catmaid_fanc_JRC2018VF:517983|catmaid_fanc:71595
517994	neuron 42929 (FANC:517994)	neuron|sensory neuron	female organism|adult nervous system	left anterior dorsal mesothoracic nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:517994|catmaid_fanc:42928
518005	neuron 120476 (FANC:518005)	neuron|sensory neuron	female organism|adult nervous system	skeleton, left T1 ventral nerve, sensory neuron, bristle	catmaid_fanc_JRC2018VF:518005|catmaid_fanc:120475
518016	neuron 22471 (FANC:518016)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:518016|catmaid_fanc:22470
518029	neuron 75721 (FANC:518029)	neuron|sensory neuron	female organism|adult nervous system	left T2 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:518029|catmaid_fanc:75720
518041	neuron 22478 (FANC:518041)	neuron|sensory neuron of campaniform sensillum|sensory neuron	female organism|adult nervous system	campaniform sensillum, left T1 leg nerve, skeleton, sensory neuron, left T1 posterior edge	catmaid_fanc_JRC2018VF:518041|catmaid_fanc:22477
518054	neuron 24530 (FANC:518054)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:518054|catmaid_fanc:24529
518067	neuron 6106 (FANC:518067)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, right T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:518067|catmaid_fanc:6105
518079	neuron 22499 (FANC:518079)	neuron|sensory neuron	female organism|adult nervous system	left T1 leg nerve, skeleton, bristle, sensory neuron, left T1 ventral edge	catmaid_fanc_JRC2018VF:518079|catmaid_fanc:22498
518092	neuron 190436 (FANC:518092)	neuron|sensory neuron	female organism|adult nervous system	skeleton, right haltere nerve, sensory neuron	catmaid_fanc_JRC2018VF:518092|catmaid_fanc:190435
518104	neuron 6122 (FANC:518104)	neuron|chordotonal neuron|sensory neuron	female organism|adult nervous system	T1 leg claw chordotonal neuron, T1 leg claw chordotonal neuron A bundle, left T1 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:518104|catmaid_fanc:6121
518119	neuron 51190 (FANC:518119)	neuron|sensory neuron	female organism|adult nervous system	T1 leg club chordotonal neuron, left T2 leg nerve, skeleton, sensory neuron	catmaid_fanc_JRC2018VF:518119|catmaid_fanc:51189
518131	neuron 51198 (FANC:518131)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, left T1 leg nerve, skeleton, possible nonoblique campaniform sensillum, T1 leg sensory neuron unclassified subtype	catmaid_fanc_JRC2018VF:518131|catmaid_fanc:51197
518142	neuron 22527 (FANC:518142)	neuron|sensory neuron	female organism|adult nervous system	sensory neuron, hair plate, left T1 leg nerve, skeleton	catmaid_fanc_JRC2018VF:518142|catmaid_fanc:22526
519083	neuron 9203 (FANC:519083)	neuron	female organism|adult ventral nerve cord	efferent neuron, leaves through damage, left T1 ventral nerve, left T1 accessory nerve, left T1 leg nerve, skeleton, T1 leg DUM neuron	catmaid_fanc_JRC2018VF:519083|catmaid_fanc:9202
519104	neuron 9477 (FANC:519104)	neuron	female organism|adult ventral nerve cord	efferent neuron, left T1 dorsal nerve, left T1 accessory nerve, left T1 leg nerve, skeleton, leaves through damage, T1 leg DUM neuron	catmaid_fanc_JRC2018VF:519104|catmaid_fanc:9476
519160	neuron 70241 (FANC:519160)	neuron	female organism|adult ventral nerve cord	right dorsal-5 branch of T2 leg nerve, nerve deduced by homology, right T2 accessory nerve, left T2 accessory nerve, left ventral-3 branch of T2 leg nerve, left dorsal-3 branch of T2 leg nerve, left dorsal-5 branch of T2 leg nerve, efferent neuron, right T2 leg nerve, left T2 leg nerve, skeleton, T2 leg DUM neuron	catmaid_fanc_JRC2018VF:519160|catmaid_fanc:70240
519195	neuron 73185 (FANC:519195)	neuron	female organism|adult ventral nerve cord	efferent neuron, left anterior dorsal mesothoracic nerve, left T2 accessory nerve, right anterior dorsal mesothoracic nerve, skeleton, wing DUM neuron	catmaid_fanc_JRC2018VF:519195|catmaid_fanc:73184
519210	neuron 72932 (FANC:519210)	neuron	female organism|adult ventral nerve cord	efferent neuron, left posterior dorsal mesothoracic nerve, right posterior dorsal mesothoracic nerve, skeleton, wing DUM neuron	catmaid_fanc_JRC2018VF:519210|catmaid_fanc:72931
519227	neuron 73129 (FANC:519227)	neuron	female organism|adult ventral nerve cord	left dorsal-5 branch of T2 leg nerve, efferent neuron, right anterior dorsal mesothoracic nerve, right T2 accessory nerve, left T2 accessory nerve, left anterior dorsal mesothoracic nerve, skeleton, wing DUM neuron	catmaid_fanc_JRC2018VF:519227|catmaid_fanc:73128
519244	neuron 71278 (FANC:519244)	neuron	female organism|adult ventral nerve cord	efferent neuron, left anterior dorsal mesothoracic nerve, right T2 accessory nerve, left T2 accessory nerve, right anterior dorsal mesothoracic nerve, skeleton, wing DUM neuron	catmaid_fanc_JRC2018VF:519244|catmaid_fanc:71277
519260	neuron 73169 (FANC:519260)	neuron	female organism|adult ventral nerve cord	efferent neuron, left posterior dorsal mesothoracic nerve, right posterior dorsal mesothoracic nerve, skeleton, wing DUM neuron	catmaid_fanc_JRC2018VF:519260|catmaid_fanc:73168
519274	neuron 71286 (FANC:519274)	neuron	female organism|adult ventral nerve cord	efferent neuron, right T2 accessory nerve, left anterior dorsal mesothoracic nerve, left T2 accessory nerve, right anterior dorsal mesothoracic nerve, skeleton, wing DUM neuron	catmaid_fanc_JRC2018VF:519274|catmaid_fanc:71285
519290	neuron 9494 (FANC:519290)	neuron	female organism|adult ventral nerve cord	neck DUM neuron, efferent neuron, right cervical nerve, left cervical nerve, skeleton	catmaid_fanc_JRC2018VF:519290|catmaid_fanc:9493
519310	neuron 107303 (FANC:519310)	neuron	female organism|adult ventral nerve cord	skeleton, left T3 leg nerve, right T3 leg nerve, right first abdominal nerve, left first abdominal nerve, efferent neuron, T3 leg DUM neuron	catmaid_fanc_JRC2018VF:519310|catmaid_fanc:107302
519332	neuron 116675 (FANC:519332)	neuron	female organism|adult ventral nerve cord	skeleton, efferent neuron, left haltere nerve, right haltere nerve, haltere DUM neuron	catmaid_fanc_JRC2018VF:519332|catmaid_fanc:116674
519350	neuron 76863 (FANC:519350)	neuron	female organism|adult ventral nerve cord	efferent neuron, right T3 leg nerve, left T3 leg nerve, skeleton, T3 leg DUM neuron	catmaid_fanc_JRC2018VF:519350|catmaid_fanc:76862
519370	neuron 107303 - flipped (FANC:519370)	neuron	female organism|adult ventral nerve cord	skeleton, left T3 leg nerve, right T3 leg nerve, right first abdominal nerve, left first abdominal nerve, efferent neuron, left-right flipped, T3 leg DUM neuron	catmaid_fanc_JRC2018VF:519370|catmaid_fanc:107302
519393	neuron 116675 - flipped (FANC:519393)	neuron	female organism|adult ventral nerve cord	skeleton, efferent neuron, left haltere nerve, right haltere nerve, left-right flipped, haltere DUM neuron	catmaid_fanc_JRC2018VF:519393|catmaid_fanc:116674
519412	neuron 76863 - flipped (FANC:519412)	neuron	female organism|adult ventral nerve cord	efferent neuron, right T3 leg nerve, left T3 leg nerve, skeleton, left-right flipped, T3 leg DUM neuron	catmaid_fanc_JRC2018VF:519412|catmaid_fanc:76862
519439	neuron 70241 - flipped (FANC:519439)	neuron	female organism|adult ventral nerve cord	right dorsal-5 branch of T2 leg nerve, nerve deduced by homology, right T2 accessory nerve, left T2 accessory nerve, left ventral-3 branch of T2 leg nerve, left dorsal-3 branch of T2 leg nerve, left dorsal-5 branch of T2 leg nerve, efferent neuron, right T2 leg nerve, left T2 leg nerve, skeleton, left-right flipped, T2 leg DUM neuron	catmaid_fanc_JRC2018VF:519439|catmaid_fanc:70240
519473	neuron 73185 - flipped (FANC:519473)	neuron	female organism|adult ventral nerve cord	efferent neuron, left anterior dorsal mesothoracic nerve, left T2 accessory nerve, right anterior dorsal mesothoracic nerve, skeleton, left-right flipped, wing DUM neuron	catmaid_fanc_JRC2018VF:519473|catmaid_fanc:73184
519489	neuron 72932 - flipped (FANC:519489)	neuron	female organism|adult ventral nerve cord	efferent neuron, left posterior dorsal mesothoracic nerve, right posterior dorsal mesothoracic nerve, skeleton, left-right flipped, wing DUM neuron	catmaid_fanc_JRC2018VF:519489|catmaid_fanc:72931
519507	neuron 73129 - flipped (FANC:519507)	neuron	female organism|adult ventral nerve cord	left dorsal-5 branch of T2 leg nerve, efferent neuron, right anterior dorsal mesothoracic nerve, right T2 accessory nerve, left T2 accessory nerve, left anterior dorsal mesothoracic nerve, skeleton, left-right flipped, wing DUM neuron	catmaid_fanc_JRC2018VF:519507|catmaid_fanc:73128
519525	neuron 71278 - flipped (FANC:519525)	neuron	female organism|adult ventral nerve cord	efferent neuron, left anterior dorsal mesothoracic nerve, right T2 accessory nerve, left T2 accessory nerve, right anterior dorsal mesothoracic nerve, skeleton, left-right flipped, wing DUM neuron	catmaid_fanc_JRC2018VF:519525|catmaid_fanc:71277
519542	neuron 73169 - flipped (FANC:519542)	neuron	female organism|adult ventral nerve cord	efferent neuron, left posterior dorsal mesothoracic nerve, right posterior dorsal mesothoracic nerve, skeleton, left-right flipped, wing DUM neuron	catmaid_fanc_JRC2018VF:519542|catmaid_fanc:73168
519557	neuron 71286 - flipped (FANC:519557)	neuron	female organism|adult ventral nerve cord	efferent neuron, right T2 accessory nerve, left anterior dorsal mesothoracic nerve, left T2 accessory nerve, right anterior dorsal mesothoracic nerve, skeleton, left-right flipped, wing DUM neuron	catmaid_fanc_JRC2018VF:519557|catmaid_fanc:71285
519576	neuron 9203 - flipped (FANC:519576)	neuron	female organism|adult ventral nerve cord	efferent neuron, leaves through damage, left T1 ventral nerve, left T1 accessory nerve, left T1 leg nerve, skeleton, left-right flipped, T1 leg DUM neuron	catmaid_fanc_JRC2018VF:519576|catmaid_fanc:9202
519596	neuron 9477 - flipped (FANC:519596)	neuron	female organism|adult ventral nerve cord	efferent neuron, left T1 dorsal nerve, left T1 accessory nerve, left T1 leg nerve, skeleton, leaves through damage, left-right flipped, T1 leg DUM neuron	catmaid_fanc_JRC2018VF:519596|catmaid_fanc:9476
519617	neuron 9494 - flipped (FANC:519617)	neuron	female organism|adult ventral nerve cord	neck DUM neuron, efferent neuron, right cervical nerve, left cervical nerve, skeleton, left-right flipped	catmaid_fanc_JRC2018VF:519617|catmaid_fanc:9493
519636	neuron 16770 - flipped (FANC:519636)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, left-right homologs 9207 & 16770, right T1 leg nerve, skeleton, right soma, left-right flipped	catmaid_fanc_JRC2018VF:519636|catmaid_fanc:16769
519658	neuron 11011 - flipped (FANC:519658)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron V1 bundle, left-right homologs 11802 & 11011, right T1 ventral nerve, skeleton, leaves through damage, right soma, left-right flipped	catmaid_fanc_JRC2018VF:519658|catmaid_fanc:11010
519677	neuron 2180 - flipped (FANC:519677)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, left-right homologs 476 & 2180, right T1 leg nerve, skeleton, right soma, leaves through damage, left-right flipped	catmaid_fanc_JRC2018VF:519677|catmaid_fanc:2179
519698	neuron 12803 - flipped (FANC:519698)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, left-right homologs 9191 & 12803, right T1 leg nerve, skeleton, leaves through damage, right soma, left-right flipped	catmaid_fanc_JRC2018VF:519698|catmaid_fanc:12802
519718	neuron 11657 - flipped (FANC:519718)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron A5 bundle, left-right homologs 9857 & 11657, right T1 accessory nerve, skeleton, right soma, left-right flipped	catmaid_fanc_JRC2018VF:519718|catmaid_fanc:11656
519736	neuron 12425 - flipped (FANC:519736)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, left-right homologs 8992 & 12425, right T1 leg nerve, skeleton, right soma, left-right flipped	catmaid_fanc_JRC2018VF:519736|catmaid_fanc:12424
519756	neuron 11403 - flipped (FANC:519756)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron D2 bundle, left-right homologs 13025 & 11403, right T1 dorsal nerve, skeleton, right soma, left-right flipped	catmaid_fanc_JRC2018VF:519756|catmaid_fanc:11402
519774	neuron 10768 - flipped (FANC:519774)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, left-right homologs 9557 & 10768, right T1 leg nerve, skeleton, right soma, left-right flipped	catmaid_fanc_JRC2018VF:519774|catmaid_fanc:10767
519795	neuron 11285 - flipped (FANC:519795)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L2 bundle, left-right homologs 480 & 11285, right T1 leg nerve, skeleton, right soma, left-right flipped	catmaid_fanc_JRC2018VF:519795|catmaid_fanc:11284
519813	neuron 11413 - flipped (FANC:519813)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron A1 bundle, left-right homologs 9929 & 11413, skeleton, right T1 accessory nerve, posterior soma, right soma, left-right flipped	catmaid_fanc_JRC2018VF:519813|catmaid_fanc:11412
519832	neuron 12822 - flipped (FANC:519832)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, left-right homologs 10407 & 12822, right T1 leg nerve, skeleton, right soma, leaves through damage, left-right flipped	catmaid_fanc_JRC2018VF:519832|catmaid_fanc:12821
519853	neuron 10776 - flipped (FANC:519853)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L3 bundle, left-right homologs 9001 & 10776, right T1 leg nerve, skeleton, right soma, left-right flipped	catmaid_fanc_JRC2018VF:519853|catmaid_fanc:10775
519870	neuron 12442 - flipped (FANC:519870)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, leaves through damage, right soma, skeleton, right T1 leg nerve, left-right flipped	catmaid_fanc_JRC2018VF:519870|catmaid_fanc:12441
519890	neuron 16026 - flipped (FANC:519890)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, left-right homologs 472 & 16026, right T1 leg nerve, skeleton, right soma, left-right flipped	catmaid_fanc_JRC2018VF:519890|catmaid_fanc:16025
519907	neuron 33306 - flipped (FANC:519907)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	T1 leg motor neuron L2 bundle, right soma, right T1 leg nerve, skeleton, left-right flipped	catmaid_fanc_JRC2018VF:519907|catmaid_fanc:33305
519923	neuron 10781 - flipped (FANC:519923)	neuron|adult motor neuron|prothoracic leg muscle motor neuron	female organism|adult nervous system	T1 leg motor neuron L2 bundle, skeleton, right T1 leg nerve, leaves through damage, right soma, left-right flipped, left-right homologs 484 & 10781	catmaid_fanc_JRC2018VF:519923|catmaid_fanc:10780
519941	neuron 11934 - flipped (FANC:519941)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, left-right homologs 9187 & 11934, right T1 leg nerve, skeleton, right soma, left-right flipped	catmaid_fanc_JRC2018VF:519941|catmaid_fanc:11933
519962	neuron 12321 - flipped (FANC:519962)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron V3 bundle, right soma, leaves through damage, skeleton, right T1 ventral nerve, left-right flipped	catmaid_fanc_JRC2018VF:519962|catmaid_fanc:12320
519980	neuron 11682 - flipped (FANC:519980)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron V5 bundle, left-right homologs 11797 & 11682, right T1 ventral nerve, skeleton, leaves through damage, right soma, left-right flipped	catmaid_fanc_JRC2018VF:519980|catmaid_fanc:11681
519998	neuron 11043 - flipped (FANC:519998)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, right T1 leg nerve, skeleton, leaves through damage, right soma, left-right flipped	catmaid_fanc_JRC2018VF:519998|catmaid_fanc:11042
520019	neuron 2212 - flipped (FANC:520019)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron V4 bundle, left-right homologs 10223 & 2212, right T1 ventral nerve, skeleton, right soma, left-right flipped	catmaid_fanc_JRC2018VF:520019|catmaid_fanc:2211
520037	neuron 11172 - flipped (FANC:520037)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L3 bundle, left-right homologs 581 & 11172, right T1 leg nerve, skeleton, right soma, left-right flipped	catmaid_fanc_JRC2018VF:520037|catmaid_fanc:11171
520054	neuron 11299 - flipped (FANC:520054)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, right T1 leg nerve, skeleton, right soma, left-right flipped	catmaid_fanc_JRC2018VF:520054|catmaid_fanc:11298
520073	neuron 12451 - flipped (FANC:520073)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, right T1 leg nerve, skeleton, leaves through damage, right soma, left-right flipped	catmaid_fanc_JRC2018VF:520073|catmaid_fanc:12450
520093	neuron 2216 - flipped (FANC:520093)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron A3 bundle, left-right homologs 9888 & 2216, right T1 accessory nerve, skeleton, right soma, left-right flipped	catmaid_fanc_JRC2018VF:520093|catmaid_fanc:2215
520113	neuron 11944 - flipped (FANC:520113)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron A2 bundle, left-right homologs 10299 & 11944, right T1 accessory nerve, skeleton, leaves through damage, right soma, posterior soma, left-right flipped	catmaid_fanc_JRC2018VF:520113|catmaid_fanc:11943
520132	neuron 12708 - flipped (FANC:520132)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, right T1 leg nerve, skeleton, right soma, leaves through damage, left-right flipped, left-right homologs 492 & 12708	catmaid_fanc_JRC2018VF:520132|catmaid_fanc:12707
520154	neuron 12964 - flipped (FANC:520154)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron L1 bundle, left-right homologs 9709 & 12964, right T1 leg nerve, skeleton, leaves through damage, right soma, left-right flipped	catmaid_fanc_JRC2018VF:520154|catmaid_fanc:12963
520175	neuron 2220 - flipped (FANC:520175)	neuron|prothoracic leg muscle motor neuron|adult motor neuron	female organism|adult nervous system	T1 leg motor neuron A3 bundle, left-right homologs 9878 & 2220, right T1 accessory nerve, skeleton, right soma, leaves through damage, left-right flipped	catmaid_fanc_JRC2018VF:520175|catmaid_fanc:2219
