filename	label	is_a	part_of	comment	dbxrefs
601725	long tendon (FANC:601725)	neuron	female organism|adult ventral nerve cord	long tendon	catmaid_leg40:601725
601739	neuron 100355 (FANC:601739)	neuron	female organism|adult nervous system	sensory neuron, tibial bristle	catmaid_leg40:601739
601754	neuron 141315 (FANC:601754)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103466, neuron 104290, femoral chordotonal neuron, attaches to FeCO lateral tendon	catmaid_leg40:601754
601775	neuron 100361 (FANC:601775)	neuron	female organism|adult nervous system	sensory neuron, tibial bristle	catmaid_leg40:601775
601787	muscle 94219 (FANC:601787)	neuron	female organism|adult ventral nerve cord	femur muscle 3, tibia extensor muscle fiber, femoral muscle fiber	catmaid_leg40:601787
601803	neuron 82450 (FANC:601803)	neuron|prothoracic femoral campaniform sensillum Sc11	female organism|adult nervous system	FeCS11, femoral campaniform sensillum, sensory neuron	catmaid_leg40:601803
601821	neuron 100367 (FANC:601821)	neuron	female organism|adult nervous system	sensory neuron, tibial bristle	catmaid_leg40:601821
601833	neuron 81936 (FANC:601833)	neuron|prothoracic trochanter campaniform sensillum Sc-8	female organism|adult nervous system	possible bilateral campaniform sensillum, main leg nerve, TrCS8, sensory neuron, trochanteral campaniform sensillum	catmaid_leg40:601833
601860	muscle 94226 (FANC:601860)	neuron	female organism|adult ventral nerve cord	femur muscle 3, tibia extensor muscle fiber, femoral muscle fiber	catmaid_leg40:601860
601873	neuron 100373 (FANC:601873)	neuron	female organism|adult nervous system	sensory neuron, tibial bristle	catmaid_leg40:601873
601885	Neuron 112666 (FANC:601885)	neuron	female organism|adult nervous system	femoral motor neuron, long tendon muscle 2 motor neuron	catmaid_leg40:601885
601912	neuron 100379 (FANC:601912)	neuron	female organism|adult nervous system	sensory neuron, tibial bristle	catmaid_leg40:601912
601924	muscle 94236 (FANC:601924)	neuron	female organism|adult ventral nerve cord	femur muscle 4, anterior tibia reductor muscle fiber, femoral muscle fiber	catmaid_leg40:601924
601939	muscle 94242 (FANC:601939)	neuron	female organism|adult ventral nerve cord	femur muscle 4, anterior tibia reductor muscle fiber, femoral muscle fiber	catmaid_leg40:601939
601952	neuron 100390 (FANC:601952)	neuron	female organism|adult nervous system	tibial bristle, sensory neuron	catmaid_leg40:601952
601964	neuron 100396 (FANC:601964)	neuron	female organism|adult nervous system	sensory neuron, tibial bristle	catmaid_leg40:601964
601976	neuron 81965 (FANC:601976)	neuron|prothoracic trochanter campaniform sensillum Sc-8	female organism|adult nervous system	TrCS8, sensory neuron, trochanteral campaniform sensillum	catmaid_leg40:601976
601992	neuron 100403 (FANC:601992)	neuron	female organism|adult nervous system	sensory neuron, tibial bristle	catmaid_leg40:601992
602004	muscle 94260 (FANC:602004)	neuron	female organism|adult ventral nerve cord	femur muscle 4, anterior tibia reductor muscle fiber, femoral muscle fiber	catmaid_leg40:602004
602017	muscle 94266 (FANC:602017)	neuron	female organism|adult ventral nerve cord	femur muscle 6, posterior tibia reductor muscle fiber, femoral muscle fiber	catmaid_leg40:602017
602032	neuron 104507 (FANC:602032)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103501, femoral chordotonal neuron, attaches to FeCO lateral tendon	catmaid_leg40:602032
602048	neuron 100414 (FANC:602048)	neuron	female organism|adult nervous system	tibial bristle, sensory neuron	catmaid_leg40:602048
602060	muscle 94272 (FANC:602060)	neuron	female organism|adult ventral nerve cord	femur muscle 6, posterior tibia reductor muscle fiber, femoral muscle fiber	catmaid_leg40:602060
602073	neuron 100422 (FANC:602073)	neuron	female organism|adult nervous system	sensory neuron, tibial bristle	catmaid_leg40:602073
602085	neuron 100428 (FANC:602085)	neuron	female organism|adult nervous system	tibial bristle, sensory neuron	catmaid_leg40:602085
602097	muscle 94285 (FANC:602097)	neuron	female organism|adult ventral nerve cord	femur muscle 6, posterior tibia reductor muscle fiber, femoral muscle fiber	catmaid_leg40:602097
602110	neuron 100434 (FANC:602110)	neuron	female organism|adult nervous system	sensory neuron, tibial bristle	catmaid_leg40:602110
602122	muscle 94291 (FANC:602122)	neuron	female organism|adult ventral nerve cord	femur muscle 6, posterior tibia reductor muscle fiber, femoral muscle fiber	catmaid_leg40:602122
602135	neuron 100444 (FANC:602135)	neuron	female organism|adult nervous system	sensory neuron, tibial bristle	catmaid_leg40:602135
602147	muscle 94301 (FANC:602147)	neuron	female organism|adult ventral nerve cord	femur muscle 6, posterior tibia reductor muscle fiber, femoral muscle fiber	catmaid_leg40:602147
602160	neuron 100452 (FANC:602160)	neuron	female organism|adult nervous system	sensory neuron, tibial bristle	catmaid_leg40:602160
602172	muscle 94310 (FANC:602172)	neuron	female organism|adult ventral nerve cord	femur muscle 6, posterior tibia reductor muscle fiber, femoral muscle fiber	catmaid_leg40:602172
602185	neuron 104551 (FANC:602185)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103455, femoral chordotonal neuron, attaches to FeCO lateral tendon	catmaid_leg40:602185
602201	neuron 100460 (FANC:602201)	neuron	female organism|adult nervous system	sensory neuron, tibial bristle	catmaid_leg40:602201
602213	neuron 100469 (FANC:602213)	neuron	female organism|adult nervous system	sensory neuron, tibial bristle	catmaid_leg40:602213
602225	muscle 94331 (FANC:602225)	neuron	female organism|adult ventral nerve cord	femur muscle 6, posterior tibia reductor muscle fiber, femoral muscle fiber	catmaid_leg40:602225
602238	neuron 100480 (FANC:602238)	neuron	female organism|adult nervous system	damaged, sensory neuron, tibial bristle	catmaid_leg40:602238
602252	muscle 94337 (FANC:602252)	neuron	female organism|adult ventral nerve cord	femur muscle 6, posterior tibia reductor muscle fiber, femoral muscle fiber	catmaid_leg40:602252
602265	muscle 94343 (FANC:602265)	neuron	female organism|adult ventral nerve cord	femur muscle 6, posterior tibia reductor muscle fiber, femoral muscle fiber	catmaid_leg40:602265
602278	neuron 100488 (FANC:602278)	neuron	female organism|adult nervous system	tibial bristle, sensory neuron	catmaid_leg40:602278
602290	neuron 82061 (FANC:602290)	neuron|mechanosensory neuron of prothoracic coxal hair plate CoHP8|mechanosensory neuron of hair plate	female organism|adult nervous system	ventral nerve, thorax-coxa joint, CoHP8, sensory neuron, hair plate	catmaid_leg40:602290
602313	muscle 94349 (FANC:602313)	neuron	female organism|adult ventral nerve cord	femur muscle 6, posterior tibia reductor muscle fiber, femoral muscle fiber	catmaid_leg40:602313
602326	neuron 100494 (FANC:602326)	neuron	female organism|adult nervous system	sensory neuron, tibial bristle	catmaid_leg40:602326
602338	neuron 82065 (FANC:602338)	neuron|mechanosensory neuron of prothoracic coxal hair plate CoHP8|mechanosensory neuron of hair plate	female organism|adult nervous system	ventral nerve, thorax-coxa joint, CoHP8, sensory neuron, hair plate	catmaid_leg40:602338
602357	neuron 100500 (FANC:602357)	neuron	female organism|adult nervous system	sensory neuron, tibial bristle	catmaid_leg40:602357
602369	neuron 82073 (FANC:602369)	neuron|mechanosensory neuron of prothoracic coxal hair plate CoHP8|mechanosensory neuron of hair plate	female organism|adult nervous system	ventral nerve, thorax-coxa joint, CoHP8, sensory neuron, hair plate	catmaid_leg40:602369
602388	neuron 100508 (FANC:602388)	neuron	female organism|adult nervous system	tibial bristle, sensory neuron	catmaid_leg40:602388
602400	neuron 82079 (FANC:602400)	neuron|mechanosensory neuron of prothoracic coxal hair plate CoHP8|mechanosensory neuron of hair plate	female organism|adult nervous system	ventral nerve, thorax-coxa joint, CoHP8, sensory neuron, hair plate	catmaid_leg40:602400
602419	neuron 100514 (FANC:602419)	neuron	female organism|adult nervous system	sensory neuron, tibial bristle	catmaid_leg40:602419
602431	neuron 82085 (FANC:602431)	neuron|mechanosensory neuron of prothoracic coxal hair plate CoHP8|mechanosensory neuron of hair plate	female organism|adult nervous system	ventral nerve, thorax-coxa joint, CoHP8, sensory neuron, hair plate	catmaid_leg40:602431
602450	neuron 104614 (FANC:602450)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103367, femoral chordotonal neuron, attaches to FeCO lateral tendon	catmaid_leg40:602450
602466	neuron 100520 (FANC:602466)	neuron	female organism|adult nervous system	tibial bristle, sensory neuron	catmaid_leg40:602466
602478	neuron 104624 (FANC:602478)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103343, femoral chordotonal neuron, attaches to FeCO lateral tendon	catmaid_leg40:602478
602494	neuron 82097 (FANC:602494)	neuron|mechanosensory neuron of prothoracic coxal hair plate CoHP8|mechanosensory neuron of hair plate	female organism|adult nervous system	thorax-coxa joint, CoHP8, ventral nerve, sensory neuron, hair plate	catmaid_leg40:602494
602513	neuron 82103 (FANC:602513)	neuron|mechanosensory neuron of prothoracic coxal hair plate CoHP8|mechanosensory neuron of hair plate	female organism|adult nervous system	ventral nerve, thorax-coxa joint, CoHP8, sensory neuron, hair plate	catmaid_leg40:602513
602532	neuron 82109 (FANC:602532)	neuron|mechanosensory neuron of hair plate	female organism|adult nervous system	dorsal nerve, thorax-coxa joint, CoHP3, hair plate, sensory neuron	catmaid_leg40:602532
602551	neuron 141507 (FANC:602551)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103476, neuron 95871, femoral chordotonal neuron, attaches to FeCO lateral tendon	catmaid_leg40:602551
602569	neuron 82116 (FANC:602569)	neuron|mechanosensory neuron of hair plate	female organism|adult nervous system	dorsal nerve, thorax-coxa joint, CoHP3, hair plate, sensory neuron	catmaid_leg40:602569
602586	neuron 141511 (FANC:602586)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103491, femoral chordotonal neuron, attaches to FeCO lateral tendon	catmaid_leg40:602586
602602	muscle 94409 (FANC:602602)	neuron	female organism|adult ventral nerve cord	femur muscle 4, anterior tibia reductor muscle fiber, femoral muscle fiber	catmaid_leg40:602602
602615	neuron 82123 (FANC:602615)	neuron|mechanosensory neuron of hair plate	female organism|adult nervous system	dorsal nerve, thorax-coxa joint, CoHP3, hair plate, sensory neuron	catmaid_leg40:602615
602632	muscle 94415 (FANC:602632)	neuron	female organism|adult ventral nerve cord	femur muscle 4, anterior tibia reductor muscle fiber, femoral muscle fiber	catmaid_leg40:602632
602645	muscle 94421 (FANC:602645)	neuron	female organism|adult ventral nerve cord	femur muscle 6, posterior tibia reductor muscle fiber, femoral muscle fiber	catmaid_leg40:602645
602658	neuron 82135 (FANC:602658)	neuron|mechanosensory neuron of hair plate	female organism|adult nervous system	accessory nerve, thorax-coxa joint, CoHP4, hair plate, sensory neuron	catmaid_leg40:602658
602679	muscle 94427 (FANC:602679)	neuron	female organism|adult ventral nerve cord	femur muscle 6, posterior tibia reductor muscle fiber, femoral muscle fiber	catmaid_leg40:602679
602692	neuron 141532 (FANC:602692)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103394, neuron 95572, femoral chordotonal neuron, attaches to FeCO lateral tendon	catmaid_leg40:602692
602710	neuron 82141 (FANC:602710)	neuron|mechanosensory neuron of hair plate	female organism|adult nervous system	accessory nerve, thorax-coxa joint, CoHP4, hair plate, sensory neuron	catmaid_leg40:602710
602729	neuron 73952 (FANC:602729)	neuron|mechanosensory neuron of hair plate	female organism|adult nervous system	split hair receptor, TrHP7, coxa-trochanter joint, sensory neuron, hair plate	catmaid_leg40:602729
602752	muscle 94434 (FANC:602752)	neuron	female organism|adult ventral nerve cord	femur muscle 6, posterior tibia reductor muscle fiber, femoral muscle fiber	catmaid_leg40:602752
602765	neuron 82147 (FANC:602765)	neuron|mechanosensory neuron of hair plate	female organism|adult nervous system	accessory nerve, thorax-coxa joint, CoHP4, hair plate, sensory neuron	catmaid_leg40:602765
602784	muscle 94440 (FANC:602784)	neuron	female organism|adult ventral nerve cord	femur muscle 6, posterior tibia reductor muscle fiber, femoral muscle fiber	catmaid_leg40:602784
602797	neuron 82154 (FANC:602797)	neuron	female organism|adult nervous system	coxal bristle, sensory neuron	catmaid_leg40:602797
602810	femoral stretch receptor (FANC:602810)	neuron	female organism|adult nervous system	femoral stretch receptor, sensory neuron, main leg nerve, minor sensory neuron type	catmaid_leg40:602810
602827	neuron 82160 (FANC:602827)	neuron	female organism|adult nervous system	coxal bristle, sensory neuron	catmaid_leg40:602827
602839	neuron 82166 (FANC:602839)	neuron	female organism|adult nervous system	coxal bristle, sensory neuron	catmaid_leg40:602839
602851	neuron 88315 (FANC:602851)	neuron|mechanosensory neuron of hair plate	female organism|adult nervous system	thorax-coxa joint, CoHP4, accessory nerve, sensory neuron, hair plate	catmaid_leg40:602851
602870	neuron 82172 (FANC:602870)	neuron	female organism|adult nervous system	leaves volume, coxal bristle, sensory neuron	catmaid_leg40:602870
602884	neuron 96507 (FANC:602884)	neuron	female organism|adult nervous system	leaves volume, trochanteral bristle, sensory neuron	catmaid_leg40:602884
602898	neuron 82178 (FANC:602898)	neuron	female organism|adult nervous system	leaves volume, coxal bristle, sensory neuron	catmaid_leg40:602898
602911	neuron 96514 (FANC:602911)	neuron	female organism|adult nervous system	leaves volume, sensory neuron, trochanteral bristle	catmaid_leg40:602911
602924	neuron 96521 (FANC:602924)	neuron	female organism|adult nervous system	leaves volume, sensory neuron, trochanteral bristle	catmaid_leg40:602924
602937	neuron 82190 (FANC:602937)	neuron	female organism|adult nervous system	trochanteral bristle, sensory neuron	catmaid_leg40:602937
602949	neuron 96528 (FANC:602949)	neuron	female organism|adult nervous system	leaves volume, sensory neuron, trochanteral bristle	catmaid_leg40:602949
602962	neuron 82196 (FANC:602962)	neuron	female organism|adult nervous system	trochanteral bristle, sensory neuron	catmaid_leg40:602962
602974	neuron 82202 (FANC:602974)	neuron	female organism|adult nervous system	trochanteral bristle, sensory neuron	catmaid_leg40:602974
602986	neuron 82208 (FANC:602986)	neuron	female organism|adult nervous system	sensory neuron, coxal bristle	catmaid_leg40:602986
602998	neuron 74024 (FANC:602998)	neuron|mechanosensory neuron of hair plate	female organism|adult nervous system	TrHP7, coxa-trochanter joint, sensory neuron, hair plate	catmaid_leg40:602998
603014	neuron 141609 (FANC:603014)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103420, neuron 95878, femoral chordotonal neuron, attaches to FeCO lateral tendon	catmaid_leg40:603014
603032	neuron 74033 (FANC:603032)	neuron|mechanosensory neuron of hair plate	female organism|adult nervous system	TrHP7, coxa-trochanter joint, sensory neuron, hair plate	catmaid_leg40:603032
603049	neuron 74059 (FANC:603049)	neuron|mechanosensory neuron of hair plate	female organism|adult nervous system	TrHP6, hair plate, coxa-trochanter joint, sensory neuron	catmaid_leg40:603049
603068	neuron 82253 (FANC:603068)	neuron	female organism|adult nervous system	coxal bristle, sensory neuron	catmaid_leg40:603068
603080	neuron 82259 (FANC:603080)	neuron	female organism|adult nervous system	coxal bristle, leaves volume, sensory neuron	catmaid_leg40:603080
603093	neuron 82265 (FANC:603093)	neuron	female organism|adult nervous system	coxal bristle, sensory neuron	catmaid_leg40:603093
603105	neuron 74075 (FANC:603105)	neuron|mechanosensory neuron of hair plate	female organism|adult nervous system	TrHP6, hair plate, coxa-trochanter joint, sensory neuron	catmaid_leg40:603105
603122	neuron 82271 (FANC:603122)	neuron	female organism|adult nervous system	coxal bristle, sensory neuron	catmaid_leg40:603122
603134	neuron 82343 (FANC:603134)	neuron	female organism|adult nervous system	trochanteral campaniform sensillum, TrCS3, sensory neuron	catmaid_leg40:603134
603152	neuron 82277 (FANC:603152)	neuron	female organism|adult nervous system	coxal bristle, sensory neuron	catmaid_leg40:603152
603164	neuron 82283 (FANC:603164)	neuron	female organism|adult nervous system	leaves volume, coxal bristle, sensory neuron	catmaid_leg40:603164
603177	neuron 125299 (FANC:603177)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103322, neuron 95902, femoral chordotonal neuron, attaches to proximal branch of FeCO medial tendon	catmaid_leg40:603177
603196	neuron 82295 (FANC:603196)	neuron	female organism|adult nervous system	coxal bristle, sensory neuron	catmaid_leg40:603196
603208	neuron 74108 (FANC:603208)	neuron|mechanosensory neuron of hair plate	female organism|adult nervous system	TrHP7, coxa-trochanter joint, hair plate, sensory neuron	catmaid_leg40:603208
603225	neuron 82301 (FANC:603225)	neuron|mechanosensory neuron of hair plate	female organism|adult nervous system	TrHP5, sensory neuron, hair plate	catmaid_leg40:603225
603242	neuron 86401 (FANC:603242)	neuron|prothoracic trochanter campaniform sensillum Sc-8	female organism|adult nervous system	bilateral campaniform sensillum, main leg nerve, trochanteral campaniform sensillum, TrCS8, sensory neuron	catmaid_leg40:603242
603263	neuron 82307 (FANC:603263)	neuron|mechanosensory neuron of hair plate	female organism|adult nervous system	TrHP5, hair plate, sensory neuron	catmaid_leg40:603263
603278	neuron 74116 (FANC:603278)	neuron|mechanosensory neuron of hair plate	female organism|adult nervous system	TrHP7, hair plate, coxa-trochanter joint, sensory neuron	catmaid_leg40:603278
603294	neuron 90499 (FANC:603294)	neuron|mechanosensory neuron of hair plate	female organism|adult nervous system	TrHP1, coxa-trochanter joint, hair plate, sensory neuron	catmaid_leg40:603294
603310	neuron 90506 (FANC:603310)	neuron	female organism|adult nervous system	trochanteral campaniform sensillum, TrCS5, sensory neuron	catmaid_leg40:603310
603329	muscle 94606 (FANC:603329)	neuron	female organism|adult ventral nerve cord	trochanter muscle 2, trochanteral muscle fiber	catmaid_leg40:603329
603343	neuron 125333 (FANC:603343)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103155, femoral chordotonal neuron, attaches to distal branch of FeCO medial tendon	catmaid_leg40:603343
603360	neuron 74135 (FANC:603360)	neuron|mechanosensory neuron of hair plate	female organism|adult nervous system	TrHP7, coxa-trochanter joint, hair plate, sensory neuron	catmaid_leg40:603360
603376	neuron 125341 (FANC:603376)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103204, femoral chordotonal neuron, attaches to distal branch of FeCO medial tendon	catmaid_leg40:603376
603392	neuron 74143 (FANC:603392)	neuron|mechanosensory neuron of hair plate	female organism|adult nervous system	split hair receptor, TrHP7, coxa-trochanter joint, hair plate, sensory neuron	catmaid_leg40:603392
603409	muscle 94624 (FANC:603409)	neuron	female organism|adult ventral nerve cord	trochanter muscle 1, trochanteral muscle fiber	catmaid_leg40:603409
603422	neuron 82337 (FANC:603422)	neuron	female organism|adult nervous system	leaves volume, trochanteral bristle, sensory neuron	catmaid_leg40:603422
603435	muscle 94628 (FANC:603435)	neuron	female organism|adult ventral nerve cord	trochanter muscle 1, trochanteral muscle fiber	catmaid_leg40:603435
603447	neuron 125349 (FANC:603447)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103234, femoral chordotonal neuron, attaches to distal branch of FeCO medial tendon	catmaid_leg40:603447
603463	neuron 82348 (FANC:603463)	neuron	female organism|adult nervous system	TrCS3, sensory neuron, trochanteral campaniform sensillum	catmaid_leg40:603463
603479	muscle 94636 (FANC:603479)	neuron	female organism|adult ventral nerve cord	trochanter muscle 1, trochanteral muscle fiber	catmaid_leg40:603479
603491	neuron 125357 (FANC:603491)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103239, femoral chordotonal neuron, attaches to distal branch of FeCO medial tendon	catmaid_leg40:603491
603507	neuron 82353 (FANC:603507)	neuron	female organism|adult nervous system	sensory neuron, TrCS3, trochanteral campaniform sensillum	catmaid_leg40:603507
603523	neuron 125365 (FANC:603523)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103264, femoral chordotonal neuron, attaches to proximal branch of FeCO medial tendon	catmaid_leg40:603523
603539	neuron 82358 (FANC:603539)	neuron	female organism|adult nervous system	trochanteral bristle, leaves volume, sensory neuron	catmaid_leg40:603539
603552	muscle 94652 (FANC:603552)	neuron	female organism|adult ventral nerve cord	trochanter muscle 1, trochanteral muscle fiber	catmaid_leg40:603552
603564	neuron 125373 (FANC:603564)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103150, femoral chordotonal neuron, attaches to proximal branch of FeCO medial tendon	catmaid_leg40:603564
603580	muscle 94658 (FANC:603580)	neuron	female organism|adult ventral nerve cord	trochanter muscle 1, trochanteral muscle fiber	catmaid_leg40:603580
603592	neuron 125381 (FANC:603592)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103296, femoral chordotonal neuron, attaches to proximal branch of FeCO medial tendon	catmaid_leg40:603592
603608	muscle 94664 (FANC:603608)	neuron	female organism|adult ventral nerve cord	trochanter muscle 1, trochanteral muscle fiber	catmaid_leg40:603608
603620	muscle 94668 (FANC:603620)	neuron	female organism|adult ventral nerve cord	trochanter muscle 1, trochanteral muscle fiber	catmaid_leg40:603620
603632	neuron 82381 (FANC:603632)	neuron	female organism|adult nervous system	trochanteral bristle, edge bristle, sensory neuron	catmaid_leg40:603632
603646	neuron 125389 (FANC:603646)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103311, femoral chordotonal neuron, attaches to proximal branch of FeCO medial tendon	catmaid_leg40:603646
603662	muscle 94672 (FANC:603662)	neuron	female organism|adult ventral nerve cord	trochanter muscle 1, trochanteral muscle fiber	catmaid_leg40:603662
603674	muscle 94676 (FANC:603674)	neuron	female organism|adult ventral nerve cord	trochanter muscle 1, trochanteral muscle fiber	catmaid_leg40:603674
603686	neuron 125397 (FANC:603686)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103327, femoral chordotonal neuron, attaches to proximal branch of FeCO medial tendon	catmaid_leg40:603686
603702	neuron 82393 (FANC:603702)	neuron|mechanosensory neuron of hair plate	female organism|adult nervous system	TrHP5, sensory neuron, hair plate	catmaid_leg40:603702
603717	neuron 125415 (FANC:603717)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103372, femoral chordotonal neuron, attaches to FeCO lateral tendon	catmaid_leg40:603717
603733	muscle 94697 (FANC:603733)	neuron	female organism|adult ventral nerve cord	trochanter muscle 1, trochanteral muscle fiber	catmaid_leg40:603733
603745	neuron 74219 (FANC:603745)	neuron|mechanosensory neuron of hair plate	female organism|adult nervous system	split hair receptor, hair plate, sensory neuron, TrHP5	catmaid_leg40:603745
603762	muscle 94703 (FANC:603762)	neuron	female organism|adult ventral nerve cord	trochanter muscle 1, trochanteral muscle fiber	catmaid_leg40:603762
603774	neuron 125427 (FANC:603774)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103382, femoral chordotonal neuron, attaches to FeCO lateral tendon	catmaid_leg40:603774
603790	neuron 131571 (FANC:603790)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103322, femoral chordotonal neuron, attaches to proximal branch of FeCO medial tendon	catmaid_leg40:603790
603805	neuron 82421 (FANC:603805)	neuron	female organism|adult nervous system	femoral bristle, leaves volume, sensory neuron	catmaid_leg40:603805
603819	muscle 94709 (FANC:603819)	neuron	female organism|adult ventral nerve cord	trochanter muscle 1, trochanteral muscle fiber	catmaid_leg40:603819
603831	neuron 88568 (FANC:603831)	neuron	female organism|adult nervous system	long tendon muscle 2 motor neuron, main leg nerve, femoral motor neuron	catmaid_leg40:603831
603846	muscle 94715 (FANC:603846)	neuron	female organism|adult ventral nerve cord	trochanter muscle 1, trochanteral muscle fiber	catmaid_leg40:603846
603858	neuron 82427 (FANC:603858)	neuron	female organism|adult nervous system	leaves volume, femoral bristle, sensory neuron	catmaid_leg40:603858
603871	muscle 94719 (FANC:603871)	neuron	female organism|adult ventral nerve cord	trochanter muscle 1, trochanteral muscle fiber	catmaid_leg40:603871
603883	neuron 125439 (FANC:603883)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103349, femoral chordotonal neuron, attaches to FeCO lateral tendon	catmaid_leg40:603883
603899	neuron 82433 (FANC:603899)	neuron|prothoracic femoral campaniform sensillum Sc11	female organism|adult nervous system	main leg nerve, FeCS11, sensory neuron, femoral campaniform sensillum	catmaid_leg40:603899
603919	neuron 82439 (FANC:603919)	neuron|prothoracic femoral campaniform sensillum Sc11	female organism|adult nervous system	main leg nerve, femoral campaniform sensillum, FeCS11, sensory neuron	catmaid_leg40:603919
603936	muscle 94727 (FANC:603936)	neuron	female organism|adult ventral nerve cord	trochanter muscle 1, trochanteral muscle fiber	catmaid_leg40:603936
603948	neuron 125451 (FANC:603948)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103361, femoral chordotonal neuron, attaches to FeCO lateral tendon	catmaid_leg40:603948
603964	neuron 82444 (FANC:603964)	neuron	female organism|adult nervous system	femoral bristle, sensory neuron	catmaid_leg40:603964
603976	muscle 94733 (FANC:603976)	neuron	female organism|adult ventral nerve cord	trochanter muscle 1, trochanteral muscle fiber	catmaid_leg40:603976
603988	muscle 94739 (FANC:603988)	neuron	female organism|adult ventral nerve cord	trochanter muscle 1, trochanteral muscle fiber	catmaid_leg40:603988
604000	neuron 117267 (FANC:604000)	neuron	female organism|adult nervous system	main leg nerve, tibial motor neuron	catmaid_leg40:604000
604016	LinB-Tr2 neuron 74261 (FANC:604016)	neuron	female organism|adult nervous system	possible LinB-Tr2, main leg nerve, trochanteral motor neuron	catmaid_leg40:604016
604038	neuron 82455 (FANC:604038)	neuron|prothoracic femoral campaniform sensillum Sc11	female organism|adult nervous system	FeCS11, sensory neuron, femoral campaniform sensillum	catmaid_leg40:604038
604053	muscle 94745 (FANC:604053)	neuron	female organism|adult ventral nerve cord	trochanter muscle 1, trochanteral muscle fiber	catmaid_leg40:604053
604065	neuron 82460 (FANC:604065)	neuron|prothoracic femoral campaniform sensillum Sc11	female organism|adult nervous system	sensory neuron, FeCS11, femoral campaniform sensillum	catmaid_leg40:604065
604080	muscle 94751 (FANC:604080)	neuron	female organism|adult ventral nerve cord	trochanter muscle 1, trochanteral muscle fiber	catmaid_leg40:604080
604092	neuron 82465 (FANC:604092)	neuron|prothoracic femoral campaniform sensillum Sc11	female organism|adult nervous system	FeCS11, sensory neuron, femoral campaniform sensillum	catmaid_leg40:604092
604106	neuron 82470 (FANC:604106)	neuron|prothoracic femoral campaniform sensillum Sc11	female organism|adult nervous system	FeCS11, femoral campaniform sensillum, sensory neuron	catmaid_leg40:604106
604121	muscle 94762 (FANC:604121)	neuron	female organism|adult ventral nerve cord	trochanter muscle 1, trochanteral muscle fiber	catmaid_leg40:604121
604133	neuron 82475 (FANC:604133)	neuron|prothoracic femoral campaniform sensillum Sc11	female organism|adult nervous system	FeCS11, femoral campaniform sensillum, sensory neuron	catmaid_leg40:604133
604148	neuron 82480 (FANC:604148)	neuron|prothoracic femoral campaniform sensillum Sc11	female organism|adult nervous system	FeCS11, femoral campaniform sensillum, sensory neuron	catmaid_leg40:604148
604163	muscle 94768 (FANC:604163)	neuron	female organism|adult ventral nerve cord	trochanter muscle 1, trochanteral muscle fiber	catmaid_leg40:604163
604175	neuron 82485 (FANC:604175)	neuron|prothoracic femoral campaniform sensillum Sc11	female organism|adult nervous system	FeCS11, femoral campaniform sensillum, sensory neuron	catmaid_leg40:604175
604190	neuron 125493 (FANC:604190)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103355, femoral chordotonal neuron, attaches to FeCO lateral tendon	catmaid_leg40:604190
604206	muscle 94777 (FANC:604206)	neuron	female organism|adult ventral nerve cord	trochanter muscle 1, trochanteral muscle fiber	catmaid_leg40:604206
604218	neuron 82490 (FANC:604218)	neuron|prothoracic femoral campaniform sensillum Sc11	female organism|adult nervous system	femoral campaniform sensillum, sensory neuron, FeCS11	catmaid_leg40:604218
604233	neuron 94788 (FANC:604233)	neuron	female organism|adult nervous system	sensory neuron, innervates scolopidium 103104, femoral chordotonal neuron, attaches to distal branch of FeCO medial tendon	catmaid_leg40:604233
604249	neuron 74313 (FANC:604249)	neuron	female organism|adult nervous system	possible LinA-Fe1, R81A04-Gal4, long tendon muscle 2 motor neuron, femoral motor neuron	catmaid_leg40:604249
